,BANDA AZUL,CANAHUECAL,CORANI,ICONA,JATUN PAMPA,MISICUNI,MOLINEROS,SAN JOSE 1,SAN JOSE 2,SANTA ISABEL,SERIPOMA
1984-04-03 18:00:00,0.22672084530612252,2.7693291111588,0.680826910505,1.9697974698441179,2.060807910450023,3.3934886748525006,5.615464585207501,0.9716563781018179,1.248266604326087,0.4060949596809678,2.767832451648
1984-04-03 19:00:00,0.22672084530612252,2.7693291111588,0.680826910505,1.9697974698441179,2.060807910450023,3.3934886748525006,5.615464585207501,0.9716563781018179,1.248266604326087,0.4060949596809678,2.767832451648
1984-04-03 20:00:00,0.22672084530612252,2.7693291111588,0.680826910505,1.9697974698441179,2.060807910450023,3.3934886748525006,5.615464585207501,0.9716563781018179,1.248266604326087,0.4060949596809678,2.767832451648
1984-04-03 21:00:00,0.22672084530612252,2.7693291111588,0.680826910505,1.9697974698441179,2.060807910450023,3.3934886748525006,5.615464585207501,0.9716563781018179,1.248266604326087,0.4060949596809678,2.767832451648
1984-04-03 22:00:00,0.22672084530612252,2.7693291111588,0.680826910505,1.9697974698441179,2.060807910450023,3.3934886748525006,5.615464585207501,0.9716563781018179,1.248266604326087,0.4060949596809678,2.767832451648
1984-04-03 23:00:00,0.22672084530612252,2.7693291111588,0.680826910505,1.9697974698441179,2.060807910450023,3.3934886748525006,5.615464585207501,0.9716563781018179,1.248266604326087,0.4060949596809678,2.767832451648
1984-04-04 00:00:00,0.17646688469387756,1.5955529973588003,0.5299160386333333,1.5334844474911764,1.1873442370155924,2.44721082118875,3.0706086099825,0.7566176714727274,0.9718838058521738,0.31585163530741933,1.5947041039200003
1984-04-04 01:00:00,0.17646688469387756,1.5955529973588003,0.5299160386333333,1.5334844474911764,1.1873442370155924,2.44721082118875,3.0706086099825,0.7566176714727274,0.9718838058521738,0.31585163530741933,1.5947041039200003
1984-04-04 02:00:00,0.17646688469387756,1.5955529973588003,0.5299160386333333,1.5334844474911764,1.1873442370155924,2.44721082118875,3.0706086099825,0.7566176714727274,0.9718838058521738,0.31585163530741933,1.5947041039200003
1984-04-04 03:00:00,0.17646688469387756,1.5955529973588003,0.5299160386333333,1.5334844474911764,1.1873442370155924,2.44721082118875,3.0706086099825,0.7566176714727274,0.9718838058521738,0.31585163530741933,1.5947041039200003
1984-04-04 04:00:00,0.17646688469387756,1.5955529973588003,0.5299160386333333,1.5334844474911764,1.1873442370155924,2.44721082118875,3.0706086099825,0.7566176714727274,0.9718838058521738,0.31585163530741933,1.5947041039200003
1984-04-04 05:00:00,0.17646688469387756,1.5955529973588003,0.5299160386333333,1.5334844474911764,1.1873442370155924,2.44721082118875,3.0706086099825,0.7566176714727274,0.9718838058521738,0.31585163530741933,1.5947041039200003
1984-04-04 06:00:00,0.17646688469387756,1.5955529973588003,0.5299160386333333,1.5334844474911764,1.1873442370155924,2.44721082118875,3.0706086099825,0.7566176714727274,0.9718838058521738,0.31585163530741933,1.5947041039200003
