,CANAHUECAL,CORANI,ICONA,JATUN PAMPA,MISICUNI,MOLINEROS,SERIPOMA
2015-03-31 08:00:00,1.7200968208020002,0.5137881591966666,1.4858016671911765,1.280055125529069,1.55010146128875,4.206415935465,1.719181151478
2015-03-31 09:00:00,1.7200968208020002,0.5137881591966666,1.4858016671911765,1.280055125529069,1.55010146128875,4.206415935465,1.719181151478
2015-03-31 10:00:00,1.7200968208020002,0.5137881591966666,1.4858016671911765,1.280055125529069,1.55010146128875,4.206415935465,1.719181151478
2015-03-31 11:00:00,1.7200968208020002,0.5137881591966666,1.4858016671911765,1.280055125529069,1.55010146128875,4.206415935465,1.719181151478
2015-03-31 12:00:00,1.7200968208020002,0.5137881591966666,1.4858016671911765,1.280055125529069,1.55010146128875,4.206415935465,1.719181151478
2015-03-31 13:00:00,1.7200968208020002,0.5137881591966666,1.4858016671911765,1.280055125529069,1.55010146128875,4.206415935465,1.719181151478
2015-03-31 14:00:00,1.7200968208020002,0.5137881591966666,1.4858016671911765,1.280055125529069,1.55010146128875,4.206415935465,1.719181151478
2015-03-31 15:00:00,1.7200968208020002,0.5137881591966666,1.4858016671911765,1.280055125529069,1.55010146128875,4.206415935465,1.719181151478
2015-03-31 16:00:00,1.7200968208020002,0.5137881591966666,1.4858016671911765,1.280055125529069,1.55010146128875,4.206415935465,1.719181151478
2015-03-31 17:00:00,1.7200968208020002,0.5137881591966666,1.4858016671911765,1.280055125529069,1.55010146128875,4.206415935465,1.719181151478
2015-03-31 18:00:00,1.7200968208020002,0.5137881591966666,1.4858016671911765,1.280055125529069,1.55010146128875,4.206415935465,1.719181151478
2015-03-31 19:00:00,1.7200968208020002,0.5137881591966666,1.4858016671911765,1.280055125529069,1.55010146128875,4.206415935465,1.719181151478
2015-03-31 20:00:00,1.7200968208020002,0.5137881591966666,1.4858016671911765,1.280055125529069,1.55010146128875,4.206415935465,1.719181151478
2015-03-31 21:00:00,1.7200968208020002,0.5137881591966666,1.4858016671911765,1.280055125529069,1.55010146128875,4.206415935465,1.719181151478
2015-03-31 22:00:00,1.7200968208020002,0.5137881591966666,1.4858016671911765,1.280055125529069,1.55010146128875,4.206415935465,1.719181151478
2015-03-31 23:00:00,1.7200968208020002,0.5137881591966666,1.4858016671911765,1.280055125529069,1.55010146128875,4.206415935465,1.719181151478
2015-04-01 00:00:00,4.7982320127072,1.0425522064416666,3.018506984285294,3.570630898287946,3.30550294917,8.683111764652502,4.7956081602600005
2015-04-01 01:00:00,4.7982320127072,1.0425522064416666,3.018506984285294,3.570630898287946,3.30550294917,8.683111764652502,4.7956081602600005
2015-04-01 02:00:00,4.7982320127072,1.0425522064416666,3.018506984285294,3.570630898287946,3.30550294917,8.683111764652502,4.7956081602600005
2015-04-01 03:00:00,4.7982320127072,1.0425522064416666,3.018506984285294,3.570630898287946,3.30550294917,8.683111764652502,4.7956081602600005
2015-04-01 04:00:00,4.7982320127072,1.0425522064416666,3.018506984285294,3.570630898287946,3.30550294917,8.683111764652502,4.7956081602600005
2015-04-01 05:00:00,4.7982320127072,1.0425522064416666,3.018506984285294,3.570630898287946,3.30550294917,8.683111764652502,4.7956081602600005
2015-04-01 06:00:00,4.7982320127072,1.0425522064416666,3.018506984285294,3.570630898287946,3.30550294917,8.683111764652502,4.7956081602600005
2015-04-01 07:00:00,4.7982320127072,1.0425522064416666,3.018506984285294,3.570630898287946,3.30550294917,8.683111764652502,4.7956081602600005
2015-04-01 08:00:00,4.7982320127072,1.0425522064416666,3.018506984285294,3.570630898287946,3.30550294917,8.683111764652502,4.7956081602600005
2015-04-01 09:00:00,4.7982320127072,1.0425522064416666,3.018506984285294,3.570630898287946,3.30550294917,8.683111764652502,4.7956081602600005
2015-04-01 10:00:00,4.7982320127072,1.0425522064416666,3.018506984285294,3.570630898287946,3.30550294917,8.683111764652502,4.7956081602600005
2015-04-01 11:00:00,4.7982320127072,1.0425522064416666,3.018506984285294,3.570630898287946,3.30550294917,8.683111764652502,4.7956081602600005
2015-04-01 12:00:00,4.7982320127072,1.0425522064416666,3.018506984285294,3.570630898287946,3.30550294917,8.683111764652502,4.7956081602600005
2015-04-01 13:00:00,4.7982320127072,1.0425522064416666,3.018506984285294,3.570630898287946,3.30550294917,8.683111764652502,4.7956081602600005
2015-04-01 14:00:00,4.7982320127072,1.0425522064416666,3.018506984285294,3.570630898287946,3.30550294917,8.683111764652502,4.7956081602600005
2015-04-01 15:00:00,4.7982320127072,1.0425522064416666,3.018506984285294,3.570630898287946,3.30550294917,8.683111764652502,4.7956081602600005
2015-04-01 16:00:00,4.7982320127072,1.0425522064416666,3.018506984285294,3.570630898287946,3.30550294917,8.683111764652502,4.7956081602600005
2015-04-01 17:00:00,4.7982320127072,1.0425522064416666,3.018506984285294,3.570630898287946,3.30550294917,8.683111764652502,4.7956081602600005
2015-04-01 18:00:00,4.7982320127072,1.0425522064416666,3.018506984285294,3.570630898287946,3.30550294917,8.683111764652502,4.7956081602600005
2015-04-01 19:00:00,4.7982320127072,1.0425522064416666,3.018506984285294,3.570630898287946,3.30550294917,8.683111764652502,4.7956081602600005
2015-04-01 20:00:00,4.7982320127072,1.0425522064416666,3.018506984285294,3.570630898287946,3.30550294917,8.683111764652502,4.7956081602600005
2015-04-01 21:00:00,4.7982320127072,1.0425522064416666,3.018506984285294,3.570630898287946,3.30550294917,8.683111764652502,4.7956081602600005
2015-04-01 22:00:00,4.7982320127072,1.0425522064416666,3.018506984285294,3.570630898287946,3.30550294917,8.683111764652502,4.7956081602600005
2015-04-01 23:00:00,4.7982320127072,1.0425522064416666,3.018506984285294,3.570630898287946,3.30550294917,8.683111764652502,4.7956081602600005
2015-04-02 00:00:00,4.0136965322939995,1.2072869749733333,3.494555656888235,2.9868420221796463,2.1565128843749997,3.4589508678,4.011499325772
2015-04-02 01:00:00,4.0136965322939995,1.2072869749733333,3.494555656888235,2.9868420221796463,2.1565128843749997,3.4589508678,4.011499325772
2015-04-02 02:00:00,4.0136965322939995,1.2072869749733333,3.494555656888235,2.9868420221796463,2.1565128843749997,3.4589508678,4.011499325772
2015-04-02 03:00:00,4.0136965322939995,1.2072869749733333,3.494555656888235,2.9868420221796463,2.1565128843749997,3.4589508678,4.011499325772
2015-04-02 04:00:00,4.0136965322939995,1.2072869749733333,3.494555656888235,2.9868420221796463,2.1565128843749997,3.4589508678,4.011499325772
