,2020,CNDC
16/03/2020 22:00,0.882796348,0.866313079
16/03/2020 23:00,0.8827335,0.866353025
17/03/2020 00:00,0.882670652,0.866396985
17/03/2020 01:00,0.882741002,0.866444457
17/03/2020 02:00,0.882996098,0.866494834
17/03/2020 03:00,0.883268128,0.866547398
17/03/2020 04:00,0.88339046,0.866601335
17/03/2020 05:00,0.883327612,0.866655749
17/03/2020 06:00,0.883264763,0.86670968
17/03/2020 07:00,0.883201915,0.866762118
17/03/2020 08:00,0.883139067,0.866812022
17/03/2020 09:00,0.883076218,0.866858338
17/03/2020 10:00,0.88301337,0.866900008
17/03/2020 11:00,0.882950521,0.866935995
17/03/2020 12:00,0.882887673,0.866965296
17/03/2020 13:00,0.882824825,0.866986958
17/03/2020 14:00,0.882761976,0.867000092
17/03/2020 15:00,0.882699128,0.867003896
17/03/2020 16:00,0.882636279,0.866997666
17/03/2020 17:00,0.882573431,0.866980815
17/03/2020 18:00,0.882510583,0.866952887
17/03/2020 19:00,0.882447734,0.866913576
17/03/2020 20:00,0.882384886,0.866862742
17/03/2020 21:00,0.882322038,0.866800425
17/03/2020 22:00,0.882259189,0.866726867
17/03/2020 23:00,0.882196341,0.866642521
18/03/2020 00:00,0.882315361,0.866548073
18/03/2020 01:00,0.882252512,0.866444457
18/03/2020 02:00,0.882189664,0.86633287
18/03/2020 03:00,0.882153132,0.866214778
18/03/2020 04:00,0.8821166,0.866091898
18/03/2020 05:00,0.882053752,0.865966165
18/03/2020 06:00,0.881990904,0.865839699
18/03/2020 07:00,0.881928055,0.865714778
18/03/2020 08:00,0.881865207,0.865593807
18/03/2020 09:00,0.881802358,0.865479282
18/03/2020 10:00,0.88173951,0.865373764
18/03/2020 11:00,0.881676662,0.865279845
18/03/2020 12:00,0.881735703,0.865200119
18/03/2020 13:00,0.881672854,0.865137148
18/03/2020 14:00,0.881960125,0.865093434
18/03/2020 15:00,0.882021206,0.865071388
18/03/2020 16:00,0.882315997,0.865073294
18/03/2020 17:00,0.882610789,0.865101286
18/03/2020 18:00,0.88254794,0.865157307
18/03/2020 19:00,0.882485092,0.865243089
18/03/2020 20:00,0.882422243,0.865360113
18/03/2020 21:00,0.882359395,0.865509581
18/03/2020 22:00,0.882296547,0.865692387
18/03/2020 23:00,0.882233698,0.865909082
19/03/2020 00:00,0.882528489,0.866159846
19/03/2020 01:00,0.882823281,0.866444457
19/03/2020 02:00,0.883118072,0.866762257
19/03/2020 03:00,0.883412863,0.867112141
19/03/2020 04:00,0.883678231,0.867492577
19/03/2020 05:00,0.883615382,0.867901644
19/03/2020 06:00,0.883552534,0.868337073
19/03/2020 07:00,0.883489686,0.868796283
19/03/2020 08:00,0.883426837,0.869276421
19/03/2020 09:00,0.883363989,0.8697744
19/03/2020 10:00,0.88330114,0.870286937
19/03/2020 11:00,0.883238292,0.870810593
19/03/2020 12:00,0.883175444,0.871341811
19/03/2020 13:00,0.883112595,0.871876954
19/03/2020 14:00,0.883147801,0.872412343
19/03/2020 15:00,0.883407287,0.872944297
19/03/2020 16:00,0.883543461,0.873469172
19/03/2020 17:00,0.883480612,0.873983398
19/03/2020 18:00,0.883417764,0.874483518
19/03/2020 19:00,0.883354915,0.874966226
19/03/2020 20:00,0.883292067,0.875428408
19/03/2020 21:00,0.883229219,0.875867177
19/03/2020 22:00,0.88316637,0.876279914
19/03/2020 23:00,0.883103522,0.876664307
20/03/2020 00:00,0.882972183,0.877018387
20/03/2020 01:00,0.882875199,0.877340569
20/03/2020 02:00,0.882876934,0.877629689
20/03/2020 03:00,0.882926373,0.877885027
20/03/2020 04:00,0.882921352,0.878106293
20/03/2020 05:00,0.882790013,0.878293595
20/03/2020 06:00,0.882658674,0.878447415
20/03/2020 07:00,0.882527336,0.878568571
20/03/2020 08:00,0.882395997,0.878658193
20/03/2020 09:00,0.882264658,0.878717689
20/03/2020 10:00,0.882133319,0.878748719
20/03/2020 11:00,0.88200198,0.878753161
20/03/2020 12:00,0.881870641,0.878733084
20/03/2020 13:00,0.881739302,0.878690714
20/03/2020 14:00,0.881607963,0.878628408
20/03/2020 15:00,0.881476624,0.878548623
20/03/2020 16:00,0.881345285,0.878453884
20/03/2020 17:00,0.881213946,0.878346755
20/03/2020 18:00,0.881082607,0.878229811
20/03/2020 19:00,0.880951268,0.878105604
20/03/2020 20:00,0.880819929,0.877976635
20/03/2020 21:00,0.88068859,0.877845326
20/03/2020 22:00,0.880557251,0.877713985
20/03/2020 23:00,0.880425912,0.877584781
21/03/2020 00:00,0.880294573,0.877459711
21/03/2020 01:00,0.880163234,0.877340569
21/03/2020 02:00,0.880031895,0.87722892
21/03/2020 03:00,0.879900932,0.877126077
21/03/2020 04:00,0.879769593,0.877033106
21/03/2020 05:00,0.879638254,0.876950837
21/03/2020 06:00,0.879506915,0.876879881
21/03/2020 07:00,0.879375576,0.876820641
21/03/2020 08:00,0.879244237,0.87677333
21/03/2020 09:00,0.879112898,0.876737977
21/03/2020 10:00,0.878981559,0.876714448
21/03/2020 11:00,0.87885022,0.876702456
21/03/2020 12:00,0.878718881,0.876701576
21/03/2020 13:00,0.878587542,0.876711258
21/03/2020 14:00,0.878456203,0.876730842
21/03/2020 15:00,0.878324864,0.876759568
21/03/2020 16:00,0.878193525,0.876796594
21/03/2020 17:00,0.878062186,0.876841009
21/03/2020 18:00,0.877930847,0.876891844
21/03/2020 19:00,0.877799508,0.876948087
21/03/2020 20:00,0.877668169,0.877008699
21/03/2020 21:00,0.87753683,0.877072623
21/03/2020 22:00,0.877405491,0.877138803
21/03/2020 23:00,0.877274152,0.877206194
22/03/2020 00:00,0.877500453,0.877273776
22/03/2020 01:00,0.877726753,0.877340569
22/03/2020 02:00,0.877953054,0.877405646
22/03/2020 03:00,0.878179354,0.877468144
22/03/2020 04:00,0.878405655,0.877527268
22/03/2020 05:00,0.878631955,0.877582289
22/03/2020 06:00,0.878858256,0.877632549
22/03/2020 07:00,0.879084557,0.877677461
22/03/2020 08:00,0.879310857,0.877716507
22/03/2020 09:00,0.879537158,0.87774924
22/03/2020 10:00,0.879763458,0.877775288
22/03/2020 11:00,0.879665384,0.877794349
22/03/2020 12:00,0.879891685,0.877806199
22/03/2020 13:00,0.880117985,0.877810684
22/03/2020 14:00,0.880344286,0.87780773
22/03/2020 15:00,0.880212947,0.877797336
22/03/2020 16:00,0.880081608,0.877779581
22/03/2020 17:00,0.879968895,0.87775462
22/03/2020 18:00,0.879837556,0.877722687
22/03/2020 19:00,0.879706217,0.877684096
22/03/2020 20:00,0.879574878,0.877639243
22/03/2020 21:00,0.879443539,0.877588602
22/03/2020 22:00,0.8793122,0.877532732
22/03/2020 23:00,0.879538501,0.877472273
23/03/2020 00:00,0.879442428,0.877407949
23/03/2020 01:00,0.879311089,0.877340569
23/03/2020 02:00,0.879537389,0.877271026
23/03/2020 03:00,0.87976369,0.877200297
23/03/2020 04:00,0.879989991,0.877129427
23/03/2020 05:00,0.880216291,0.877059514
23/03/2020 06:00,0.880442592,0.876991696
23/03/2020 07:00,0.880311253,0.876927129
23/03/2020 08:00,0.880205107,0.876866977
23/03/2020 09:00,0.880073768,0.876812391
23/03/2020 10:00,0.879942429,0.876764495
23/03/2020 11:00,0.879979146,0.876724368
23/03/2020 12:00,0.879847807,0.876693032
23/03/2020 13:00,0.88002482,0.876671431
23/03/2020 14:00,0.879893481,0.876660417
23/03/2020 15:00,0.879762142,0.876660732
23/03/2020 16:00,0.879822993,0.876672997
23/03/2020 17:00,0.879691655,0.876697688
23/03/2020 18:00,0.879560316,0.876735127
23/03/2020 19:00,0.879428977,0.87678546
23/03/2020 20:00,0.879297638,0.876848646
23/03/2020 21:00,0.879166299,0.876924436
23/03/2020 22:00,0.87903496,0.877012361
23/03/2020 23:00,0.878903621,0.877111711
24/03/2020 00:00,0.878772282,0.877221525
24/03/2020 01:00,0.878998582,0.877340569
24/03/2020 02:00,0.878867243,0.877467323
24/03/2020 03:00,0.879093544,0.877599979
24/03/2020 04:00,0.879319844,0.877736467
24/03/2020 05:00,0.879546145,0.877874502
24/03/2020 06:00,0.879772445,0.878011624
24/03/2020 07:00,0.879998746,0.878145241
24/03/2020 08:00,0.879867407,0.878272674
24/03/2020 09:00,0.880016074,0.878391196
24/03/2020 10:00,0.879950198,0.87849808
24/03/2020 11:00,0.879856923,0.878590637
24/03/2020 12:00,0.879725584,0.878666264
24/03/2020 13:00,0.879594245,0.878722481
24/03/2020 14:00,0.879462906,0.878756979
24/03/2020 15:00,0.879331567,0.87876766
24/03/2020 16:00,0.879200228,0.878752682
24/03/2020 17:00,0.879068889,0.8787105
24/03/2020 18:00,0.87893755,0.878639909
24/03/2020 19:00,0.878806211,0.87854009
24/03/2020 20:00,0.878674872,0.878410647
24/03/2020 21:00,0.878543533,0.878251658
24/03/2020 22:00,0.878412194,0.878063708
24/03/2020 23:00,0.878280855,0.877847943
25/03/2020 00:00,0.878183871,0.877606102
25/03/2020 01:00,0.878410171,0.877340569
25/03/2020 02:00,0.878636472,0.877054409
25/03/2020 03:00,0.878862772,0.876751386
25/03/2020 04:00,0.879089073,0.876435909
25/03/2020 05:00,0.879315374,0.876112954
25/03/2020 06:00,0.879541674,0.875787981
25/03/2020 07:00,0.879767975,0.875466858
25/03/2020 08:00,0.879994275,0.875155776
25/03/2020 09:00,0.880220576,0.874861169
25/03/2020 10:00,0.880446876,0.874589639
25/03/2020 11:00,0.880673177,0.874347869
25/03/2020 12:00,0.880899477,0.874142545
25/03/2020 13:00,0.881125778,0.873980277
25/03/2020 14:00,0.881352079,0.873867516
25/03/2020 15:00,0.881578379,0.873810477
25/03/2020 16:00,0.88180468,0.873815054
25/03/2020 17:00,0.88203098,0.873886744
25/03/2020 18:00,0.881899641,0.874030564
25/03/2020 19:00,0.881768302,0.874250972
25/03/2020 20:00,0.881636963,0.874551784
25/03/2020 21:00,0.881505624,0.874936097
25/03/2020 22:00,0.881731925,0.875406207
25/03/2020 23:00,0.881958225,0.875963528
26/03/2020 00:00,0.882184526,0.876608512
26/03/2020 01:00,0.882410827,0.877340569
26/03/2020 02:00,0.882637127,0.878157988
26/03/2020 03:00,0.882863428,0.879057898
26/03/2020 04:00,0.883089728,0.880036325
26/03/2020 05:00,0.883316029,0.881088291
26/03/2020 06:00,0.883542329,0.882207919
26/03/2020 07:00,0.88376863,0.883388527
26/03/2020 08:00,0.883994931,0.88462273
26/03/2020 09:00,0.884221231,0.885902543
26/03/2020 10:00,0.884447532,0.887219477
26/03/2020 11:00,0.884673832,0.88856464
26/03/2020 12:00,0.884900133,0.889928842
26/03/2020 13:00,0.885126433,0.891302687
26/03/2020 14:00,0.885352734,0.892676679
26/03/2020 15:00,0.885579034,0.894041322
26/03/2020 16:00,0.885805335,0.895387216
26/03/2020 17:00,0.886031636,0.896705161
26/03/2020 18:00,0.885900297,0.897986257
26/03/2020 19:00,0.885768958,0.899222
26/03/2020 20:00,0.885637619,0.900404388
26/03/2020 21:00,0.885863919,0.901526017
26/03/2020 22:00,0.88609022,0.902580182
26/03/2020 23:00,0.88631652,0.90356098
27/03/2020 00:00,0.88662303,0.904463403
27/03/2020 01:00,0.88692954,0.905283448
27/03/2020 02:00,0.88723605,0.906018207
27/03/2020 03:00,0.88754256,0.906665931
27/03/2020 04:00,0.88784907,0.90722599
27/03/2020 05:00,0.88815558,0.907698794
27/03/2020 06:00,0.88846209,0.908085714
27/03/2020 07:00,0.8887686,0.908389002
27/03/2020 08:00,0.88907511,0.90861171
27/03/2020 09:00,0.88938162,0.908757612
27/03/2020 10:00,0.889688129,0.908831123
27/03/2020 11:00,0.889994639,0.908837219
27/03/2020 12:00,0.890301149,0.908781359
27/03/2020 13:00,0.890607659,0.908669403
27/03/2020 14:00,0.890914169,0.908507534
27/03/2020 15:00,0.891220679,0.908302175
27/03/2020 16:00,0.891527189,0.908059913
27/03/2020 17:00,0.891833699,0.907787418
27/03/2020 18:00,0.891782569,0.907491362
27/03/2020 19:00,0.89173144,0.907178341
27/03/2020 20:00,0.89168031,0.906854792
27/03/2020 21:00,0.891755708,0.906526918
27/03/2020 22:00,0.892062218,0.906200604
27/03/2020 23:00,0.892368728,0.905881338
28/03/2020 00:00,0.892675238,0.905574134
28/03/2020 01:00,0.892981748,0.905283448
28/03/2020 02:00,0.893288257,0.905013103
28/03/2020 03:00,0.893594767,0.904766232
28/03/2020 04:00,0.893901277,0.904545299
28/03/2020 05:00,0.894207787,0.904352131
28/03/2020 06:00,0.894514297,0.904187965
28/03/2020 07:00,0.894820807,0.904053487
28/03/2020 08:00,0.895127317,0.903948875
28/03/2020 09:00,0.895433827,0.903873836
28/03/2020 10:00,0.895740337,0.903827653
28/03/2020 11:00,0.896046847,0.903809223
28/03/2020 12:00,0.896353357,0.903817098
28/03/2020 13:00,0.896659867,0.903849528
28/03/2020 14:00,0.896966377,0.9039045
28/03/2020 15:00,0.897272887,0.903979782
28/03/2020 16:00,0.897579396,0.904072962
28/03/2020 17:00,0.897885906,0.90418149
28/03/2020 18:00,0.897834777,0.90430272
28/03/2020 19:00,0.897783647,0.90443395
28/03/2020 20:00,0.897766536,0.904572464
28/03/2020 21:00,0.898073046,0.904715574
28/03/2020 22:00,0.898379556,0.904860658
28/03/2020 23:00,0.898686066,0.905005206
29/03/2020 00:00,0.898992575,0.905146859
29/03/2020 01:00,0.899299085,0.905283448
29/03/2020 02:00,0.899605595,0.905413039
29/03/2020 03:00,0.899912105,0.90553396
29/03/2020 04:00,0.900218615,0.905644799
29/03/2020 05:00,0.900525125,0.905744397
29/03/2020 06:00,0.900831635,0.905831831
29/03/2020 07:00,0.901138145,0.905906405
29/03/2020 08:00,0.901444655,0.905967635
29/03/2020 09:00,0.901751165,0.90601524
29/03/2020 10:00,0.902057675,0.906049125
29/03/2020 11:00,0.902364185,0.906069375
29/03/2020 12:00,0.902670695,0.906076238
29/03/2020 13:00,0.902977205,0.906070114
29/03/2020 14:00,0.903283714,0.906051542
29/03/2020 15:00,0.903590224,0.906021191
29/03/2020 16:00,0.903896734,0.905979843
29/03/2020 17:00,0.903845605,0.905928385
29/03/2020 18:00,0.903794475,0.905867794
29/03/2020 19:00,0.903743345,0.905799127
29/03/2020 20:00,0.903692216,0.905723504
29/03/2020 21:00,0.903998726,0.905642102
29/03/2020 22:00,0.904305236,0.905556141
29/03/2020 23:00,0.904611746,0.905466867
30/03/2020 00:00,0.904918255,0.905375546
30/03/2020 01:00,0.905224765,0.905283448
30/03/2020 02:00,0.905531275,0.905191837
30/03/2020 03:00,0.905837785,0.905101958
30/03/2020 04:00,0.906144295,0.905015028
30/03/2020 05:00,0.906450805,0.904932227
30/03/2020 06:00,0.906757315,0.904854692
30/03/2020 07:00,0.907063825,0.904783507
30/03/2020 08:00,0.907370335,0.904719693
30/03/2020 09:00,0.907676845,0.904664201
30/03/2020 10:00,0.907983355,0.904617906
30/03/2020 11:00,0.908289865,0.904581594
30/03/2020 12:00,0.908596375,0.904555957
30/03/2020 13:00,0.908902885,0.904541583
30/03/2020 14:00,0.909209394,0.904538947
30/03/2020 15:00,0.90919262,0.904548406
30/03/2020 16:00,0.90949913,0.904570186
30/03/2020 17:00,0.90980564,0.904604377
30/03/2020 18:00,0.90975451,0.904650922
30/03/2020 19:00,0.909703381,0.904709611
30/03/2020 20:00,0.909652251,0.904780072
30/03/2020 21:00,0.909608622,0.904861759
30/03/2020 22:00,0.909915132,0.904953951
30/03/2020 23:00,0.910221642,0.905055735
31/03/2020 00:00,0.910528152,0.905166005
31/03/2020 01:00,0.910834662,0.905283448
31/03/2020 02:00,0.911141172,0.90540654
31/03/2020 03:00,0.911447682,0.905533545
31/03/2020 04:00,0.911754191,0.905662541
31/03/2020 05:00,0.912060701,0.905791451
31/03/2020 06:00,0.912367211,0.905918085
31/03/2020 07:00,0.912673721,0.906040167
31/03/2020 08:00,0.912980231,0.906155375
31/03/2020 09:00,0.913286741,0.90626137
31/03/2020 10:00,0.913593251,0.906355839
31/03/2020 11:00,0.913899761,0.906436522
31/03/2020 12:00,0.914206271,0.90650125
31/03/2020 13:00,0.914512781,0.906547979
31/03/2020 14:00,0.914819291,0.906574827
31/03/2020 15:00,0.915125801,0.906580103
31/03/2020 16:00,0.915432311,0.906562348
31/03/2020 17:00,0.91573882,0.906520366
31/03/2020 18:00,0.915687691,0.906453261
31/03/2020 19:00,0.915636561,0.906360469
31/03/2020 20:00,0.915585432,0.906241793
31/03/2020 21:00,0.915891942,0.906097442
31/03/2020 22:00,0.916198451,0.905928058
31/03/2020 23:00,0.916504961,0.905734759
01/04/2020 00:00,0.916811471,0.905519168
01/04/2020 01:00,0.917117981,0.905283448
01/04/2020 02:00,0.917424491,0.90503034
01/04/2020 03:00,0.917731001,0.90476317
01/04/2020 04:00,0.918037511,0.904485805
01/04/2020 05:00,0.918344021,0.904202588
01/04/2020 06:00,0.918650531,0.903918266
01/04/2020 07:00,0.918957041,0.903637921
01/04/2020 08:00,0.919263551,0.903366909
01/04/2020 09:00,0.919570061,0.903110781
01/04/2020 10:00,0.919876571,0.902875222
01/04/2020 11:00,0.920183081,0.902665981
01/04/2020 12:00,0.92048959,0.9024888
01/04/2020 13:00,0.9207961,0.902349349
01/04/2020 14:00,0.92110261,0.902253157
01/04/2020 15:00,0.92140912,0.902205539
01/04/2020 16:00,0.92171563,0.902211535
01/04/2020 17:00,0.92202214,0.902275837
01/04/2020 18:00,0.92197101,0.902402719
01/04/2020 19:00,0.921919881,0.902595975
01/04/2020 20:00,0.921868751,0.902858842
01/04/2020 21:00,0.921818961,0.90319394
01/04/2020 22:00,0.922125471,0.903603199
01/04/2020 23:00,0.922431981,0.904087788
02/04/2020 00:00,0.922433161,0.904648054
02/04/2020 01:00,0.922739671,0.905283448
02/04/2020 02:00,0.923046181,0.905992458
02/04/2020 03:00,0.923352691,0.906772579
02/04/2020 04:00,0.923659201,0.907620359
02/04/2020 05:00,0.923965711,0.908531489
02/04/2020 06:00,0.924272221,0.909500884
02/04/2020 07:00,0.92457873,0.910522774
02/04/2020 08:00,0.92488524,0.911590785
02/04/2020 09:00,0.924941117,0.912698026
02/04/2020 10:00,0.925247627,0.91383718
02/04/2020 11:00,0.925554137,0.915000582
02/04/2020 12:00,0.925860647,0.91618031
02/04/2020 13:00,0.926167157,0.91736827
02/04/2020 14:00,0.926473667,0.918556281
02/04/2020 15:00,0.926780177,0.919736163
02/04/2020 16:00,0.926729047,0.920899819
02/04/2020 17:00,0.926677918,0.922039325
02/04/2020 18:00,0.926626788,0.923147013
02/04/2020 19:00,0.926575659,0.924215559
02/04/2020 20:00,0.926524529,0.925238069
02/04/2020 21:00,0.926473399,0.92620816
02/04/2020 22:00,0.92642227,0.927120055
02/04/2020 23:00,0.92637114,0.927968661
03/04/2020 00:00,0.926601043,0.928749656
03/04/2020 01:00,0.926830946,0.92945958
03/04/2020 02:00,0.92706085,0.930095914
03/04/2020 03:00,0.927290753,0.930657134
03/04/2020 04:00,0.927520656,0.931142676
03/04/2020 05:00,0.927750559,0.931552872
03/04/2020 06:00,0.927980462,0.931888877
03/04/2020 07:00,0.927852726,0.932152606
03/04/2020 08:00,0.927724989,0.932346662
03/04/2020 09:00,0.927597253,0.932474269
03/04/2020 10:00,0.927469517,0.932539204
03/04/2020 11:00,0.92734178,0.932545729
03/04/2020 12:00,0.927214044,0.932498522
03/04/2020 13:00,0.927086307,0.932402609
03/04/2020 14:00,0.926958571,0.932263297
03/04/2020 15:00,0.926830835,0.932086104
03/04/2020 16:00,0.927060738,0.931876692
03/04/2020 17:00,0.926933001,0.931640798
03/04/2020 18:00,0.926805265,0.931384165
03/04/2020 19:00,0.926677528,0.931112478
03/04/2020 20:00,0.926549792,0.93083129
03/04/2020 21:00,0.926422056,0.930545957
03/04/2020 22:00,0.926294319,0.930261571
03/04/2020 23:00,0.926524222,0.929982888
04/04/2020 00:00,0.926396486,0.929714263
04/04/2020 01:00,0.926626389,0.92945958
04/04/2020 02:00,0.926856292,0.929222186
04/04/2020 03:00,0.926728556,0.929004844
04/04/2020 04:00,0.92660082,0.928809746
04/04/2020 05:00,0.926501601,0.928638547
04/04/2020 06:00,0.926731504,0.928492394
04/04/2020 07:00,0.926961408,0.928371966
04/04/2020 08:00,0.927191311,0.928277505
04/04/2020 09:00,0.927100161,0.928208852
04/04/2020 10:00,0.927251847,0.928165479
04/04/2020 11:00,0.927481751,0.928146523
04/04/2020 12:00,0.927354014,0.928150822
04/04/2020 13:00,0.927226278,0.928176949
04/04/2020 14:00,0.927456181,0.928223246
04/04/2020 15:00,0.927413224,0.928287854
04/04/2020 16:00,0.927285488,0.928368753
04/04/2020 17:00,0.927445603,0.928463794
04/04/2020 18:00,0.927317867,0.928570732
04/04/2020 19:00,0.92719013,0.928687261
04/04/2020 20:00,0.927062394,0.928811047
04/04/2020 21:00,0.926934658,0.928939765
04/04/2020 22:00,0.926824327,0.929071129
04/04/2020 23:00,0.92705423,0.929202929
05/04/2020 00:00,0.927284134,0.929333065
05/04/2020 01:00,0.927514037,0.92945958
05/04/2020 02:00,0.92774394,0.929580694
05/04/2020 03:00,0.927955414,0.929694829
05/04/2020 04:00,0.92800764,0.929800611
05/04/2020 05:00,0.928237543,0.929896865
05/04/2020 06:00,0.928467446,0.929982605
05/04/2020 07:00,0.928697349,0.930057028
05/04/2020 08:00,0.928927252,0.930119509
05/04/2020 09:00,0.929125148,0.930169592
05/04/2020 10:00,0.929249361,0.930206982
05/04/2020 11:00,0.929147244,0.930231541
05/04/2020 12:00,0.929377148,0.930243279
05/04/2020 13:00,0.929607051,0.930242345
05/04/2020 14:00,0.929836954,0.930229025
05/04/2020 15:00,0.929748001,0.930203731
05/04/2020 16:00,0.929769711,0.930166994
05/04/2020 17:00,0.929641975,0.930119459
05/04/2020 18:00,0.929514238,0.930061878
05/04/2020 19:00,0.929386502,0.9299951
05/04/2020 20:00,0.929258766,0.929920067
05/04/2020 21:00,0.929131029,0.929837806
05/04/2020 22:00,0.929003293,0.92974942
05/04/2020 23:00,0.928875556,0.929656085
06/04/2020 00:00,0.92910546,0.92955904
06/04/2020 01:00,0.929335363,0.92945958
06/04/2020 02:00,0.929565266,0.92935905
06/04/2020 03:00,0.929795169,0.929258836
06/04/2020 04:00,0.930025072,0.92916035
06/04/2020 05:00,0.930254975,0.929065016
06/04/2020 06:00,0.930484878,0.928974256
06/04/2020 07:00,0.930714782,0.928889469
06/04/2020 08:00,0.930944685,0.928812024
06/04/2020 09:00,0.931174588,0.928743234
06/04/2020 10:00,0.931404491,0.928684353
06/04/2020 11:00,0.931634394,0.928636547
06/04/2020 12:00,0.931864297,0.928600891
06/04/2020 13:00,0.9320942,0.928578345
06/04/2020 14:00,0.932324104,0.928569743
06/04/2020 15:00,0.932554007,0.928575774
06/04/2020 16:00,0.93278391,0.92859697
06/04/2020 17:00,0.933013813,0.92863369
06/04/2020 18:00,0.933243716,0.928686101
06/04/2020 19:00,0.933473619,0.928754167
06/04/2020 20:00,0.933703523,0.928837631
06/04/2020 21:00,0.933933426,0.928936002
06/04/2020 22:00,0.934163329,0.929048536
06/04/2020 23:00,0.934393232,0.929174221
07/04/2020 00:00,0.934623135,0.929311766
07/04/2020 01:00,0.934853038,0.92945958
07/04/2020 02:00,0.935082941,0.929615761
07/04/2020 03:00,0.935312845,0.929778093
07/04/2020 04:00,0.935542748,0.929944079
07/04/2020 05:00,0.935772651,0.930110993
07/04/2020 06:00,0.936002554,0.930275924
07/04/2020 07:00,0.936232457,0.930435829
07/04/2020 08:00,0.93646236,0.930587578
07/04/2020 09:00,0.936692263,0.930728003
07/04/2020 10:00,0.936922167,0.930853948
07/04/2020 11:00,0.93715207,0.930962319
07/04/2020 12:00,0.937381973,0.931050129
07/04/2020 13:00,0.937611876,0.931114546
07/04/2020 14:00,0.937841779,0.931152948
07/04/2020 15:00,0.938071682,0.931162964
07/04/2020 16:00,0.938301585,0.931142527
07/04/2020 17:00,0.938531489,0.931089921
07/04/2020 18:00,0.938761392,0.931003832
07/04/2020 19:00,0.938991295,0.930883392
07/04/2020 20:00,0.939221198,0.930728231
07/04/2020 21:00,0.939451101,0.930538524
07/04/2020 22:00,0.939681004,0.930315042
07/04/2020 23:00,0.939910908,0.930059198
08/04/2020 00:00,0.940140811,0.929773096
08/04/2020 01:00,0.940370714,0.92945958
08/04/2020 02:00,0.940600617,0.929122282
08/04/2020 03:00,0.94083052,0.928765637
08/04/2020 04:00,0.941060423,0.928394824
08/04/2020 05:00,0.941290326,0.928015672
08/04/2020 06:00,0.94152023,0.927634568
08/04/2020 07:00,0.941750133,0.927258362
08/04/2020 08:00,0.941980036,0.926894277
08/04/2020 09:00,0.942209939,0.926549813
08/04/2020 10:00,0.942439842,0.926232655
08/04/2020 11:00,0.942669745,0.92595058
08/04/2020 12:00,0.942899648,0.925711361
08/04/2020 13:00,0.943129552,0.92552268
08/04/2020 14:00,0.943359455,0.925392029
08/04/2020 15:00,0.943589358,0.925326619
08/04/2020 16:00,0.943819261,0.925333286
08/04/2020 17:00,0.944049164,0.925418399
08/04/2020 18:00,0.944279067,0.925587767
08/04/2020 19:00,0.944508971,0.925846545
08/04/2020 20:00,0.944738874,0.926199139
08/04/2020 21:00,0.944968777,0.926649117
08/04/2020 22:00,0.94519868,0.927199113
08/04/2020 23:00,0.945428583,0.927850733
09/04/2020 00:00,0.945658486,0.928604464
09/04/2020 01:00,0.945888389,0.92945958
09/04/2020 02:00,0.946118293,0.930414051
09/04/2020 03:00,0.946348196,0.931464496
09/04/2020 04:00,0.946578099,0.932606253
09/04/2020 05:00,0.946808002,0.933833494
09/04/2020 06:00,0.947037905,0.935139342
09/04/2020 07:00,0.947267808,0.936515987
09/04/2020 08:00,0.947497711,0.937954806
09/04/2020 09:00,0.947727615,0.939446474
09/04/2020 10:00,0.947957518,0.940981084
09/04/2020 11:00,0.948187421,0.942548267
09/04/2020 12:00,0.948417324,0.944137301
09/04/2020 13:00,0.948647227,0.945737236
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
