,[29] - MIGUILLA,[118] - SAN JACINTO,[66] - VALLE DE ZONGO - TIQUIMANI,[69] - VALLE DE ZONGO - SANTA ROSA,[25] - CORANI,[75] - CHOJLLA,[65] - SISTEMA ZONGO,[28] - MISICUNI,[30] - ANGOSTURA
2020-01-02 07:00:00,0.40100358433550476,0.6469187994639897,0.238566733,0.743052809,0.2587170044389739,4.226086081588826e-06,0.2781570527624032,0.5433907775508207,0.173106125
2020-01-02 08:00:00,0.4133331432320229,0.6517243552206456,0.238566733,0.743052809,0.26101678129644185,2.1130430407962785e-06,0.2789126080128277,0.5457175054917117,0.173106125
2020-01-02 09:00:00,0.42566270212854107,0.6565299109773015,0.238566733,0.743052809,0.2633165581539098,1.0565215203962737e-06,0.2796681632632522,0.5480442334326028,0.173106125
2020-01-02 10:00:00,0.4379922610250592,0.6613354667339575,0.238566733,0.743052809,0.2656163350113777,5.282607601962712e-07,0.28042371851367676,0.5503709613734938,0.173106125
2020-01-02 11:00:00,0.45032181992157744,0.6661410224906134,0.238566733,0.743052809,0.2679161118688457,2.6413038009627e-07,0.28117927376410123,0.5526976893143849,0.173106125
2020-01-02 12:00:00,0.4626513788180956,0.6694494910176105,0.238566733,0.743052809,0.2702158887263136,1.3206519004626932e-07,0.28193482901452577,0.555024417255276,0.173106125
2020-01-02 13:00:00,0.47498093771461375,0.6727579595446077,0.238566733,0.743052809,0.27251566558378154,0.022735270227719283,0.28269038426495025,0.557351145196167,0.173106125
2020-01-02 14:00:00,0.4873104966111319,0.6775635153012636,0.238566733,0.743052809,0.27481544244124945,0.045470408390248525,0.2834459395153748,0.5596778731370581,0.173106125
2020-01-02 15:00:00,0.4996400555076501,0.6823690710579196,0.238566733,0.743052809,0.2771152192987174,0.022735204195124266,0.2842014947657993,0.5620046010779491,0.173106125
2020-01-02 16:00:00,0.5119696144041682,0.6871746268145754,0.238566733,0.743052809,0.2794149961561853,0.011367602097562135,0.2849570500162238,0.5643313290188402,0.173106125
2020-01-02 17:00:00,0.5242991733006864,0.6919801825712314,0.238566733,0.743052809,0.2817147730136533,0.03410274026009137,0.2857126052666483,0.5666580569597313,0.173106125
2020-01-02 18:00:00,0.5366287321972046,0.6952886510982285,0.238566733,0.743052809,0.2840145498711212,0.01705137013004569,0.28646816051707286,0.5689847849006223,0.173106125
2020-01-02 19:00:00,0.5489582910937227,0.6986863828622856,0.238566733,0.743052809,0.28631432672858914,0.008525685065022846,0.28722371576749733,0.5710248673119838,0.173106125
2020-01-02 20:00:00,0.561287849990241,0.7020841146263426,0.238566733,0.743052809,0.28861410358605705,0.03126082322755209,0.28797927101792187,0.573089991249073,0.173106125
2020-01-02 21:00:00,0.5736174088867592,0.7054818463903996,0.238566733,0.743052809,0.290913880443525,0.05399596139008133,0.2887348262683464,0.5752946653270243,0.173106125
2020-01-02 22:00:00,0.5859469677832773,0.7088795781544566,0.238566733,0.743052809,0.2932136573009929,0.07673109955261057,0.2894903815187709,0.5776213932679154,0.173106125
2020-01-02 23:00:00,0.5982765266797955,0.7122773099185136,0.238566733,0.743052809,0.2955134341584609,0.09946623771513981,0.2902459367691954,0.5799481212088065,0.173106125
2020-01-03 00:00:00,0.6104854017814496,0.7144850001880423,0.238566733,0.743052809,0.2977763983539133,0.1219585056174132,0.29094593648821454,0.5822251425952422,0.173106125
2020-01-03 01:00:00,0.6226942768831037,0.7166926904575709,0.238566733,0.743052809,0.30003936254936575,0.14445077351968658,0.2916459362072337,0.5845021639816778,0.173106125
2020-01-03 02:00:00,0.6349031519847579,0.7189003807270995,0.238566733,0.743052809,0.30230232674481816,0.16694304142195998,0.2923459359262529,0.5867791853681135,0.173106125
2020-01-03 03:00:00,0.647112027086412,0.7211080709966282,0.238566733,0.743052809,0.30456529094027057,0.1894353093242334,0.2930459356452721,0.5890562067545491,0.173106125
2020-01-03 04:00:00,0.6593209021880662,0.7233157612661568,0.238566733,0.743052809,0.30682825513572304,0.2119275772265068,0.2937459353642912,0.5913332281409848,0.173106125
2020-01-03 05:00:00,0.6715297772897203,0.7255226076512524,0.238566733,0.743052809,0.3090912193311754,0.2344198451287802,0.2944459350833104,0.5936102495274205,0.173106125
2020-01-03 06:00:00,0.6837386523913745,0.7290620343229841,0.238566733,0.743052809,0.3113541835266278,0.2569121130310536,0.2951459348023296,0.5958872709138561,0.173106125
2020-01-03 07:00:00,0.6959475274930287,0.7326014609947159,0.238566733,0.743052809,0.3136171477220802,0.279404380933327,0.2958459345213487,0.5981642923002918,0.173106125
2020-01-03 08:00:00,0.7081564025946828,0.7361408876664477,0.238566733,0.743052809,0.31588011191753257,0.3018966488356004,0.2965459342403679,0.6004413136867274,0.173106125
2020-01-03 09:00:00,0.720365277696337,0.7396803143381795,0.238566733,0.743052809,0.318143076112985,0.3243889167378738,0.2972459339593871,0.6027183350731631,0.173106125
2020-01-03 10:00:00,0.7325741527979911,0.7432197410099113,0.238566733,0.743052809,0.3204060403084374,0.34688118464014717,0.2979459336784062,0.6049953564595987,0.173106125
2020-01-03 11:00:00,0.7447830278996452,0.7467591676816431,0.238566733,0.743052809,0.32266900450388974,0.3693734525424206,0.2986459333974254,0.6072723778460344,0.173106125
2020-01-03 12:00:00,0.7569919030012994,0.7502985943533749,0.238566733,0.743052809,0.32493196869934216,0.391865720444694,0.2993459331164446,0.60954939923247,0.173106125
2020-01-03 13:00:00,0.7692007781029535,0.752340933795448,0.238566733,0.743052809,0.32719493289479457,0.4143579883469674,0.30004593283546377,0.6118264206189057,0.173106125
2020-01-03 14:00:00,0.7814096532046078,0.7558803604671798,0.238566733,0.743052809,0.3294578970902469,0.4368502562492408,0.3007459325544829,0.6141034420053413,0.173106125
2020-01-03 15:00:00,0.7936185283062619,0.7594197871389116,0.238566733,0.743052809,0.33172086128569933,0.45934252415151416,0.30144593227350214,0.616380463391777,0.173106125
2020-01-03 16:00:00,0.805827403407916,0.7629592138106434,0.238566733,0.743052809,0.33398382548115174,0.4818347920537876,0.3021459319925213,0.6186574847782127,0.173106125
