,OR -> CE,SU -> CE,NO -> CE,CE -> OR,CE -> NO,CE -> SU
2020-12-16 19:00:00,0.0,0.0,0.0,122.39840283080594,91.58051194761,8.833774470364006
2020-12-16 20:00:00,0.0,0.0,0.0,118.24716548021595,94.58330011519993,13.800474376364008
2020-12-16 21:00:00,0.0,0.0,0.0,160.27201105962598,84.86618828278998,5.17319334636403
2020-12-16 22:00:00,0.0,10.47765655063597,0.0,263.474932667036,34.14287645037998,0.0
2020-12-16 23:00:00,0.0,0.0,0.0,235.0806551029845,15.56627406569541,70.46654273110008
2020-12-17 00:00:00,0.0,0.0,0.0,200.9464551029845,73.93891577355538,66.16882628524007
2020-12-17 01:00:00,0.0,0.0,0.0,180.22738473398115,105.83121463455889,59.78882658524009
2020-12-17 02:00:00,0.0,0.0,0.0,173.15585510298456,117.74287244755533,56.82482688524007
2020-12-17 03:00:00,0.0,0.0,0.0,168.72585510298455,123.43699106955529,56.88282688524009
2020-12-17 04:00:00,0.0,0.0,0.0,165.79585510298455,122.29429106955527,59.45882638524006
2020-12-17 05:00:00,0.0,0.0,0.0,132.2416254719847,168.39699106955524,50.71682568524008
2020-12-17 06:00:00,0.0,0.0,0.0,160.22085510298456,126.27800828475534,43.232025587240116
2020-12-17 07:00:00,0.0,0.0,0.0,232.76145510298448,67.54806676917542,35.13516242922009
2020-12-17 08:00:00,0.0,0.0,0.0,226.1363365891601,78.76873873457978,29.68514311824009
2020-12-17 09:00:00,0.0,0.0,0.0,224.06930686737996,96.94915278555992,24.240352874240045
2020-12-17 10:00:00,0.0,0.0,0.0,239.9905341555998,92.76995278556005,22.456079473220086
