,1980,1985,1990,1995,2000,2005,2010,2015,Baseline,Observed
Jan,0.808423668,0.451477216,0.483348252,0.433338267,0.428828237,0.461604324,0.462547406,0.485780498,0.474148801,0.457100875
Jan,0.810047549,0.454237073,0.485143951,0.437448482,0.43030158,0.461930489,0.463076079,0.48653677,0.475574171,0.456875484
Jan,0.81167143,0.45699693,0.48693965,0.441558697,0.431774923,0.462256654,0.463604753,0.487293042,0.47699954,0.456647358
Jan,0.81329531,0.459756786,0.488735349,0.445668913,0.433248266,0.462582819,0.464133427,0.488049315,0.47842491,0.456419832
Jan,0.814919191,0.462516643,0.490531048,0.449779128,0.434721609,0.462908984,0.464662101,0.488805587,0.479850279,0.456196377
Jan,0.816543071,0.463779413,0.492326747,0.452392256,0.436194952,0.463235148,0.465190775,0.48956186,0.481275649,0.455980555
Jan,0.818166952,0.465042182,0.494122446,0.455005384,0.437668295,0.463561313,0.465719449,0.488821045,0.482701018,0.455775969
Jan,0.819790833,0.466304952,0.494421057,0.457618512,0.439141638,0.463887478,0.466248123,0.48808023,0.482629301,0.455586214
Jan,0.821414713,0.467567721,0.494719669,0.46023164,0.440614981,0.464213643,0.466776796,0.487339415,0.482557583,0.455414832
Jan,0.823038594,0.468830491,0.495018281,0.462844768,0.442088324,0.464539808,0.46730547,0.486598601,0.482485865,0.455265261
Jan,0.824662475,0.47009326,0.495316893,0.465457896,0.443561667,0.464865973,0.467834144,0.485857786,0.482414148,0.455140787
Jan,0.826286355,0.47135603,0.497112592,0.468071024,0.44503501,0.465192138,0.468362818,0.486614058,0.483839517,0.455044498
Jan,0.827910236,0.472618799,0.498908291,0.470684152,0.446508353,0.465518303,0.468891492,0.487370331,0.483767799,0.454979233
Jan,0.829534117,0.473881569,0.499206903,0.47329728,0.447981696,0.465844468,0.469420166,0.488126603,0.483696082,0.454947536
Jan,0.831157997,0.475144338,0.499505514,0.475910408,0.449455039,0.466170632,0.46994884,0.487385788,0.483624364,0.454951605
Jan,0.832781878,0.476407108,0.499804126,0.478523536,0.450928382,0.466496797,0.470477513,0.488142061,0.483552646,0.454993249
Jan,0.834405758,0.477669877,0.501599825,0.481136664,0.452401725,0.466822962,0.471006187,0.488898333,0.483480929,0.455073833
Jan,0.836029639,0.478932647,0.501898437,0.483749792,0.453875068,0.467149127,0.471534861,0.488157518,0.483409211,0.455194236
Jan,0.83765352,0.480195416,0.502197049,0.48636292,0.455348411,0.467475292,0.472063535,0.487416704,0.483337493,0.4553548
Jan,0.8392774,0.481458186,0.50249566,0.488976048,0.456821754,0.467801457,0.472592209,0.486675889,0.483265776,0.455555279
Jan,0.840901281,0.482720955,0.502794272,0.491589176,0.458295097,0.468127622,0.473120883,0.485935074,0.483194058,0.455794799
Jan,0.842525162,0.483983725,0.504589971,0.494202304,0.45976844,0.468453787,0.473649557,0.485194259,0.48312234,0.4560718
Jan,0.844149042,0.485246494,0.50638567,0.496815432,0.461241783,0.468779952,0.47417823,0.485950532,0.483292711,0.456383994
Jan,0.845853568,0.487685563,0.507429577,0.497974259,0.462542187,0.469048769,0.474851169,0.486770424,0.48471808,0.456728316
Jan,0.847558094,0.490124631,0.508473484,0.499133085,0.463842591,0.469317586,0.475524109,0.487590317,0.48614345,0.457100875
Jan,0.84926262,0.492563699,0.509517391,0.501789,0.465142995,0.469586403,0.476197048,0.488410209,0.487568819,0.457496906
Jan,0.850967146,0.495002767,0.510561298,0.504444914,0.466443399,0.46985522,0.476869987,0.489230102,0.488994189,0.457910765
Jan,0.852671671,0.497441835,0.511605204,0.507100828,0.467743802,0.470124038,0.477542926,0.490049994,0.490419558,0.458336018
Jan,0.854376197,0.499880904,0.512649111,0.509756742,0.469091206,0.470392855,0.478215865,0.490869887,0.491844928,0.458765574
Jan,0.856080723,0.500822885,0.513693018,0.512412656,0.47039161,0.470661672,0.478888804,0.491689779,0.493270298,0.459191811
Jan,0.857785249,0.501764866,0.514736925,0.51431647,0.471692014,0.470930489,0.479561743,0.492509672,0.494695667,0.459606716
Jan,0.859489775,0.502706846,0.515780832,0.515475297,0.472992418,0.471199306,0.480234682,0.491832477,0.496121037,0.46000201
Jan,0.8611943,0.503648827,0.516824739,0.516634124,0.474292822,0.471468124,0.480907621,0.491155282,0.497546406,0.460369281
Jan,0.862898826,0.504590808,0.516371558,0.517792951,0.475593226,0.471736941,0.48158056,0.490478088,0.498971776,0.460700117
Jan,0.864603352,0.505532789,0.517415465,0.518951778,0.47689363,0.472005758,0.4822535,0.489800893,0.500397145,0.460986239
Jan,0.866307878,0.507971858,0.518459372,0.520110605,0.478194034,0.472274575,0.482926439,0.490620785,0.501822515,0.46121963
Jan,0.868012404,0.510410926,0.519503279,0.521269431,0.479494437,0.472543393,0.483599378,0.489943591,0.503247884,0.461392667
Jan,0.869716929,0.511352907,0.520547186,0.522428258,0.480794841,0.47281221,0.484272317,0.489266396,0.504673254,0.461498253
Jan,0.871421455,0.512294888,0.521591093,0.523587085,0.482095245,0.473081027,0.484945256,0.488589201,0.505068208,0.461529951
Jan,0.873125981,0.513236869,0.522634999,0.524745912,0.483395649,0.473349844,0.485618195,0.487912006,0.50499649,0.461482113
Jan,0.874830507,0.51417885,0.523678906,0.525904739,0.484696053,0.473618661,0.486291134,0.487234812,0.504924772,0.461350011
Jan,0.876535033,0.515120831,0.524722813,0.527063566,0.485996457,0.473887479,0.486964073,0.488054704,0.504853055,0.461129972
Jan,0.878239559,0.516062812,0.524269633,0.528222393,0.487296861,0.474156296,0.487637012,0.487377509,0.504781337,0.460819507
Jan,0.879944084,0.517004793,0.523816452,0.529381219,0.488597265,0.474425113,0.488309951,0.486700315,0.504709619,0.460417444
Jan,0.88164861,0.519443861,0.523872001,0.530540046,0.489897669,0.47469393,0.48898289,0.48602312,0.504637902,0.459924058
Jan,0.883353136,0.521882929,0.524915908,0.531698873,0.491198073,0.474962748,0.48965583,0.485345925,0.504566184,0.459341206
Jan,0.885057662,0.52282491,0.525959815,0.5328577,0.492498477,0.475231565,0.490328769,0.484668731,0.505991554,0.458672455
Jan,0.886956632,0.522920117,0.526672181,0.53426003,0.493640278,0.475522783,0.490854754,0.485035443,0.507416923,0.457923216
Jan,0.888855602,0.524512411,0.527384546,0.53566236,0.49478208,0.475814002,0.49138074,0.486899242,0.508842293,0.457100875
Jan,0.890754573,0.526104705,0.528096912,0.537064689,0.495923882,0.476105221,0.491906726,0.488763041,0.510267662,0.456214921
Jan,0.892653543,0.527696999,0.528809278,0.538467019,0.498562771,0.476396439,0.492432711,0.490626841,0.511693032,0.455276994
Jan,0.894552513,0.527792205,0.529521643,0.539869349,0.499704573,0.476687658,0.492958697,0.49249064,0.513118401,0.454300722
Jan,0.896451483,0.529384499,0.530234009,0.541271679,0.500846375,0.476978877,0.493484683,0.49435444,0.514543771,0.453301476
Jan,0.898350454,0.529479706,0.530946374,0.542674009,0.501988176,0.477270095,0.494010668,0.496218239,0.51596914,0.452296124
Jan,0.900249424,0.529574913,0.53165874,0.542579251,0.503129978,0.477561314,0.494536654,0.498082038,0.51739451,0.451302784
Jan,0.902148394,0.52967012,0.530874018,0.542484494,0.50427178,0.477852533,0.49506264,0.49844875,0.517322792,0.450340578
Jan,0.904047364,0.529765326,0.530089297,0.542389736,0.505413582,0.478143751,0.495588626,0.50031255,0.517251075,0.449429381
Jan,0.905946335,0.529860533,0.529968225,0.542294979,0.506555383,0.47843497,0.496114611,0.502176349,0.518676444,0.448589576
Jan,0.907845305,0.52995574,0.529969367,0.542200222,0.507697185,0.478726189,0.496640597,0.504040148,0.520101814,0.447841809
Jan,0.909744275,0.531548034,0.530681733,0.542105464,0.508838987,0.479017407,0.497166583,0.505903948,0.521527183,0.447206738
Jan,0.911643245,0.533140328,0.531394098,0.542010707,0.509980789,0.479308626,0.497692568,0.507767747,0.522952553,0.446704787
Jan,0.913542216,0.534732622,0.532106464,0.541915949,0.511122591,0.479599844,0.498218554,0.508134459,0.522880835,0.446355901
Jan,0.915441186,0.534827829,0.532818829,0.541821192,0.512264392,0.479891063,0.49874454,0.508501171,0.522809117,0.446179295
Jan,0.917340156,0.534923035,0.533531195,0.541726434,0.513406194,0.480182282,0.499270525,0.508867884,0.5227374,0.446193212
Jan,0.919239126,0.535018242,0.534243561,0.541631677,0.514547996,0.4804735,0.499796511,0.509234596,0.522665682,0.446414669
Jan,0.921138097,0.535113449,0.534955926,0.54153692,0.515689798,0.480764719,0.500322497,0.509601308,0.522593964,0.446859215
Jan,0.923037067,0.535208655,0.534171205,0.541442162,0.516831599,0.481055938,0.500848482,0.50996802,0.522522247,0.447540684
Jan,0.924936037,0.535303862,0.533386483,0.541347405,0.517973401,0.481347156,0.501374468,0.510334732,0.522450529,0.448470943
Jan,0.926835007,0.535399069,0.532601762,0.541252647,0.519115203,0.481638375,0.501900454,0.510701444,0.522378811,0.44965965
Jan,0.928733978,0.535494276,0.533314127,0.54115789,0.520257005,0.481929594,0.502426439,0.511068156,0.522307094,0.451114004
Jan,0.930632948,0.535589482,0.534026493,0.541063132,0.521398806,0.482220812,0.502952425,0.511434868,0.523732463,0.452838499
Jan,0.926500203,0.536522278,0.53350342,0.540565149,0.522183081,0.483016736,0.503315328,0.512205702,0.525157833,0.454834676
Jan,0.928911719,0.537455074,0.532980347,0.540067166,0.524464443,0.48381266,0.503678232,0.512976537,0.526583202,0.457100875
Jan,0.931323234,0.53838787,0.532457274,0.539569183,0.526745806,0.484608583,0.504041135,0.513747371,0.528008572,0.459631995
Jan,0.933734749,0.539320665,0.532620778,0.539071199,0.529027168,0.485404507,0.504404038,0.514518205,0.529433941,0.46241937
Jan,0.936146264,0.540253461,0.532097705,0.538573216,0.53130853,0.48620043,0.504766941,0.515289039,0.530859311,0.465450945
Jan,0.938557779,0.541186257,0.531574632,0.538075233,0.533589892,0.486996354,0.505129845,0.516059873,0.53228468,0.468711584
Jan,0.940969294,0.542119053,0.531051559,0.53757725,0.534374167,0.487792278,0.505492748,0.516830707,0.53371005,0.472183367
Jan,0.943380809,0.543051848,0.530528486,0.537079266,0.535158442,0.488588201,0.505855651,0.517601541,0.53513542,0.475845896
Jan,0.945792324,0.542487557,0.530005413,0.536581283,0.535942716,0.489384125,0.504721467,0.518372375,0.535063702,0.479676602
Jan,0.948203839,0.543420353,0.52948234,0.5360833,0.536726991,0.490180049,0.503587283,0.519143209,0.534991984,0.483651046
Jan,0.950615354,0.542856061,0.528959268,0.535585317,0.537511266,0.490975972,0.503950186,0.519914043,0.534920267,0.487743226
