,1980,1985,1990,1995,2000,2005,2010,2015,Baseline,Observed
Jan,0.428444524,0.328849751,0.292934506,0.332365215,0.308420173,0.302198543,0.346032858,0.325313417,0.280224946,0.272742447
Jan,0.430286659,0.329973314,0.293783568,0.333600376,0.309337063,0.303095143,0.34726512,0.326503648,0.280998384,0.272565318
Jan,0.432128793,0.331096877,0.294632631,0.334835536,0.310253953,0.303991743,0.348497381,0.327693879,0.281771823,0.272409835
Jan,0.433970927,0.33222044,0.295481693,0.336070696,0.311170843,0.304888342,0.349729643,0.328884111,0.282545261,0.272278613
Jan,0.435813062,0.333344002,0.296330755,0.337305856,0.312087734,0.305784942,0.350961905,0.330074342,0.2833187,0.272174053
Jan,0.437655196,0.334467565,0.297179817,0.338541017,0.313004624,0.306681542,0.352194166,0.331264574,0.284092139,0.272098311
Jan,0.439497331,0.335591128,0.298028879,0.339776177,0.313921514,0.307578142,0.353426428,0.332454805,0.284865577,0.272053268
Jan,0.441339465,0.336714691,0.298877941,0.341011337,0.314838404,0.308474741,0.35465869,0.333645037,0.285639016,0.272040502
Jan,0.443181599,0.337838254,0.299727003,0.342246498,0.315755294,0.309371341,0.355890951,0.334835268,0.286412454,0.272061262
Jan,0.445023734,0.338961817,0.300576065,0.343481658,0.316672184,0.310267941,0.357123213,0.3360255,0.287185893,0.272116435
Jan,0.446865868,0.340085379,0.301425128,0.344716818,0.317589075,0.31116454,0.358355475,0.337215731,0.287959332,0.272206522
Jan,0.448708003,0.341208942,0.30227419,0.345951978,0.318505965,0.31206114,0.359587736,0.338405962,0.28873277,0.272331606
Jan,0.450550137,0.342332505,0.303123252,0.347187139,0.319422855,0.31295774,0.360819998,0.339596194,0.289148569,0.272491322
Jan,0.452392271,0.343456068,0.303972314,0.348422299,0.320339745,0.31385434,0.36205226,0.340786425,0.289564368,0.272684835
Jan,0.454234406,0.344579631,0.304821376,0.349657459,0.321256635,0.314750939,0.363284521,0.341976657,0.289980167,0.272910802
Jan,0.45607654,0.345703194,0.305670438,0.35089262,0.322173526,0.315647539,0.364516783,0.343166888,0.290395966,0.273167353
Jan,0.457918675,0.346826756,0.3065195,0.35212778,0.323090416,0.316544139,0.365749044,0.34435712,0.291169405,0.273452054
Jan,0.459762838,0.347987132,0.30735204,0.353336562,0.323988465,0.317443058,0.366949131,0.34552909,0.291942843,0.273761884
Jan,0.461607002,0.349147507,0.30818458,0.354545345,0.324886514,0.318341976,0.368149218,0.34670106,0.292716282,0.274093203
Jan,0.463451165,0.350307883,0.30901712,0.355754128,0.325784563,0.319240895,0.369349305,0.34787303,0.293489721,0.274441726
Jan,0.465295328,0.351468258,0.30984966,0.356962911,0.326682612,0.320139813,0.370549392,0.349045,0.294263159,0.274802525
Jan,0.467139492,0.352628634,0.3106822,0.358171693,0.327580661,0.321038732,0.371749478,0.35021697,0.295036598,0.275170098
Jan,0.468983655,0.353789009,0.31151474,0.359380476,0.32847871,0.321937651,0.372949565,0.35138894,0.295810036,0.275538476
Jan,0.470827819,0.354949385,0.31234728,0.360589259,0.329376759,0.322836569,0.374149652,0.35256091,0.296583475,0.275901322
Jan,0.472671982,0.35610976,0.313179819,0.361798041,0.330274808,0.323735488,0.375349739,0.35373288,0.297356914,0.276252037
Jan,0.474516146,0.357270136,0.314012359,0.363006824,0.331172857,0.324634407,0.376549826,0.35490485,0.298130352,0.276583857
Jan,0.476360309,0.358430511,0.314844899,0.364215607,0.332070906,0.325533325,0.377749912,0.35607682,0.298903791,0.276889964
Jan,0.478204473,0.359590887,0.315677439,0.36542439,0.332968955,0.326432244,0.378949999,0.35724879,0.299677229,0.277163581
Jan,0.480048636,0.360751262,0.316509979,0.366633172,0.333867004,0.327331163,0.380150086,0.35842076,0.300450668,0.277398081
Jan,0.4818928,0.361911638,0.317342519,0.367841955,0.334765053,0.328230081,0.381350173,0.35959273,0.301224107,0.277587086
Jan,0.483736963,0.363072013,0.318175059,0.369050738,0.335663102,0.329129,0.38255026,0.3607647,0.301997545,0.27772457
Jan,0.485581126,0.364232389,0.319007599,0.37025952,0.336561152,0.330027918,0.383750346,0.36193667,0.302770984,0.277804963
Jan,0.48742529,0.365392764,0.319840139,0.371468303,0.337459201,0.330926837,0.384950433,0.36310864,0.303544422,0.277823255
Jan,0.489269453,0.36655314,0.320672679,0.372677086,0.33835725,0.331825756,0.38615052,0.36428061,0.304317861,0.277775096
Jan,0.491113617,0.367713515,0.321505219,0.373885868,0.339255299,0.332724674,0.387350607,0.36545258,0.305091299,0.277656899
Jan,0.49295778,0.368873891,0.322337758,0.375094651,0.340153348,0.333623593,0.388550694,0.36662455,0.305507098,0.277465945
Jan,0.494801944,0.370034266,0.323170298,0.376303434,0.341051397,0.334522512,0.38975078,0.36779652,0.305922898,0.277200485
Jan,0.496646107,0.371194642,0.324002838,0.377512217,0.341949446,0.33542143,0.390950867,0.36896849,0.306338697,0.276859843
Jan,0.498490271,0.372355017,0.324835378,0.378720999,0.342847495,0.336320349,0.392150954,0.37014046,0.306754496,0.276444515
Jan,0.500334434,0.373515393,0.325667918,0.379929782,0.343745544,0.337219268,0.393351041,0.371312431,0.307527934,0.275956278
Jan,0.502178598,0.374675768,0.326500458,0.381138565,0.344643593,0.338118186,0.394551128,0.372484401,0.308301373,0.275398289
Jan,0.504029428,0.375845709,0.327315606,0.382356913,0.345521352,0.339013916,0.395794114,0.373633182,0.309074811,0.274775188
Jan,0.505880258,0.37701565,0.328130754,0.383575261,0.34639911,0.339909647,0.397037101,0.374781962,0.30984825,0.274093203
Jan,0.507731088,0.378185591,0.328945902,0.384793609,0.347276869,0.340805377,0.398280087,0.375930743,0.310621689,0.273360246
Jan,0.509581919,0.379355532,0.32976105,0.386011957,0.348154627,0.341701107,0.399523074,0.377079524,0.311395127,0.272585953
Jan,0.511432749,0.380525473,0.330576198,0.387230306,0.349032386,0.342596837,0.400766061,0.378228305,0.312168566,0.271781547
Jan,0.513283579,0.381695414,0.331391347,0.388448654,0.349910145,0.343492567,0.402009047,0.379377086,0.312942004,0.270959644
Jan,0.51513441,0.382865355,0.332206495,0.389667002,0.350787903,0.344388297,0.403252034,0.380525867,0.313715443,0.270134052
Jan,0.51698524,0.384035296,0.333021643,0.39088535,0.351665662,0.345284027,0.40449502,0.381674648,0.314488881,0.269319569
Jan,0.51883607,0.385205237,0.333836791,0.392103698,0.35254342,0.346179758,0.405738007,0.382823429,0.31526232,0.268531786
Jan,0.520686901,0.386375178,0.334651939,0.393322047,0.353421179,0.347075488,0.406980994,0.38397221,0.316035759,0.267786883
Jan,0.522537731,0.387545119,0.335467087,0.394540395,0.354298938,0.347971218,0.40822398,0.385120991,0.316809197,0.267101434
Jan,0.524388561,0.38871506,0.336282235,0.395758743,0.355176696,0.348866948,0.409466967,0.386269772,0.317582636,0.266492202
Jan,0.526239392,0.389885001,0.337097383,0.396977091,0.356054455,0.349762678,0.410709953,0.387418553,0.318356074,0.265975941
Jan,0.528090222,0.391054942,0.337912531,0.398195439,0.356932213,0.350658408,0.41195294,0.388567334,0.319129513,0.265569197
Jan,0.529941052,0.392224883,0.338727679,0.399413788,0.357809972,0.351554138,0.413195927,0.389716115,0.319902952,0.265288105
Jan,0.531791883,0.393394824,0.339542827,0.400632136,0.358687731,0.352449869,0.414438913,0.390864896,0.32067639,0.265148191
Jan,0.533642713,0.394564765,0.340357976,0.401850484,0.359565489,0.353345599,0.4156819,0.392013677,0.321449829,0.265164172
Jan,0.535493543,0.395734706,0.341173124,0.403068832,0.360443248,0.354241329,0.416924886,0.393162458,0.322223267,0.265349756
Jan,0.537344373,0.396904647,0.341988272,0.40428718,0.361321007,0.355137059,0.418167873,0.394311239,0.322680035,0.265717438
Jan,0.539195204,0.398074588,0.34280342,0.405505529,0.362198765,0.356032789,0.41941086,0.39546002,0.323095834,0.266278306
Jan,0.541046034,0.399244529,0.343618568,0.406723877,0.363076524,0.356928519,0.420653846,0.396608801,0.323511633,0.267041836
Jan,0.542896864,0.40041447,0.344433716,0.407942225,0.363954282,0.357824249,0.421896833,0.397757582,0.323927432,0.268015697
Jan,0.544747695,0.401584411,0.345248864,0.409160573,0.364832041,0.35871998,0.423139819,0.398906363,0.32470087,0.269205543
Jan,0.546598525,0.402754352,0.346064012,0.410378921,0.3657098,0.35961571,0.424382806,0.400055144,0.325474309,0.270614821
Jan,0.548435442,0.40391009,0.346865827,0.411661619,0.366568427,0.360518686,0.425664344,0.401178706,0.325890108,0.272244566
Jan,0.550272359,0.405065828,0.347667641,0.412944317,0.367427055,0.361421663,0.426945883,0.402302269,0.326305907,0.274093203
Jan,0.552109276,0.406221565,0.348469455,0.414227015,0.368285682,0.36232464,0.428227421,0.403425832,0.326721706,0.276156349
Jan,0.553946193,0.407377303,0.34927127,0.415509713,0.36914431,0.363227617,0.42950896,0.404549395,0.327137505,0.278426716
Jan,0.555783109,0.408533041,0.350073084,0.416792411,0.370002938,0.364130593,0.430790498,0.405672958,0.327553304,0.28089426
Jan,0.557620026,0.409688779,0.350874899,0.418075109,0.370861565,0.36503357,0.432072037,0.406796521,0.327969103,0.283546426
Jan,0.559456943,0.410844516,0.351676713,0.419357807,0.371720193,0.365936547,0.433353575,0.407920084,0.328384902,0.286368402
Jan,0.56129386,0.412000254,0.352478527,0.420640505,0.37257882,0.366839524,0.434635113,0.409043646,0.328800701,0.289343368
Jan,0.563130777,0.413155992,0.353280342,0.421923202,0.373437448,0.3677425,0.435916652,0.410167209,0.3292165,0.292452748
Jan,0.564967694,0.414311729,0.354082156,0.4232059,0.374296076,0.368645477,0.43719819,0.411290772,0.329632299,0.295676458
Jan,0.566804611,0.415467467,0.35488397,0.424488598,0.375154703,0.369548454,0.438479729,0.412414335,0.330048098,0.29899316
Jan,0.568641527,0.416623205,0.355685785,0.425771296,0.376013331,0.37045143,0.439761267,0.413537898,0.330463897,0.302380513
Jan,0.570478444,0.417778942,0.356487599,0.427053994,0.376871959,0.371354407,0.441042806,0.414661461,0.330879696,0.305815419
Jan,0.572315361,0.41893468,0.357289414,0.428336692,0.377730586,0.372257384,0.442324344,0.415785023,0.331295495,0.30927428
Jan,0.574152278,0.420090418,0.358091228,0.42961939,0.378589214,0.373160361,0.443605882,0.416908586,0.331711294,0.312733246
Jan,0.575989195,0.421246155,0.358893042,0.430902088,0.379447841,0.374063337,0.444887421,0.418032149,0.332127093,0.316168465
Jan,0.577826112,0.422401893,0.359694857,0.432184786,0.380306469,0.374966314,0.446168959,0.419155712,0.332542893,0.319556335
Jan,0.579663029,0.423557631,0.360496671,0.433467483,0.381165097,0.375869291,0.447450498,0.420279275,0.332958692,0.322873754
Jan,0.581499946,0.424713368,0.361298485,0.434750181,0.382023724,0.376772268,0.448732036,0.421402838,0.333374491,0.326098373
Jan,0.583336862,0.425869106,0.3621003,0.436032879,0.382882352,0.377675244,0.450013575,0.4225264,0.33379029,0.329208844
Jan,0.585173779,0.427024844,0.362902114,0.437315577,0.38374098,0.378578221,0.451295113,0.423649963,0.334206089,0.332185071
Jan,0.587010696,0.428180581,0.363703929,0.438598275,0.384599607,0.379481198,0.452576651,0.424773526,0.334621888,0.335008466
Jan,0.588847613,0.429336319,0.364505743,0.439880973,0.385458235,0.380384175,0.45385819,0.425897089,0.335037687,0.33766219
Jan,0.59068453,0.430492057,0.365307557,0.441163671,0.386316862,0.381287151,0.455139728,0.427020652,0.335453486,0.340131413
