,1980,1985,1990,1995,2000,2005,2010,2015,Baseline,Observed
Jan,0.440444001,0.334601277,0.3075073,0.333437082,0.297664566,0.313010764,0.349206623,0.333966262,0.353627166,0.332641773
Jan,0.441123155,0.335240702,0.307868906,0.333886885,0.297946795,0.31336355,0.349779901,0.33452631,0.354239046,0.332086302
Jan,0.44180231,0.335880126,0.308230511,0.334336687,0.298229024,0.313716336,0.350353178,0.335086358,0.354850925,0.331478393
Jan,0.442481464,0.336519551,0.308592117,0.334786489,0.298511253,0.314069122,0.350926456,0.335646406,0.355462804,0.330825102
Jan,0.443160618,0.337158976,0.308953723,0.335236292,0.298793482,0.314421909,0.351499734,0.336206454,0.356074684,0.330135017
Jan,0.443839773,0.337798401,0.309315329,0.335686094,0.299075711,0.314774695,0.352073011,0.336766502,0.356686563,0.329418138
Jan,0.444518927,0.338437826,0.309676935,0.336135896,0.29935794,0.315127481,0.352646289,0.33732655,0.357298442,0.328685707
Jan,0.445198081,0.339077251,0.310038541,0.336585699,0.299640169,0.315480267,0.353219566,0.337886598,0.357910321,0.327950027
Jan,0.445877236,0.339716676,0.310400146,0.337035501,0.299922398,0.315833053,0.353792844,0.338446646,0.358522201,0.327224279
Jan,0.44655639,0.340356101,0.310761752,0.337485303,0.300204626,0.316185839,0.354366121,0.339006694,0.35913408,0.326522354
Jan,0.447235544,0.340995526,0.311123358,0.337935106,0.300486855,0.316538625,0.354939399,0.339566742,0.359745959,0.325858666
Jan,0.447914698,0.341634951,0.311484964,0.338384908,0.300769084,0.316891412,0.355512676,0.34012679,0.360357839,0.325247977
Jan,0.448593853,0.342274376,0.31184657,0.338834711,0.301051313,0.317244198,0.356085954,0.340686838,0.360969718,0.324705218
Jan,0.449273007,0.3429138,0.312208175,0.339284513,0.301333542,0.317596984,0.356659231,0.341246886,0.361581597,0.324245314
Jan,0.449952161,0.343553225,0.312569781,0.339734315,0.301615771,0.31794977,0.357232509,0.341806934,0.362193476,0.323883002
Jan,0.450631316,0.34419265,0.312931387,0.340184118,0.301898,0.318302556,0.357805786,0.342366982,0.362805356,0.323632654
Jan,0.45131047,0.344832075,0.313292993,0.34063392,0.302180229,0.318655342,0.358379064,0.34292703,0.363417235,0.323508097
Jan,0.451989624,0.3454715,0.313654599,0.341083722,0.302462458,0.319008129,0.358952341,0.343487078,0.364029114,0.323522441
Jan,0.452668778,0.346110925,0.314016204,0.341533525,0.302744687,0.319360915,0.359525619,0.344047126,0.364640994,0.323687892
Jan,0.453347933,0.34675035,0.31437781,0.341983327,0.303026916,0.319713701,0.360098896,0.344607174,0.365252873,0.324015582
Jan,0.454027087,0.347389775,0.314739416,0.342433129,0.303309145,0.320066487,0.360672174,0.345167222,0.365864752,0.324515385
Jan,0.454706241,0.3480292,0.315101022,0.342882932,0.303591374,0.320419273,0.361245451,0.34572727,0.366476631,0.325195741
Jan,0.455385396,0.348668625,0.315462628,0.343332734,0.303873602,0.320772059,0.361818729,0.346287318,0.367088511,0.326063478
Jan,0.45606455,0.34930805,0.315824233,0.343782536,0.304155831,0.321124845,0.362392006,0.346847366,0.36770039,0.327123635
Jan,0.456743704,0.349947474,0.316185839,0.344232339,0.30443806,0.321477632,0.362965284,0.347407414,0.368312269,0.328379279
Jan,0.457312613,0.350556031,0.316551855,0.34471301,0.304720289,0.321839237,0.363547381,0.347958642,0.368924149,0.329831332
Jan,0.457881521,0.351164587,0.316917871,0.345193681,0.305002518,0.322200843,0.364129478,0.348509871,0.369536028,0.331478393
Jan,0.45845043,0.351773143,0.317283886,0.345674352,0.305284747,0.322562449,0.364711575,0.349061099,0.370147907,0.333316557
Jan,0.459019339,0.352381699,0.317649902,0.346155023,0.305566976,0.322924055,0.365293672,0.349612328,0.370759787,0.335339334
Jan,0.459588247,0.352990255,0.318015917,0.346635694,0.305849205,0.323285661,0.365875769,0.350163556,0.371371666,0.337537779
Jan,0.460157156,0.353598811,0.318381933,0.347116366,0.306131434,0.323647266,0.366457867,0.350714784,0.371983545,0.33990071
Jan,0.460726064,0.354207367,0.318747949,0.347597037,0.306413663,0.324008872,0.367039964,0.351266013,0.372595424,0.342414935
Jan,0.461294973,0.354815923,0.319113964,0.348077708,0.306695892,0.324370478,0.367258571,0.351817241,0.373207304,0.345065476
Jan,0.461863882,0.355424479,0.31947998,0.348558379,0.306978121,0.324732084,0.366857318,0.352296737,0.372835832,0.347835786
Jan,0.46243279,0.356033036,0.319845996,0.34903905,0.30726035,0.32509369,0.366456065,0.352776233,0.372464361,0.350707979
Jan,0.463001699,0.356641592,0.320212011,0.349519721,0.307542578,0.325455296,0.366054811,0.353255728,0.37209289,0.353663051
Jan,0.463570608,0.357250148,0.320578027,0.350000392,0.307824807,0.325816901,0.365653558,0.353735224,0.371721419,0.356681102
Jan,0.464139516,0.357858704,0.320944043,0.350481064,0.308107036,0.326178507,0.365324037,0.354286452,0.371349948,0.359741562
Jan,0.464708425,0.35846726,0.321310058,0.350961735,0.308389265,0.326540113,0.364922784,0.354837681,0.370978477,0.362823411
Jan,0.465277333,0.359075816,0.321676074,0.351442406,0.308671494,0.326901719,0.364521531,0.355388909,0.370607005,0.365905405
Jan,0.465846242,0.359684372,0.322042089,0.351923077,0.308953723,0.327263325,0.364120277,0.355940137,0.370235534,0.368966299
Jan,0.466415151,0.360292928,0.322408105,0.352403748,0.309235952,0.32762493,0.363719024,0.356491366,0.369864063,0.371985069
Jan,0.466984059,0.360901485,0.322774121,0.352884419,0.309518181,0.327986536,0.363317771,0.357042594,0.369492592,0.374941138
Jan,0.467552968,0.361510041,0.323140136,0.353100857,0.30980041,0.328348142,0.362916517,0.357593823,0.369121121,0.377814594
Jan,0.468121876,0.361135246,0.323506152,0.352598178,0.310082639,0.328709748,0.362515264,0.3571617,0.36874965,0.38058642
Jan,0.468690785,0.360760452,0.323872168,0.352095498,0.310364868,0.329071354,0.362114011,0.356729578,0.368998039,0.383238714
Jan,0.469259694,0.360385658,0.324238183,0.351592819,0.310647097,0.329432959,0.361712758,0.356297456,0.369246429,0.38575491
Jan,0.469828602,0.360994214,0.324604199,0.35207349,0.310929326,0.329794565,0.361311504,0.356485195,0.369494819,0.388120006
Jan,0.470397511,0.36160277,0.324970215,0.352554161,0.311211555,0.330156171,0.360910251,0.356672934,0.369743208,0.390320784
