TIMESTAMP,CAMBARI,PROYECTO HIDROELECTRICO CARRIZAL,EL CONDOR,INCAHUASI
07/29/1981 00:00,33.87,85.46,0.97,23.57
07/30/1981 00:00,33.2,85.1,0.97,23.46
07/31/1981 00:00,32.58,84.74,0.96,23.36
08/01/1981 00:00,32.02,84.39,0.96,23.26
08/02/1981 00:00,31.49,84.03,0.96,23.16
08/03/1981 00:00,31,83.69,0.95,23.06
08/04/1981 00:00,30.55,83.65,0.95,23.03
08/05/1981 00:00,30.52,86.54,0.96,23.74
08/06/1981 00:00,39.76,99.24,1.19,26.92
08/07/1981 00:00,75,112.67,1.58,30.51
08/08/1981 00:00,100.73,112.84,1.68,30.96
08/09/1981 00:00,93.35,109.61,1.61,30.37
08/10/1981 00:00,80.07,107.11,1.55,29.73
08/11/1981 00:00,69.48,104.63,1.5,28.96
08/12/1981 00:00,61.57,101.96,1.46,28.15
08/13/1981 00:00,55.63,99.26,1.41,27.37
08/14/1981 00:00,51.01,97.17,1.35,26.78
08/15/1981 00:00,47.35,95.4,1.3,26.28
08/16/1981 00:00,44.78,93.38,1.26,25.71
08/17/1981 00:00,42.6,91.56,1.22,25.19
08/18/1981 00:00,40.42,89.99,1.19,24.75
08/19/1981 00:00,38.58,88.56,1.16,24.34
08/20/1981 00:00,37.01,88.17,1.13,24.23
08/21/1981 00:00,35.65,88.96,1.11,24.43
08/22/1981 00:00,34.47,88.64,1.09,24.32
08/23/1981 00:00,33.42,87.14,1.07,23.9
08/24/1981 00:00,32.45,85.73,1.05,23.51
08/25/1981 00:00,31.59,84.66,1.04,23.22
08/26/1981 00:00,30.98,83.67,1.03,22.94
08/27/1981 00:00,30.74,82.56,1.02,22.64
08/28/1981 00:00,30.45,81.85,1.01,22.43
08/29/1981 00:00,30.04,84.51,1.03,23.08
08/30/1981 00:00,31.21,90.77,1.1,24.64
08/31/1981 00:00,35.15,96.77,1.17,26.16
09/01/1981 00:00,38.87,100.4,1.23,27.11
09/02/1981 00:00,40.04,103.62,1.26,27.95
09/03/1981 00:00,40.08,130.7,1.74,34.76
09/04/1981 00:00,39.33,175.05,2.73,45.92
09/05/1981 00:00,37.66,184.74,3.28,48.38
09/06/1981 00:00,35.75,169.21,3.28,44.45
09/07/1981 00:00,34.11,153.83,3.05,40.54
09/08/1981 00:00,32.74,140.56,2.77,37.17
09/09/1981 00:00,31.56,128.68,2.49,34.15
09/10/1981 00:00,30.51,119.09,2.25,31.71
09/11/1981 00:00,29.61,111.37,2.05,29.74
09/12/1981 00:00,29.07,105.36,1.88,28.22
09/13/1981 00:00,31.86,100.5,1.73,27.01
09/14/1981 00:00,46.59,96.49,1.62,26.05
09/15/1981 00:00,55.54,93.34,1.53,25.28
09/16/1981 00:00,49.73,90.61,1.45,24.55
09/17/1981 00:00,45.07,88.09,1.37,23.88
09/18/1981 00:00,41.38,85.82,1.31,23.28
09/19/1981 00:00,38.42,83.81,1.25,22.75
09/20/1981 00:00,36.64,83.09,1.21,22.57
09/21/1981 00:00,38.05,85.29,1.22,23.23
09/22/1981 00:00,38.62,86.58,1.22,23.64
09/23/1981 00:00,36.38,85.68,1.2,23.38
09/24/1981 00:00,34.46,84.44,1.17,23.02
09/25/1981 00:00,32.8,82.43,1.13,22.47
09/26/1981 00:00,31.38,80.56,1.09,21.96
09/27/1981 00:00,30.14,79.02,1.06,21.53
09/28/1981 00:00,29.79,77.73,1.03,21.24
09/29/1981 00:00,29.78,76.77,1.01,21.04
09/30/1981 00:00,29.18,76.09,1,20.85
10/01/1981 00:00,28.39,75.31,0.97,20.64
10/02/1981 00:00,27.52,74.41,0.95,20.37
10/03/1981 00:00,26.78,73.6,0.94,20.13
10/04/1981 00:00,26.12,72.87,0.92,19.94
10/05/1981 00:00,25.58,72.27,0.91,19.78
10/06/1981 00:00,25.16,71.72,0.89,19.61
10/07/1981 00:00,25.2,71.16,0.88,19.44
10/08/1981 00:00,26.14,70.64,0.87,19.3
10/09/1981 00:00,26.68,70.15,0.86,19.16
10/10/1981 00:00,26.33,69.69,0.85,19.03
10/11/1981 00:00,25.81,69.27,0.84,18.9
10/12/1981 00:00,25.21,69.49,0.83,18.95
10/13/1981 00:00,24.71,69.9,0.83,19.04
10/14/1981 00:00,24.27,69.49,0.83,18.93
10/15/1981 00:00,24.35,69.33,0.83,18.87
10/16/1981 00:00,25.11,69.99,0.86,19.04
10/17/1981 00:00,27.71,70.39,0.88,19.18
10/18/1981 00:00,29.95,69.81,0.86,19.05
10/19/1981 00:00,29.33,71.88,0.85,19.54
10/20/1981 00:00,28.35,120,0.83,31.5
10/21/1981 00:00,28.76,178.36,0.84,46.06
10/22/1981 00:00,31.23,174.9,0.93,45.27
10/23/1981 00:00,35.8,161.34,1.04,42.02
10/24/1981 00:00,37.41,150.82,1.14,39.51
10/25/1981 00:00,49.42,142.51,1.19,37.57
10/26/1981 00:00,64.33,132.88,1.13,35.2
10/27/1981 00:00,67.46,122.97,1.08,32.73
10/28/1981 00:00,76.83,115.99,1.08,31.17
10/29/1981 00:00,75.26,111.43,1.08,30.04
10/30/1981 00:00,72.53,106.6,1.03,28.81
10/31/1981 00:00,100.56,114.24,0.99,30.98
11/01/1981 00:00,181.93,124.29,0.99,33.69
11/02/1981 00:00,230.93,118.76,0.98,32.18
11/03/1981 00:00,190.53,109.82,0.94,29.73
11/04/1981 00:00,142.53,102.64,0.92,27.77
11/05/1981 00:00,125.98,96.94,0.9,26.21
11/06/1981 00:00,134.66,93.55,0.88,25.48
11/07/1981 00:00,125.11,90.4,0.85,24.79
11/08/1981 00:00,100.11,86.22,0.83,23.6
11/09/1981 00:00,82.73,85.06,0.85,23.19
11/10/1981 00:00,83.01,84.36,0.86,23.17
11/11/1981 00:00,177.04,94.23,0.89,26.5
11/12/1981 00:00,391.87,127.71,1.09,36.6
11/13/1981 00:00,528.22,164.5,1.26,48.57
11/14/1981 00:00,431.84,179.31,1.31,54.42
11/15/1981 00:00,323.15,180.19,1.64,54.37
11/16/1981 00:00,268.83,171,1.85,50.57
11/17/1981 00:00,210.48,161.68,1.69,47.64
11/18/1981 00:00,164.56,149.79,1.54,44.06
11/19/1981 00:00,135.32,135.73,1.41,39.49
11/20/1981 00:00,113.89,126.81,1.38,36.46
11/21/1981 00:00,100.73,127.6,1.42,36.01
11/22/1981 00:00,108.67,129.25,1.38,36.28
11/23/1981 00:00,169.55,126.91,1.32,36.35
11/24/1981 00:00,297.26,134.21,1.32,40.72
11/25/1981 00:00,379.17,136.39,1.3,42.9
11/26/1981 00:00,337.31,134.95,1.22,41.76
11/27/1981 00:00,250.49,145.51,1.21,43.31
11/28/1981 00:00,193.38,149.7,1.34,43.45
11/29/1981 00:00,210.75,139.65,1.42,40.34
11/30/1981 00:00,224.74,126.31,1.35,36.55
12/01/1981 00:00,211.69,118.18,1.25,34.72
12/02/1981 00:00,193.58,113.71,1.22,33.91
12/03/1981 00:00,157.16,114.59,1.3,33.88
12/04/1981 00:00,124.79,113.68,1.34,33.06
12/05/1981 00:00,101.21,107.66,1.27,30.91
12/06/1981 00:00,151.39,103.21,1.22,29.99
12/07/1981 00:00,269.87,101.29,1.17,30.18
12/08/1981 00:00,286.98,102.69,1.11,30.75
12/09/1981 00:00,219.63,104.29,1.09,30.76
12/10/1981 00:00,169.63,108.55,1.11,31.48
12/11/1981 00:00,279.12,123.24,1.13,36.91
12/12/1981 00:00,461.45,172.18,1.08,56.76
12/13/1981 00:00,389.46,187.54,1.03,62.22
12/14/1981 00:00,291.29,162.81,0.98,52.34
12/15/1981 00:00,274.79,145.82,0.95,45.72
12/16/1981 00:00,240.14,136.9,0.97,42.48
12/17/1981 00:00,186.61,135.58,1.03,41.17
12/18/1981 00:00,145.48,138.06,1.1,40.62
12/19/1981 00:00,121.79,162.48,1.62,46.01
12/20/1981 00:00,132.57,212.6,2.32,60.32
12/21/1981 00:00,244.27,244.18,2.53,71.57
12/22/1981 00:00,302.98,267.13,2.6,77.99
12/23/1981 00:00,249.57,286.61,2.61,82.08
12/24/1981 00:00,196.67,349.23,2.95,96.76
12/25/1981 00:00,151.46,505.51,3.24,134.5
12/26/1981 00:00,124.49,656.01,3.37,171.36
12/27/1981 00:00,149.41,815.92,3.45,213.08
12/28/1981 00:00,265.02,1113.13,4.8,292.2
12/29/1981 00:00,449.61,1161.45,6.77,311.59
12/30/1981 00:00,657.72,1084.63,7.6,298.04
12/31/1981 00:00,697.35,928.62,8.02,256.74
01/01/1982 00:00,674.24,942.02,8.46,259.14
01/02/1982 00:00,544.63,947.35,10.52,259.41
01/03/1982 00:00,358.92,916.89,10.56,247.4
01/04/1982 00:00,259.18,826.85,9.42,220.76
01/05/1982 00:00,291.02,774.47,8.59,205.25
01/06/1982 00:00,448.95,849.41,8.79,224.7
01/07/1982 00:00,457.54,846.52,8.1,229.39
01/08/1982 00:00,499.11,755.41,6.98,207.62
01/09/1982 00:00,757.17,716.75,6.49,197.83
01/10/1982 00:00,765.66,724.47,6.11,198.89
01/11/1982 00:00,584.62,717.33,5.46,195.36
01/12/1982 00:00,419.56,632.36,4.89,171.89
01/13/1982 00:00,447.53,561.21,4.56,152.94
01/14/1982 00:00,605.1,512.68,4.15,142.57
01/15/1982 00:00,520.91,453.56,3.7,127.7
01/16/1982 00:00,350.9,418.89,3.53,116.71
01/17/1982 00:00,377.6,458.85,4.1,126.35
01/18/1982 00:00,528.69,524,5.11,144.77
01/19/1982 00:00,485.83,531.26,5.51,147.07
01/20/1982 00:00,345.46,501,5.37,137.76
01/21/1982 00:00,411.05,528.85,5.87,144.04
01/22/1982 00:00,452.46,577.52,6.38,156.73
01/23/1982 00:00,335.17,528.81,6.05,143.74
01/24/1982 00:00,241.74,449.55,5.4,122.11
01/25/1982 00:00,185.06,404.13,4.99,109.28
01/26/1982 00:00,148.81,378.37,4.83,102.01
01/27/1982 00:00,206.65,406.89,4.49,109.42
01/28/1982 00:00,243.07,431.69,4.3,117.05
01/29/1982 00:00,190.54,425.57,4.58,115.63
01/30/1982 00:00,224.16,412.2,4.75,111.62
01/31/1982 00:00,266.87,437.6,4.75,118.03
02/01/1982 00:00,221.43,426.03,4.56,114.53
02/02/1982 00:00,167.38,432.88,4.42,115.07
02/03/1982 00:00,180.33,480.97,5.55,126.79
02/04/1982 00:00,296.03,552.55,6.53,146.12
02/05/1982 00:00,380.42,536.45,6.14,143.94
02/06/1982 00:00,340.32,519.79,5.6,139.88
02/07/1982 00:00,391.13,533.54,5.26,143.17
02/08/1982 00:00,501.19,560.41,4.86,149.47
02/09/1982 00:00,424.26,542.23,4.32,143.95
02/10/1982 00:00,291.95,465.68,3.78,123.89
02/11/1982 00:00,267.01,395.97,3.41,106.2
02/12/1982 00:00,317.52,375.47,3.1,101.67
02/13/1982 00:00,438.69,395.62,2.85,106.82
02/14/1982 00:00,469.81,408.97,2.77,109.95
02/15/1982 00:00,426.48,390.04,2.69,105.04
02/16/1982 00:00,623.96,371.85,2.57,100.15
02/17/1982 00:00,865.69,370.04,2.55,100.65
02/18/1982 00:00,847.73,372.45,2.59,102.37
02/19/1982 00:00,619.03,348.33,2.77,95.85
02/20/1982 00:00,433.01,369.07,3.3,100.53
02/21/1982 00:00,392.57,435.69,4.39,117.43
02/22/1982 00:00,404.74,561.01,5.53,150.9
02/23/1982 00:00,411,574.65,5.74,155.24
02/24/1982 00:00,353.17,516.77,5.37,139.83
02/25/1982 00:00,270.9,460.94,4.98,124.87
02/26/1982 00:00,244.94,417.21,4.74,113.17
02/27/1982 00:00,437.07,438.37,4.87,120.8
02/28/1982 00:00,684.06,494.04,4.96,139.68
03/01/1982 00:00,787.6,584.11,5.33,169.6
03/02/1982 00:00,945.01,649.41,6.12,188.67
03/03/1982 00:00,903.71,927.98,7.34,257.32
03/04/1982 00:00,737.66,1628.65,10.22,431.47
03/05/1982 00:00,719.78,2006.75,15.72,528.41
03/06/1982 00:00,653.99,1718.6,18.44,457.06
03/07/1982 00:00,534.43,1330.27,15.26,357.5
03/08/1982 00:00,478.88,1051.2,11.94,284.29
03/09/1982 00:00,451.95,866.32,9.6,236.51
03/10/1982 00:00,438.99,761.41,8.37,208.48
03/11/1982 00:00,496.97,746,7.44,204.1
03/12/1982 00:00,521.02,742.52,6.96,202.96
03/13/1982 00:00,425.87,671.01,6.61,183.28
03/14/1982 00:00,422.58,602.23,5.98,164.14
03/15/1982 00:00,402.22,523.06,5.24,142.99
03/16/1982 00:00,316.52,460.3,4.59,125.91
03/17/1982 00:00,263.69,404.98,4.15,110.67
03/18/1982 00:00,420.72,368.26,3.81,100.67
03/19/1982 00:00,557.07,343.63,3.58,94.58
03/20/1982 00:00,528.53,317.74,3.35,90.21
03/21/1982 00:00,608.88,299.23,3.11,87.47
03/22/1982 00:00,892.88,306.68,2.97,91.82
03/23/1982 00:00,1200.42,335.08,2.81,100.6
03/24/1982 00:00,954.99,336.53,2.62,99.63
03/25/1982 00:00,625.54,319.22,2.52,93.34
03/26/1982 00:00,497.76,297.46,2.48,86.41
03/27/1982 00:00,386.44,273.69,2.48,79.72
03/28/1982 00:00,292.86,260.87,2.46,75.72
03/29/1982 00:00,229.2,248.97,2.48,71.65
03/30/1982 00:00,181.04,234.02,2.49,66.93
03/31/1982 00:00,149.19,220.25,2.67,62.9
04/01/1982 00:00,139.78,206.12,2.76,58.97
04/02/1982 00:00,132.03,192.65,2.6,55.3
04/03/1982 00:00,118.52,198.21,2.53,56.47
04/04/1982 00:00,213.48,234.5,2.49,65.29
04/05/1982 00:00,320.11,299.88,2.63,82.41
04/06/1982 00:00,283.54,344.4,3.16,94.45
04/07/1982 00:00,378.2,364.38,3.48,100.84
04/08/1982 00:00,597.59,356.32,3.3,100.11
04/09/1982 00:00,563.21,328.1,3.07,92.87
04/10/1982 00:00,446.68,307.44,2.97,88.13
04/11/1982 00:00,418.62,284.76,2.83,82.86
04/12/1982 00:00,370.32,258.28,2.64,75.77
04/13/1982 00:00,296.17,235.17,2.47,68.9
04/14/1982 00:00,279.25,216.94,2.33,63.27
04/15/1982 00:00,264.21,203.21,2.21,59.38
04/16/1982 00:00,215.44,192.79,2.11,56.29
04/17/1982 00:00,175.02,183.7,2.01,53.31
04/18/1982 00:00,148.58,174.3,1.96,50.38
04/19/1982 00:00,128.12,167.25,1.94,48.14
04/20/1982 00:00,111.8,160.79,1.92,46.24
04/21/1982 00:00,100.17,153.63,1.86,44.23
04/22/1982 00:00,89.74,147.29,1.8,42.37
04/23/1982 00:00,87.26,141.93,1.75,40.81
04/24/1982 00:00,117.38,137.8,1.72,39.72
04/25/1982 00:00,185.76,136.86,1.68,40.04
04/26/1982 00:00,226.36,140.09,1.64,42.33
04/27/1982 00:00,215.74,143.21,1.61,43.71
04/28/1982 00:00,182.24,140.42,1.57,42.36
04/29/1982 00:00,150.43,135.36,1.56,40.48
04/30/1982 00:00,129.42,133.09,1.55,39.68
05/01/1982 00:00,112.34,133.11,1.53,39.48
05/02/1982 00:00,98.73,133.12,1.51,39.11
05/03/1982 00:00,97.7,132.18,1.49,38.57
05/04/1982 00:00,104.55,130.89,1.46,38.05
05/05/1982 00:00,99,131.05,1.44,37.89
05/06/1982 00:00,86.25,129.1,1.42,37.18
05/07/1982 00:00,76.72,124.77,1.4,35.9
05/08/1982 00:00,69.28,121.62,1.38,34.95
05/09/1982 00:00,63.29,118.79,1.37,34.1
05/10/1982 00:00,58.43,115.81,1.35,33.22
05/11/1982 00:00,54.47,113.23,1.34,32.47
05/12/1982 00:00,51.16,111,1.32,31.81
05/13/1982 00:00,48.68,109.06,1.31,31.24
05/14/1982 00:00,47.71,107.58,1.3,30.79
05/15/1982 00:00,48.34,106.39,1.29,30.43
05/16/1982 00:00,52.56,105.12,1.28,30.05
05/17/1982 00:00,55.43,103.85,1.26,29.67
05/18/1982 00:00,54.44,102.85,1.25,29.37
05/19/1982 00:00,53.72,102.2,1.25,29.17
05/20/1982 00:00,52.02,101.49,1.24,28.96
05/21/1982 00:00,49.74,100.56,1.23,28.68
05/22/1982 00:00,49.22,100.62,1.22,28.68
05/23/1982 00:00,60.49,100.93,1.21,28.78
05/24/1982 00:00,72.8,101.41,1.2,29.13
05/25/1982 00:00,70.12,101.86,1.19,29.43
05/26/1982 00:00,63.24,100.87,1.19,29.08
05/27/1982 00:00,57.88,99.89,1.18,28.75
05/28/1982 00:00,53.63,98.86,1.17,28.41
05/29/1982 00:00,50.14,97.85,1.17,28.08
05/30/1982 00:00,47.22,96.88,1.16,27.77
05/31/1982 00:00,44.74,95.96,1.15,27.47
06/01/1982 00:00,42.6,95.07,1.15,27.19
06/02/1982 00:00,40.74,94.23,1.14,26.92
06/03/1982 00:00,39.14,93.44,1.13,26.67
06/04/1982 00:00,37.75,92.69,1.13,26.44
06/05/1982 00:00,36.62,92,1.12,26.22
06/06/1982 00:00,35.61,91.35,1.11,26.02
06/07/1982 00:00,34.73,90.71,1.11,25.82
06/08/1982 00:00,33.92,90.1,1.1,25.63
06/09/1982 00:00,33.08,89.52,1.09,25.45
06/10/1982 00:00,32.32,88.96,1.09,25.28
06/11/1982 00:00,31.64,88.42,1.08,25.11
06/12/1982 00:00,31.01,87.91,1.08,24.95
06/13/1982 00:00,30.44,87.41,1.07,24.8
06/14/1982 00:00,29.94,86.93,1.07,24.65
06/15/1982 00:00,29.93,86.48,1.06,24.51
06/16/1982 00:00,29.95,86.06,1.05,24.38
06/17/1982 00:00,29.53,85.7,1.05,24.27
06/18/1982 00:00,29.67,85.44,1.05,24.18
06/19/1982 00:00,31.9,85.12,1.04,24.08
06/20/1982 00:00,33.44,84.72,1.04,23.96
06/21/1982 00:00,38.25,84.31,1.03,23.84
06/22/1982 00:00,43.51,83.95,1.03,23.73
06/23/1982 00:00,41.98,83.62,1.02,23.63
06/24/1982 00:00,39.91,83.26,1.01,23.52
06/25/1982 00:00,38.16,82.86,1.01,23.39
06/26/1982 00:00,36.5,82.44,1,23.27
06/27/1982 00:00,35.35,82.03,1,23.14
06/28/1982 00:00,35.83,81.62,0.99,23.02
06/29/1982 00:00,39.07,81.26,0.99,22.91
06/30/1982 00:00,40.89,80.94,0.98,22.81
07/01/1982 00:00,39.31,80.59,0.98,22.71
07/02/1982 00:00,37.28,80.21,0.98,22.59
07/03/1982 00:00,35.51,79.83,0.97,22.48
07/04/1982 00:00,34.02,79.45,0.97,22.37
07/05/1982 00:00,32.82,79.09,0.96,22.26
07/06/1982 00:00,31.9,78.76,0.96,22.16
07/07/1982 00:00,33.11,78.45,0.95,22.07
07/08/1982 00:00,42.07,78.27,0.95,22.01
07/09/1982 00:00,50.18,78.07,0.94,21.94
07/10/1982 00:00,48.59,77.75,0.94,21.85
07/11/1982 00:00,44.9,77.42,0.93,21.75
07/12/1982 00:00,41.69,77.06,0.93,21.64
07/13/1982 00:00,39.09,76.71,0.93,21.54
07/14/1982 00:00,36.98,76.36,0.92,21.43
07/15/1982 00:00,35.17,76.02,0.92,21.33
07/16/1982 00:00,33.58,75.68,0.91,21.23
07/17/1982 00:00,32.2,75.34,0.91,21.13
07/18/1982 00:00,31.01,75.01,0.9,21.04
07/19/1982 00:00,29.99,74.69,0.9,20.94
07/20/1982 00:00,29.09,74.37,0.9,20.85
07/21/1982 00:00,28.69,74.05,0.89,20.75
07/22/1982 00:00,29.99,73.74,0.89,20.66
07/23/1982 00:00,32.89,73.44,0.88,20.57
07/24/1982 00:00,37.9,73.14,0.88,20.48
07/25/1982 00:00,40.04,72.86,0.88,20.4
07/26/1982 00:00,37.87,72.57,0.87,20.31
07/27/1982 00:00,36.56,72.28,0.87,20.23
07/28/1982 00:00,38.09,71.98,0.86,20.14
07/29/1982 00:00,38.77,71.73,0.86,20.07
07/30/1982 00:00,37.29,71.52,0.86,20
07/31/1982 00:00,35.72,71.27,0.85,19.93
08/01/1982 00:00,34.88,70.98,0.85,19.84
08/02/1982 00:00,34.85,70.75,0.85,19.77
08/03/1982 00:00,33.91,70.63,0.87,19.73
08/04/1982 00:00,32.38,70.41,0.87,19.66
08/05/1982 00:00,30.91,70.11,0.86,19.57
08/06/1982 00:00,30.61,69.81,0.86,19.49
08/07/1982 00:00,31.48,69.51,0.85,19.4
08/08/1982 00:00,32.24,69.24,0.84,19.32
08/09/1982 00:00,31.67,68.97,0.84,19.25
08/10/1982 00:00,30.26,68.7,0.83,19.16
08/11/1982 00:00,29.04,68.42,0.83,19.08
08/12/1982 00:00,27.95,68.14,0.82,19
08/13/1982 00:00,26.98,67.87,0.82,18.92
08/14/1982 00:00,26.13,67.6,0.81,18.84
08/15/1982 00:00,25.38,67.35,0.81,18.77
08/16/1982 00:00,24.75,67.12,0.81,18.71
08/17/1982 00:00,24.27,66.88,0.8,18.64
08/18/1982 00:00,23.97,66.63,0.8,18.57
08/19/1982 00:00,23.63,66.39,0.79,18.5
08/20/1982 00:00,23.16,66.13,0.79,18.42
08/21/1982 00:00,22.73,65.87,0.79,18.34
08/22/1982 00:00,22.33,65.62,0.78,18.27
08/23/1982 00:00,21.96,65.37,0.78,18.19
08/24/1982 00:00,21.61,65.13,0.77,18.12
08/25/1982 00:00,21.3,64.88,0.77,18.05
08/26/1982 00:00,21.01,64.64,0.77,17.98
08/27/1982 00:00,20.73,64.41,0.76,17.91
08/28/1982 00:00,20.48,64.17,0.76,17.84
08/29/1982 00:00,20.24,63.94,0.76,17.77
08/30/1982 00:00,20.08,63.73,0.75,17.71
08/31/1982 00:00,19.97,63.53,0.75,17.65
09/01/1982 00:00,19.81,63.3,0.75,17.58
09/02/1982 00:00,19.63,63.07,0.74,17.52
09/03/1982 00:00,19.45,63.59,0.74,17.63
09/04/1982 00:00,19.31,70.56,0.74,19.36
09/05/1982 00:00,26.25,77.72,0.77,21.15
09/06/1982 00:00,33.9,78.88,0.9,21.45
09/07/1982 00:00,30.98,79.97,0.99,21.7
09/08/1982 00:00,28.86,78.76,1,21.39
09/09/1982 00:00,27.15,76.52,0.98,20.82
09/10/1982 00:00,26.85,74.38,0.94,20.27
09/11/1982 00:00,27.2,72.53,0.91,19.8
09/12/1982 00:00,26.59,71.33,0.89,19.49
09/13/1982 00:00,25.48,70.22,0.87,19.2
09/14/1982 00:00,24.4,68.84,0.85,18.85
09/15/1982 00:00,23.48,67.64,0.83,18.54
09/16/1982 00:00,23.85,66.78,0.82,18.32
09/17/1982 00:00,32.51,66.01,0.8,18.12
09/18/1982 00:00,40.6,65.21,0.79,17.91
09/19/1982 00:00,38.06,64.46,0.77,17.71
09/20/1982 00:00,34.87,63.73,0.76,17.52
09/21/1982 00:00,33.05,63.13,0.76,17.36
09/22/1982 00:00,32.62,65.2,0.88,17.87
09/23/1982 00:00,32.13,68.14,1.03,18.63
09/24/1982 00:00,34.8,67.32,1,18.46
09/25/1982 00:00,51.23,70.15,1.2,19.24
09/26/1982 00:00,138.68,73.78,1.39,21.13
09/27/1982 00:00,186.84,73.03,1.28,21.86
09/28/1982 00:00,154.52,71.39,1.19,21.07
09/29/1982 00:00,131.51,69.61,1.12,20.29
09/30/1982 00:00,108.76,67.68,1.06,19.55
10/01/1982 00:00,90.42,66.05,1,18.95
10/02/1982 00:00,75.28,64.68,0.96,18.44
10/03/1982 00:00,64.26,63.52,0.92,18.01
10/04/1982 00:00,58.05,62.52,0.89,17.73
10/05/1982 00:00,61.62,63.18,0.94,17.93
10/06/1982 00:00,61.98,63.78,0.98,18.04
10/07/1982 00:00,56.52,62.73,0.94,17.69
10/08/1982 00:00,52.88,62.64,0.94,17.6
10/09/1982 00:00,48.44,62.97,0.95,17.65
10/10/1982 00:00,43.71,62.63,0.94,17.53
10/11/1982 00:00,39.42,61.98,0.93,17.32
10/12/1982 00:00,36.81,61.92,0.92,17.26
10/13/1982 00:00,36.7,63,0.97,17.54
10/14/1982 00:00,35.69,63.26,0.98,17.61
10/15/1982 00:00,32.95,62.36,0.95,17.34
10/16/1982 00:00,31.05,62.24,0.94,17.32
10/17/1982 00:00,37.72,62.37,0.94,17.55
10/18/1982 00:00,47.14,61.81,0.91,17.67
10/19/1982 00:00,46.26,62.71,0.96,17.92
10/20/1982 00:00,41.34,64.47,1.09,18.21
10/21/1982 00:00,40.23,64.09,1.11,17.98
10/22/1982 00:00,45.35,63.83,1.07,17.89
10/23/1982 00:00,56.35,64.5,1.03,18.12
10/24/1982 00:00,66.41,64.48,1,18.14
10/25/1982 00:00,66.39,68.92,1.09,19.2
10/26/1982 00:00,68.33,78.83,1.31,21.82
10/27/1982 00:00,81.53,95.08,1.45,26.19
10/28/1982 00:00,87.02,104.01,1.38,28.73
10/29/1982 00:00,77.44,104.4,1.38,28.84
10/30/1982 00:00,64.91,107.99,1.43,29.48
10/31/1982 00:00,54.79,120.65,1.42,32.45
11/01/1982 00:00,47.7,132.94,1.4,35.5
11/02/1982 00:00,61.33,125.24,1.34,33.68
11/03/1982 00:00,101.11,112.54,1.24,30.98
11/04/1982 00:00,110.52,101.51,1.15,28.55
11/05/1982 00:00,89.26,91.76,1.07,25.87
11/06/1982 00:00,72.79,84.85,1.02,23.88
11/07/1982 00:00,61.28,80.17,1,22.47
11/08/1982 00:00,58.06,86.65,1.2,23.93
11/09/1982 00:00,55.44,95.59,1.49,26.04
11/10/1982 00:00,48.46,91.78,1.49,24.95
11/11/1982 00:00,42.73,87.62,1.46,23.79
11/12/1982 00:00,39.11,85.38,1.43,23.15
11/13/1982 00:00,36.19,80.77,1.32,21.92
11/14/1982 00:00,33.28,77.95,1.25,21.16
11/15/1982 00:00,31.09,76.51,1.22,20.76
11/16/1982 00:00,29.12,74.21,1.19,20.14
11/17/1982 00:00,27.21,71.5,1.14,19.43
11/18/1982 00:00,25.97,69.59,1.06,18.91
11/19/1982 00:00,33.22,73.68,1.01,19.94
11/20/1982 00:00,61.35,98.12,1.17,26.35
11/21/1982 00:00,167.93,125.68,1.35,34.22
11/22/1982 00:00,307.68,153.47,1.38,44.62
11/23/1982 00:00,318.54,170.73,1.5,51.37
11/24/1982 00:00,273.1,157.73,1.51,47.22
11/25/1982 00:00,220.65,139.58,1.41,41.36
11/26/1982 00:00,228.61,123.66,1.3,36.29
11/27/1982 00:00,274.49,113.8,1.2,33.48
11/28/1982 00:00,236.97,106.3,1.13,31.16
11/29/1982 00:00,170.38,114.36,1.18,32.64
11/30/1982 00:00,161.63,141.47,1.26,39.65
12/01/1982 00:00,421.39,245.95,2.32,71.62
12/02/1982 00:00,736.26,338,3.72,102.95
12/03/1982 00:00,730.61,351.22,3.71,108.07
12/04/1982 00:00,572.43,328.15,3.72,99.09
12/05/1982 00:00,619.9,354.21,4,106.03
12/06/1982 00:00,807.05,387.97,3.78,118.32
12/07/1982 00:00,781.2,390.99,3.5,118.58
12/08/1982 00:00,552.39,374.74,3.31,110.21
12/09/1982 00:00,352.5,347.46,3.33,99.37
12/10/1982 00:00,249.33,316.7,3.2,89.11
12/11/1982 00:00,224.33,282.77,2.83,78.92
12/12/1982 00:00,219.77,248.78,2.51,69.22
12/13/1982 00:00,181.72,216.37,2.21,60.13
12/14/1982 00:00,192.55,193.07,2.16,54.2
12/15/1982 00:00,273.84,183.25,2.08,53.37
12/16/1982 00:00,280.59,170.3,1.86,50.53
12/17/1982 00:00,310.81,152.11,1.68,44.81
12/18/1982 00:00,363.62,143.41,1.58,42.98
12/19/1982 00:00,401.32,140.32,1.51,43.15
12/20/1982 00:00,460.05,150.68,1.47,45.91
12/21/1982 00:00,475.59,156.13,1.41,46.77
12/22/1982 00:00,555.7,156.32,1.36,47.98
12/23/1982 00:00,528.66,161.45,1.39,50.2
12/24/1982 00:00,367.48,153.02,1.38,46.99
12/25/1982 00:00,259.75,170.79,1.39,53.16
12/26/1982 00:00,243.8,213.14,1.43,67.18
12/27/1982 00:00,246.36,237.12,1.48,73.65
