,[68] - VALLE DE ZONGO - BOTIJILACA,[31] - ANGOSTURA,[73] - VALLE DE ZONGO - HARCA,[71] - VALLE DE ZONGO - SAINANI,[34] - KANATA,[76] - CHOJLLA,[77] - YANACACHI,[119] - PUNUTUMA,[32] - CHOQUETANGA,[30] - MIGUILLA,[66] - SISTEMA ZONGO,[26] - SANTA ISABEL,[67] - VALLE DE ZONGO - TIQUIMANI,[74] - VALLE DE ZONGO - CAHUA,[117] - KILPANI,[69] - VALLE DE ZONGO - CUTICUCHO,[27] - SAN JOSE 1,[25] - CORANI,[78] - SISTEMA QUEHATA,[33] - CARABUCO,[72] - VALLE DE ZONGO - CHURURAQUI,[29] - MISICUNI,[75] - VALLE DE ZONGO - HUAJI,[118] - LANDARA,[28] - SAN JOSE 2,[120] - SAN JACINTO,[70] - VALLE DE ZONGO - SANTA ROSA,[8] - QOLLPANA I,[106] - ARJ13,[104] - ARJ11,[13] - BUL01,[20] - CCERI30-31-32,[98] - CCWAR40-41-42,[89] - UNA01,[83] - GCH09,[97] - CCWAR30-31-32,[94] - WAR03,[107] - ARJ14,[80] - GCH02,[95] - WAR04,[85] - GCH11,[105] - ARJ12,[86] - GCH12,[115] - UYUNI_COLCHAK,[114] - CCSUR40-41-42,[112] - SUR04,[22] - CCERI50-51-52,[84] - GCH10,[4] - VHE05,[9] - QOLLPANA II,[12] - CAR03,[23] - ORURO I,[5] - VHE06,[93] - WAR02,[7] - VHE08,[24] - ORURO II,[15] - BUL03,[14] - BUL02,[116] - YUNCHARA,[35] - ALT01,[113] - CCSUR30-31-32,[37] - SBU01,[92] - WAR01,[103] - ARJ09,[79] - GCH01,[99] - ARJ08,[96] - WAR05,[90] - GBE01,[108] - ARJ15,[6] - VHE07,[21] - CCERI40-41-42
02/12/2020 20:00,6.81,6.23,25.85,10.5,78.04376038,38.4,50.79,0.051481409,6.2,0,0,91.11,0,28.02,0.139949464,22.97,55,65.24,0.360042493,6.13,25.39,120,30.15,0.04998195,65.28300178,7.6,17.59,0.144820323,0,0,0,83.77333338,95.88832454,14.22,57.14,0,0,0,0,0,0,0,79.81,0,97.27181539,0,0,55.97,0,0.579388104,0,0,0,0,0,0,0,0,0,0,116.16,0,0,0,0,0,0,21,0,0,125.66
02/12/2020 21:00,6.81,6.23,25.85,10.5,78.04376038,38.4,50.79,0.051481409,6.2,0,0,91.11,0,28.02,0.139949464,22.97,55,65.24,0.360042493,6.13,25.39,120,30.15,0.04998195,65.28300178,7.6,0,0.173323275,0,0,0,83.77333338,73.08075,14.22,45.44565,0,0,0,0,0,0,0,79.81,0,97.27181539,0,0,55.97,0,0.678673488,0,0,0,0,0,0,0,0,0,0,114.7788171,0,0,0,0,0,0,21,0,0,125.66
02/12/2020 22:00,6.81,6.23,25.85,10.5,78.04376038,38.4,50.79,0.051481409,6.2,0,0,91.11,0,28.02,0.139949464,22.97,55,65.24,0.360042493,6.13,25.39,120,30.15,0.04998195,65.28300178,7.6,0,0.2077014,0,0,0,83.77333338,73.08075,14.22,8.571,0,0,0,0,0,0,0,79.81,0,50.68634142,0,0,55.97,0,0.813509064,0,0,0,0,0,0,0,0,0,0,36.13379778,0,0,0,0,0,0,21,0,0,125.66
02/12/2020 23:00,6.81,6.23,25.85,10.5,78.04376038,38.4,50.79,0.051481409,6.2,0,0,91.11,0,28.02,0.139949464,22.97,55,65.24,0.360042493,6.13,25.39,120,30.15,0.04998195,0,7.6,0,0.237007872,0,0,0,83.77333338,73.08075,14.22,8.571,0,0,0,0,0,0,0,79.81,0,50.68634142,0,0,8.3955,0,0.94150104,0,0,0,0,0,0,0,0,0,0,17.424,0,0,0,0,0,0,21,0,0,125.66
03/12/2020 00:00,6.81,6.23,25.85,10.5,46.07281163,32.27293916,50.79,0.051481409,6.2,0,0,91.11,0,28.02,0.139949464,22.97,55,65.24,0.360042493,6.13,25.39,120,0,0.04998195,0,7.6,0,0.238061658,0,0,0,83.77333338,51.16460471,14.22,8.571,0,0,0,0,0,0,0,79.81,0,43.52081417,0,0,8.3955,0,0.946320984,0,0,0,0,0,0,0,0,0,0,17.424,0,0,0,0,0,0,21,0,0,125.66
03/12/2020 01:00,0,6.23,25.85,10.5,46.07281163,29.01853843,50.79,0.051481409,6.2,0,0,91.11,0,28.02,0.139949464,22.97,55,65.24,0.360042493,6.13,25.39,120,0,0.04998195,0,7.6,0,0.21453246,0,0,0,83.77333338,51.16460471,14.22,8.571,0,0,0,0,0,0,0,79.81,0,21.54662185,0,0,8.3955,0,0.842284056,0,0,0,0,0,0,0,0,0,0,17.424,0,0,0,0,0,0,21,0,0,125.66
03/12/2020 02:00,0,6.23,25.85,10.5,46.07281163,5.174451113,50.79,0.051481409,6.2,0,0,91.11,0,28.02,0.139949464,22.97,55,65.24,0.360042493,6.13,25.39,120,0,0.04998195,0,7.6,0,0.182497899,0,0,0,83.77333338,51.16460471,14.22,8.571,0,0,0,0,0,0,0,79.81,0,21.54662185,0,0,8.3955,0,0.7130238,0,0,0,0,0,0,0,0,0,0,17.424,0,0,0,0,0,0,21,0,0,125.66
03/12/2020 03:00,0,0,25.85,10.5,46.07281163,0,50.79,0.051481409,6.2,0,0,91.11,0,28.02,0.139949464,16.84293916,55,65.24,0.360042493,6.13,25.39,120,0,0.04998195,0,7.6,0,0.138701001,0,0,0,83.77333338,51.16460471,14.22,8.571,0,0,0,0,0,0,0,79.81,0,21.54662185,0,0,8.3955,0,0.566332248,0,0,0,0,0,0,0,0,0,0,17.424,0,0,0,0,0,0,21,0,0,125.66
03/12/2020 04:00,0,0,25.85,10.5,46.07281163,0,50.79,0.051481409,6.2,0,0,91.11,0,28.02,0.139949464,22.97,55,65.24,0.360042493,6.13,25.39,120,0,0.04998195,0,7.6,0,0.118968999,0,0,0,83.77333338,51.16460471,14.22,8.571,0,0,0,0,0,0,0,79.81,0,21.54662185,0,0,8.3955,0,0.515782656,0,0,0,0,0,0,0,0,0,0,17.424,0,0,0,0,0,0,21,0,0,125.66
03/12/2020 05:00,0,0,25.85,10.5,46.07281163,0,50.79,0.051481409,6.2,0,0,91.11,0,28.02,0.139949464,0,55,65.24,0.360042493,6.13,25.39,120,0,0.04998195,0,0,0,0.114774999,0,0,0,83.77333338,51.16460471,14.22,8.571,0,0,0,0,0,0,0,79.81,0,21.54662185,0,0,8.3955,0,0.505537632,0,0,0,0,0,0,0,0,0,0,17.424,0,0,0,0,0,0,21,0,0,125.66
03/12/2020 06:00,0,6.23,25.85,10.5,46.07281163,0,50.79,0.051481409,6.2,0,0,91.11,0,28.02,0.139949464,22.97,55,65.24,0.360042493,6.13,25.39,120,0,0.04998195,53.07955261,7.6,0,0.105831999,0,0,0,83.77333338,51.16460471,14.22,8.571,0,0,0,0,0,0,0,79.81,9.980166176,21.54662185,0,0,8.3955,0,0.483343608,0,2.002189358,0,0,0,2.002189358,0,0,0,0,17.424,0,0,0,0,0,0,21,0,0,125.66
03/12/2020 07:00,0,6.23,25.85,10.5,46.07281163,38.4,50.79,0.051481409,6.2,0,0,91.11,0,28.02,0.139949464,22.97,55,65.24,0.360042493,6.13,25.39,120,0,0.04998195,15.77935464,7.6,0,0.259449903,0,0,0,83.77333338,82.7272,14.22,8.571,0,0,0,0,0,0,0,79.81,24.88772184,21.54662185,0,0,20.97905795,0,1.047297384,0,11.9489113,0,0,0,11.9489113,0,0,1.941673,0,17.424,0,0,0,0,0,0,21,0,0,125.66
03/12/2020 08:00,6.81,6.23,25.85,10.5,46.07281163,38.4,50.79,0.051481409,6.2,0,0,91.11,0,28.02,0.139949464,22.97,55,65.24,0.360042493,6.13,25.39,120,30.15,0.04998195,40.20192443,7.6,0,0.468322662,0,0,0,83.77333338,82.7272,14.22,8.571,0,0,0,0,0,0,0,79.81,36.01685786,21.54662185,0,0,55.97,0,2.267631264,0,23.63729951,0,0,0,23.63729951,0,0,2.839752,0,17.424,0,0,0,0,0,0,21,0,0,125.66
03/12/2020 09:00,6.81,6.23,25.85,10.5,46.07281163,38.4,50.79,0.051481409,6.2,0,0,91.11,0,28.02,0.139949464,22.97,55,65.24,0.360042493,6.13,25.39,120,30.15,0.04998195,24.70092559,7.6,0,0.668965746,0,0,0,83.77333338,86.04,14.22,32.17,0,0,0,0,0,0,0,79.81,44.33937008,21.54662185,0,0,55.97,0,3.57996264,0,32.43817634,0,0,0,32.43817634,0,0,3.494775,0,17.424,0,0,0,0,0,0,21,0,0,125.66
03/12/2020 10:00,6.81,6.23,25.85,10.5,46.07281163,38.4,50.79,0.051481409,6.2,0,0,91.11,0,28.02,0.139949464,22.97,55,65.24,0.360042493,6.13,25.39,120,30.15,0.04998195,32.71859395,7.6,1.66908421,0.928910655,0,0,0,83.77333338,101.37,14.22,32.17,0,0,0,0,0,0,0,79.81,49.9387118,21.54662185,0,0,55.97,0,5.170259424,0,38.40789104,0,0,0,38.40789104,0,0,3.929336,0,17.424,0,0,0,0,0,0,21,0,0,125.66
03/12/2020 11:00,6.81,6.23,25.85,10.5,46.07281163,38.4,50.79,0.051481409,6.2,0,0,91.11,0,28.02,0.139949464,22.97,55,65.24,0.360042493,6.13,25.39,120,30.15,0.04998195,31.53740964,7.6,1.66908421,1.176349485,0,0,0,83.77333338,101.37,14.22,53.7664,0,0,0,0,0,0,0,79.81,52.98265573,21.54662185,0,0,55.97,0,6.518686392,0,41.493314,0,0,0,41.493314,0,0,4.134314,0,17.424,0,0,0,0,0,0,21,0,0,125.66
03/12/2020 12:00,6.81,6.23,25.85,10.5,46.07281163,38.4,50.79,0.051481409,6.2,0,0,91.11,0,28.02,0.139949464,22.97,55,65.24,0.360042493,6.13,25.39,120,30.15,0.04998195,0,7.6,1.66908421,1.42916637,0,0,0,83.77333338,101.37,14.22,53.7664,0,0,0,0,0,0,0,79.81,53.68602842,21.54662185,0,0,55.97,0,7.764863112,0,41.98868606,0,0,0,41.98868606,0,0,4.062164,0,17.424,0,0,0,0,0,0,21,0,0,125.66
03/12/2020 13:00,6.81,6.23,25.85,10.5,46.07281163,38.4,50.79,0.051481409,6.2,0,0,91.11,0,28.02,0.139949464,22.97,55,65.24,0.360042493,6.13,25.39,120,30.15,0.04998195,0,7.6,11.46293916,1.716809493,0,0,0,83.77333338,101.37,14.22,57.14,0,0,0,0,0,0,0,79.81,52.20089477,50.79065512,0,0,55.97,0,9.075930096,0,39.41424027,0,0,0,39.41424027,0,0,3.767591,0,17.424,0,0,0,0,0,0,21,0,0,125.66
03/12/2020 14:00,6.81,6.23,25.85,10.5,46.07281163,38.4,50.79,0.051481409,6.2,0,0,91.11,0,28.02,0.139949464,22.97,55,65.24,0.360042493,6.13,25.39,120,30.15,0.04998195,0,7.6,11.46293916,1.873617,0,0,0,83.77333338,101.37,14.22,57.14,0,0,0,0,0,0,0,79.81,48.52627478,56.61493991,0,0,55.97,0,9.976297488,0,35.05560672,0,0,0,35.05560672,0,0,3.495917,0,17.424,0,0,0,0,0,0,21,0,0,125.66
03/12/2020 15:00,6.81,6.23,25.85,10.5,46.07281163,38.4,50.79,0.051481409,6.2,0,0,91.11,0,28.02,0.139949464,22.97,55,65.24,0.360042493,6.13,25.39,120,30.15,0.04998195,14.11145178,7.6,11.46293916,1.892712999,0,0,0,83.77333338,101.37,14.22,57.14,0,0,0,0,0,0,0,79.81,42.59872617,56.70155656,0,0,55.97,0,10.11963746,0,28.38404267,0,0,0,28.38404267,0,0,2.93349,0,17.424,0,0,0,0,0,0,21,0,0,125.66
03/12/2020 16:00,6.81,6.23,25.85,10.5,46.07281163,38.4,50.79,0.051481409,6.2,0,0,91.11,0,28.02,0.139949464,22.97,55,65.24,0.360042493,6.13,25.39,120,30.15,0.04998195,0,7.6,11.46293916,1.848225,0,0,0,83.77333338,101.37,14.22,57.14,0,0,0,0,0,0,0,79.81,34.53573922,56.70155656,0,0,55.97,0,9.763207608,0,19.69925506,0,0,0,19.69925506,0,0,2.095348,0,17.424,0,0,0,0,0,0,21,0,0,125.66
03/12/2020 17:00,6.81,6.23,25.85,10.5,46.07281163,38.4,50.79,0.051481409,6.2,0,0,91.11,0,28.02,0.139949464,22.97,55,65.24,0.360042493,6.13,25.39,120,30.15,0.04998195,0,7.6,11.46293916,1.648751091,0,0,0,83.77333338,101.37,14.22,57.14,0,0,0,0,0,0,0,79.81,24.32896468,56.70155656,0,0,55.97,0,8.773022496,0,9.925960795,0,0,0,9.925960795,0,0,1.102544,0,17.424,0,0,0,0,0,0,21,0,0,125.66
03/12/2020 18:00,6.81,6.23,25.85,10.5,46.07281163,38.4,50.79,0.051481409,6.2,0,0,91.11,0,28.02,0.139949464,22.97,55,65.24,0.360042493,6.13,25.39,120,30.15,0.04998195,2.021796835,7.6,11.46293916,1.016102445,0,0,0,83.77333338,101.37,14.22,57.14,0,0,0,0,0,0,0,79.81,11.46563616,111.7959653,0,0,55.97,0,5.662606536,0,1.152510456,0,0,0,1.152510456,0,0,0.252433,0,116.16,0,0,0,0,0,0,21,0,0,125.66
03/12/2020 19:00,6.81,6.23,25.85,10.5,46.07281163,38.4,50.79,0.051481409,6.2,0,0,91.11,0,28.02,0.139949464,22.97,55,65.24,0.360042493,6.13,25.39,120,30.15,0.04998195,65.28300178,7.6,17.59,0.54722739,0,0,0,83.77333338,106.6381035,14.22,57.14,0,0,0,0,0,0,0,79.81,0,111.7959653,0,0,55.97,0,2.784101856,0,0,0,0,0,0,0,0,0,0,116.16,0,0,0,0,0,0,21,0,0,125.66
03/12/2020 20:00,6.81,6.23,25.85,10.5,46.07281163,38.4,50.79,0.051481409,6.2,0,0,91.11,0,28.02,0.139949464,22.97,55,65.24,0.360042493,6.13,25.39,120,30.15,0.04998195,50.01628074,7.6,17.59,0.622201629,0,0,0,83.77333338,106.6381035,14.22,57.14,0,0,0,0,0,0,0,79.81,0,111.7959653,0,0,55.97,0,3.276408144,0,0,0,0,0,0,0,0,0,0,116.16,0,0,0,0,0,0,21,0,0,125.66
03/12/2020 21:00,6.81,0,25.85,10.5,46.07281163,38.4,50.79,0.051481409,6.2,0,0,91.11,0,28.02,0.139949464,22.97,55,65.24,0.360042493,6.13,25.39,120,30.15,0.04998195,62.73300178,7.6,17.59,0.822785616,0,0,0,83.77333338,27.5264,14.22,57.14,0,0,0,0,0,0,0,79.81,0,102.4453425,0,0,55.97,0,4.543129104,0,0,0,0,0,0,0,0,0,0,116.16,0,0,0,0,0,0,21,0,0,125.66
03/12/2020 22:00,6.81,0,25.85,10.5,46.07281163,38.4,50.79,0.051481409,6.2,0,0,91.11,0,28.02,0.139949464,22.97,55,65.24,0.360042493,6.13,25.39,120,30.15,0.04998195,62.73300178,7.6,0,0.765053484,0,0,0,83.77333338,22.7881,14.22,40.25983303,0,0,0,0,0,0,0,79.81,0,32.58795833,0,0,27.15366697,0,4.188832344,0,0,0,0,0,0,0,0,0,0,88.62305384,0,0,0,0,0,0,21,0,0,125.66
03/12/2020 23:00,6.81,0,25.85,10.5,46.07281163,38.4,50.79,0.051481409,6.2,0,0,91.11,0,28.02,0.139949464,22.97,55,65.24,0.360042493,6.13,25.39,120,30.15,0.04998195,0,7.6,0,0.664590597,0,0,0,83.77333338,22.7881,14.22,14.44073303,0,0,0,0,0,0,0,79.81,0,32.58795833,0,0,27.15366697,0,3.551733624,0,0,0,0,0,0,0,0,0,0,49.30051733,0,0,0,0,0,0,21,0,0,125.66
04/12/2020 00:00,0,0,25.85,10.5,46.07281163,0,50.79,0.051481409,6.2,0,0,91.11,0,28.02,0.139949464,22.97,55,65.24,0.360042493,6.13,25.39,120,30.15,0.04998195,0,7.6,0,0.563208486,0,0,0,83.77333338,22.7881,14.22,14.44073303,0,0,0,0,0,0,0,79.81,0,32.58795833,0,0,27.15366697,0,2.889307224,0,0,0,0,0,0,0,0,0,0,17.424,0,0,0,0,0,0,21,0,0,125.66
04/12/2020 01:00,0,0,25.85,10.5,46.07281163,0,50.79,0.051481409,6.2,0,0,91.11,0,28.02,0.139949464,22.97,55,65.24,0.360042493,6.13,25.39,120,0,0.04998195,0,7.6,0,0.498646647,0,0,0,83.77333338,22.7881,14.22,14.44073303,0,0,0,0,0,0,0,79.81,0,32.58795833,0,0,8.3955,0,2.465030544,0,0,0,0,0,0,0,0,0,0,17.424,0,0,0,0,0,0,21,0,0,125.66
04/12/2020 02:00,0,0,25.85,10.5,46.07281163,0,50.79,0.051481409,6.2,0,0,91.11,0,28.02,0.139949464,18.93880289,55,65.24,0.360042493,6.13,25.39,120,0,0.04998195,0,7.6,0,0.417210762,0,0,0,83.77333338,22.7881,14.22,14.44073303,0,0,0,0,0,0,0,79.81,0,32.58795833,0,0,8.3955,0,1.941394656,0,0,0,0,0,0,0,0,0,0,17.424,0,0,0,0,0,0,21,0,0,125.66
04/12/2020 03:00,0,0,25.85,10.5,46.07281163,0,50.79,0.051481409,6.2,0,0,91.11,0,28.02,0.139949464,0,55,65.24,0.360042493,6.13,25.39,120,0,0.04998195,0,7.6,0,0.409735233,0,0,0,83.77333338,22.7881,14.22,14.44073303,0,0,0,0,0,0,0,79.81,0,32.58795833,0,0,8.3955,0,1.894643616,0,0,0,0,0,0,0,0,0,0,17.424,0,0,0,0,0,0,21,0,0,125.66
04/12/2020 04:00,0,0,25.85,10.5,46.07281163,0,50.79,0.051481409,6.2,0,0,91.11,0,28.02,0.139949464,0,55,65.24,0.360042493,6.13,25.39,120,0,0.04998195,0,7.6,0,0.424772778,0,0,0,83.77333338,22.7881,14.22,14.44073303,0,0,0,0,0,0,0,79.81,0,32.58795833,0,0,8.3955,0,1.988974728,0,0,0,0,0,0,0,0,0,0,17.424,0,0,0,0,0,0,21,0,0,125.66
04/12/2020 05:00,0,0,25.85,10.5,46.07281163,0,50.79,0.051481409,6.2,0,0,91.11,0,28.02,0.139949464,0,55,65.24,0.360042493,6.13,25.39,120,0,0.04998195,0,7.6,0,0.406728852,0,0,0,83.77333338,22.7881,14.22,14.44073303,0,0,0,0,0,0,0,79.81,0,32.58795833,0,0,8.3955,0,1.875926472,0,0,0,0,0,0,0,0,0,0,17.424,0,0,0,0,0,0,21,0,0,125.66
04/12/2020 06:00,0,6.23,25.85,10.5,46.07281163,0,50.79,0.051481409,6.2,2.55,0,91.11,0,28.02,0.139949464,22.97,55,65.24,0.360042493,6.13,25.39,120,0,0.04998195,0,7.6,0,0.398976642,0,0,0,83.77333338,22.7881,14.22,25.22249001,0,0,0,0,0,0,0,79.81,8.732871147,32.58795833,0,0,8.3955,0,1.827898392,0,1.870747075,0,0,0,1.870747075,0,0,0.273571,0,17.424,0,0,0,0,0,0,21,0,0,125.66
04/12/2020 07:00,0,6.23,25.85,10.5,46.07281163,32.27293916,50.79,0.051481409,6.2,2.55,0,91.11,0,28.02,0.139949464,22.97,55,65.24,0.360042493,6.13,25.39,120,30.15,0.04998195,31.98153287,7.6,0,0.525,0,0,0,83.77333338,22.7881,14.22,29.3328,0,0,0,0,0,0,0,79.81,24.05298195,32.58795833,0,0,8.3955,0,2.637127104,0,9.882616128,0,0,0,9.882616128,0,0,0.971328,0,17.424,0,0,0,0,0,0,0,0,0,125.66
04/12/2020 08:00,0,6.23,25.85,10.5,46.07281163,35.72562283,50.79,0.051481409,6.2,2.55,0,91.11,0,28.02,0.139949464,22.97,55,65.24,0.360042493,6.13,25.39,120,30.15,0.04998195,5.363833,7.6,14.13731633,0.588414471,0,0,0,83.77333338,22.7881,14.22,29.3328,0,0,0,0,0,0,0,79.81,35.95824332,32.58795833,0,0,47.5191,0,3.055072944,0,19.73755672,0,0,0,19.73755672,0,0,1.920825,0,17.424,0,0,0,0,0,0,0,0,0,125.66
04/12/2020 09:00,0,6.23,25.85,10.5,46.07281163,35.72562283,50.79,0.051481409,6.2,2.55,0,91.11,0,28.02,0.139949464,22.97,55,65.24,0.360042493,6.13,25.39,120,30.15,0.04998195,23.83013527,7.6,14.13731633,0.653333358,0,0,0,83.77333338,45.1981,14.22,29.3328,0,0,0,0,0,0,0,79.81,44.63962905,32.58795833,0,0,47.5191,0,3.47892708,0,28.43172221,0,0,0,28.43172221,0,0,2.824333,0,17.424,0,0,0,0,0,0,0,0,0,125.66
04/12/2020 10:00,0,6.23,25.85,10.5,46.07281163,35.72562283,50.79,0.051481409,6.2,2.55,0,91.11,0,28.02,0.139949464,22.97,55,65.24,0.360042493,6.13,25.39,120,30.15,0.04998195,18.87887984,7.6,14.13731633,0.789177408,0,0,0,83.77333338,70.3745,14.22,29.3328,0,0,0,0,0,0,0,79.81,50.3366884,32.58795833,0,0,47.5191,0,4.33799028,0,32.22956762,0,0,0,32.22956762,0,0,3.375051,0,17.424,0,0,0,0,0,0,0,0,0,125.66
04/12/2020 11:00,0,6.23,25.85,10.5,46.07281163,35.72562283,50.79,0.051481409,6.2,2.55,0,91.11,0,28.02,0.139949464,22.97,55,65.24,0.360042493,6.13,25.39,120,30.15,0.04998195,7.075008548,7.6,14.13731633,0.982370805,0,0,0,83.77333338,70.3745,14.22,29.3328,0,0,0,0,0,0,0,79.81,53.38658727,32.58795833,0,0,47.5191,0,5.474499888,0,33.85843333,0,0,0,33.85843333,0,0,3.389969,0,17.424,0,0,0,0,0,0,0,0,0,125.66
04/12/2020 12:00,6.81,6.23,25.85,10.5,46.07281163,35.72562283,50.79,0.051481409,6.2,2.55,0,91.11,0,28.02,0.139949464,22.97,55,65.24,0.360042493,6.13,25.39,120,30.15,0.04998195,0,7.6,14.13731633,1.247439618,0,0,0,83.77333338,70.3745,14.22,29.3328,0,0,0,0,0,0,0,79.81,54.054,32.58795833,0,0,47.5191,0,6.8806236,0,32.73395148,0,0,0,32.73395148,0,0,3.168436,0,17.424,0,0,0,0,0,0,0,0,0,125.66
04/12/2020 13:00,6.81,6.23,25.85,10.5,46.07281163,35.72562283,50.79,0.051481409,6.2,2.55,0,91.11,0,28.02,0.139949464,22.97,55,65.24,0.360042493,6.13,25.39,120,30.15,0.04998195,0,7.6,14.13731633,1.618869771,0,0,0,83.77333338,70.3745,14.22,47.3264,0,0,0,0,0,0,0,79.81,52.57186034,32.58795833,0,0,47.5191,0,8.638826424,0,29.46381859,0,0,0,29.46381859,0,0,2.917741,0,17.424,0,0,0,0,0,0,0,0,0,125.66
04/12/2020 14:00,6.81,6.23,25.85,10.5,46.07281163,35.72562283,50.79,0.051481409,6.2,2.55,0,91.11,0,28.02,0.139949464,22.97,55,65.24,0.360042493,6.13,25.39,120,30.15,0.04998195,51.80104352,7.6,14.13731633,1.848227001,0,0,0,83.77333338,70.3745,14.22,47.3264,0,0,0,0,0,0,0,79.81,48.84996815,32.58795833,0,0,47.5191,0,9.763207608,0,24.32461595,0,0,0,24.32461595,0,0,2.690724,0,17.424,0,0,0,0,0,0,0,0,0,125.66
04/12/2020 15:00,6.81,6.23,25.85,10.5,46.07281163,38.4,50.79,0.051481409,6.2,2.55,0,91.11,0,28.02,0.139949464,22.97,55,65.24,0.360042493,6.13,25.39,120,30.15,0.04998195,24.60770296,7.6,17.59,1.904397999,0,0,0,83.77333338,70.3745,14.22,47.3264,0,0,0,0,0,0,0,79.81,42.81638962,32.58795833,0,0,47.5191,0,10.19280922,0,19.06157555,0,0,0,19.06157555,0,0,2.277077,0,17.424,0,0,0,0,0,0,0,0,0,125.66
04/12/2020 16:00,6.81,6.23,25.85,10.5,46.07281163,38.4,50.79,0.051481409,6.2,2.55,0,91.11,0,28.02,0.139949464,22.97,55,65.24,0.360042493,6.13,25.39,120,30.15,0.04998195,31.27590639,7.6,17.59,1.713688449,0,0,0,83.77333338,70.3745,14.22,47.3264,0,0,0,0,0,0,0,79.81,34.44340598,32.58795833,0,0,47.5191,0,9.062114736,0,12.6445104,0,0,0,12.6445104,0,0,1.780605,0,17.424,0,0,0,0,0,0,0,0,0,125.66
04/12/2020 17:00,6.81,6.23,25.85,10.5,46.07281163,38.4,50.79,0.051481409,6.2,2.55,0,91.11,0,28.02,0.139949464,22.97,55,65.24,0.360042493,6.13,25.39,120,30.15,0.04998195,0,7.6,17.59,1.176349485,0,0,0,83.77333338,70.3745,14.22,47.3264,0,0,0,0,0,0,0,79.81,23.76328056,74.47002082,0,0,47.5191,0,6.518686392,0,6.359810708,0,0,0,6.359810708,0,0,1.011741,0,17.424,0,0,0,0,0,0,0,0,0,125.66
04/12/2020 18:00,6.81,6.23,25.85,10.5,46.07281163,38.4,50.79,0.051481409,6.2,2.55,0,91.11,0,28.02,0.139949464,22.97,55,65.24,0.360042493,6.13,25.39,120,30.15,0.04998195,62.73300178,7.6,17.59,0.604304346,0,0,0,83.77333338,70.3745,14.22,47.3264,0,0,0,0,0,0,0,79.81,11.03647647,93.20572896,0,0,47.5191,0,3.159326928,0,1.190712095,0,0,0,1.190712095,0,0,0.223437,0,116.16,0,0,0,0,0,0,0,0,0,125.66
04/12/2020 19:00,6.81,6.23,25.85,10.5,46.07281163,38.4,50.79,0.051481409,6.2,2.55,0,91.11,0,28.02,0.139949464,22.97,55,65.24,0.360042493,6.13,25.39,120,30.15,0.04998195,62.73300178,7.6,17.59,0.374737251,0,0,0,83.77333338,76.54,14.22,47.3264,0,0,0,0,0,0,0,79.81,0,105.8990204,0,0,47.5191,0,1.68014028,0,0,0,0,0,0,0,0,0,0,116.16,0,0,0,0,0,0,0,0,0,125.66
04/12/2020 20:00,6.81,6.23,25.85,10.5,46.07281163,38.4,50.79,0.051481409,6.2,2.55,0,91.11,0,28.02,0.139949464,22.97,55,65.24,0.360042493,6.13,25.39,120,30.15,0.04998195,62.73300178,7.6,17.59,0.427244196,0,0,0,83.77333338,76.54,14.22,47.3264,0,0,0,0,0,0,0,79.81,0,105.8990204,0,0,47.5191,0,2.004584256,0,0,0,0,0,0,0,0,0,0,116.16,0,0,0,0,0,0,0,0,0,125.66
04/12/2020 21:00,6.81,6.23,25.85,10.5,46.07281163,38.4,50.79,0.051481409,6.2,2.55,0,91.11,0,28.02,0.139949464,22.97,55,65.24,0.360042493,6.13,25.39,120,30.15,0.04998195,60.08755254,7.6,17.59,0.475608909,0,0,0,83.77333338,76.54,14.22,47.3264,0,0,0,0,0,0,0,79.81,0,65.22247064,0,0,0,0,2.314867584,0,0,0,0,0,0,0,0,0,0,116.16,0,0,0,0,0,0,0,0,0,125.66
04/12/2020 22:00,6.81,6.23,25.85,10.5,46.07281163,38.4,50.79,0.051481409,6.2,0,0,91.11,0,28.02,0.139949464,22.97,55,65.24,0.360042493,6.13,25.39,120,30.15,0.04998195,62.73300178,7.6,17.59,0.412352025,0,0,0,83.77333338,76.54,14.22,0,0,0,0,0,0,0,0,79.81,0,65.22247064,0,0,0,0,1.910975232,0,0,0,0,0,0,0,0,0,0,17.424,0,0,0,0,0,0,0,0,0,125.66
04/12/2020 23:00,6.81,6.23,25.85,10.5,46.07281163,32.27293916,50.79,0.051481409,6.2,0,0,91.11,0,28.02,0.139949464,22.97,55,65.24,0.360042493,6.13,25.39,120,30.15,0.04998195,0,7.6,17.59,0.341189619,0,0,0,83.77333338,64.6795,14.22,0,0,0,0,0,0,0,0,79.81,0,41.15640165,0,0,0,0,1.48274628,0,0,0,0,0,0,0,0,0,0,17.424,0,0,0,0,0,0,0,0,0,125.66
05/12/2020 00:00,3.23304758,6.23,25.85,10.5,46.07281163,0,50.79,0.051481409,6.2,0,0,91.11,0,28.02,0.139949464,22.97,55,65.24,0.360042493,6.13,25.39,120,27.59989158,0.04998195,0,7.6,17.59,0.265292382,0,0,0,83.77333338,30.3393,14.22,0,0,0,0,0,0,0,0,79.81,0,19.53701238,0,0,0,0,1.075898304,0,0,0,0,0,0,0,0,0,0,17.424,0,0,0,0,0,0,0,0,0,125.66
