,[27] - SISTEMA MISICUNI,[25] - SISTEMA CORANI,[31] - SISTEMA TAQUESI,[97] - SJA01_SJA02,[30] - SISTEMA ZONGO,[8] - SISTEMA MIGUILLA
2020-01-02 16:00:00,0.505967104742139,0.2678056500741014,0.46317104096855105,0.41478837249792866,0.4934727177355181,0.2380050025920875
2020-01-02 17:00:00,0.5060392696059979,0.26835069739095807,0.4609663962454674,0.41512380472381766,0.49193336451916403,0.2383614085976991
2020-01-02 18:00:00,0.5061114344698567,0.26831820225460834,0.4649820181791869,0.4154592369497066,0.4916809534822161,0.23871671649031653
2020-01-02 19:00:00,0.5061837716478942,0.2682857071182586,0.46326676387470206,0.4157937699903982,0.49014225167581643,0.23907092626943963
2020-01-02 20:00:00,0.5062562811404631,0.2682532119819088,0.46105092300162137,0.4161274038458924,0.48903550108812066,0.23942403793556855
2020-01-02 21:00:00,0.5063289629472106,0.2682207168455591,0.4650497507073906,0.4164601385174593,0.48749810209900274,0.23977605148870332
2020-01-02 22:00:00,0.5064018170684896,0.26865543039637946,0.46282271367840355,0.4167919740038288,0.4859613545198393,0.2401269669288439
2020-01-02 23:00:00,0.5064748435039472,0.2692728379870242,0.46059007857737255,0.417122910305001,0.4850259811714896,0.24047678425599026
2020-01-03 00:00:00,0.5065480422539361,0.2698128851852601,0.4583518453983884,0.4174529474209758,0.4862560142069961,0.24047678425599026
2020-01-03 01:00:00,0.5066214133184564,0.27043029276787856,0.4623282808041634,0.41778208535175326,0.4864020967401674,0.24082440535664812
2020-01-03 02:00:00,0.5066949566971555,0.2710477003418533,0.4633577406609326,0.4181103240986033,0.4876334325955828,0.24117092834431184
2020-01-03 03:00:00,0.5067686723903859,0.2716651079078018,0.46605119851962584,0.41843766366025603,0.4888654198583254,0.24151635321898135
2020-01-03 04:00:00,0.506842560397795,0.27228251546572396,0.47001083969745056,0.41876410403671144,0.489719008791256,0.2418606799806567
2020-01-03 05:00:00,0.5069166207197354,0.27289317316833644,0.4739648828032314,0.41908964522796943,0.49095229887390757,0.24220390862933783
2020-01-03 06:00:00,0.5069908533558545,0.2735105807095886,0.47502770781932757,0.4194142872340302,0.4921862403638864,0.2425460391645247
2020-01-03 07:00:00,0.5070652583065051,0.2741279882428145,0.4727502881123989,0.41973803005616345,0.492819752836245,0.24288707158671732
2020-01-03 08:00:00,0.5071398355713341,0.2744039214363605,0.47046727033342634,0.42006087369309936,0.49405499714613277,0.24322700589591578
