,CE,NO,OR,SU
2020-07-14 21:00:00,282.06550000000004,306.6001,365.2174,165.65490000000003
2020-07-14 22:00:00,246.6644,257.14979999999997,335.9551,151.5027
2020-07-14 23:00:00,219.1119,213.5602,308.691,139.0088
2020-07-15 00:00:00,199.0784,185.0498,286.11339999999996,127.0299
2020-07-15 01:00:00,188.7063,170.7328,273.2796,123.6515
2020-07-15 02:00:00,188.7063,164.18200000000002,267.6455,120.7057
2020-07-15 03:00:00,187.8102,162.8945,264.6997,120.613
2020-07-15 04:00:00,183.5357,167.6634,267.8927,123.7751
2020-07-15 05:00:00,197.69819999999999,185.7502,277.4099,126.999
2020-07-15 06:00:00,207.7922,211.2324,273.23839999999996,128.7397
2020-07-15 07:00:00,225.9511,247.6635,313.32599999999996,132.1902
2020-07-15 08:00:00,246.582,275.50440000000003,344.1642,141.2954
2020-07-15 09:00:00,255.0898,288.0704,356.55510000000004,144.4884
2020-07-15 10:00:00,253.4418,291.7166,369.1211,145.0137
2020-07-15 11:00:00,251.835,290.3879,367.7306,143.93220000000002
2020-07-15 12:00:00,246.9425,281.3857,362.6012,142.25330000000002
2020-07-15 13:00:00,256.7481,286.5872,381.2339,139.4208
2020-07-15 14:00:00,254.3791,283.6929,376.3414,139.5959
2020-07-15 15:00:00,252.5148,276.9567,368.9357,142.6756
2020-07-15 16:00:00,254.7602,266.11080000000004,360.70599999999996,142.31509999999997
2020-07-15 17:00:00,269.3965,271.88910000000004,365.4543,155.4064
2020-07-15 18:00:00,347.6456,357.79110000000003,421.5275,190.0041
2020-07-15 19:00:00,341.5686,358.0898,414.5132,188.60330000000002
2020-07-15 20:00:00,324.6045,340.12660000000005,401.98839999999996,182.8559
2020-07-15 21:00:00,294.477,298.47339999999997,378.9885,171.64950000000002
2020-07-15 22:00:00,256.6863,259.0244,347.1821,153.4906
2020-07-15 23:00:00,225.7039,219.8741,318.0743,140.6877
2020-07-16 00:00:00,206.7725,188.7784,293.85900000000004,127.2256
2020-07-16 01:00:00,194.29919999999998,172.7001,275.5868,123.27040000000001
2020-07-16 02:00:00,188.49,164.3468,270.8179,122.5185
2020-07-16 03:00:00,188.8917,160.2989,270.1587,121.4473
2020-07-16 04:00:00,193.4546,162.3074,274.0418,123.1674
2020-07-16 05:00:00,204.7949,168.0548,282.96160000000003,127.62729999999999
2020-07-16 06:00:00,205.9485,161.4216,276.6889,127.5758
2020-07-16 07:00:00,227.4961,180.1573,322.1737,128.4822
2020-07-16 08:00:00,249.6411,207.236,357.37910000000005,141.2027
2020-07-16 09:00:00,255.4194,225.00349999999997,376.4341,143.5305
2020-07-16 10:00:00,258.9626,240.0209,390.6275,138.1642
2020-07-16 11:00:00,250.7638,246.2421,397.33279999999996,138.3702
2020-07-16 12:00:00,246.25240000000002,243.09029999999998,395.18010000000004,136.0939
2020-07-16 13:00:00,251.2994,243.8319,411.0833,137.2475
2020-07-16 14:00:00,256.3773,244.6971,408.1375,136.3411
2020-07-16 15:00:00,252.7002,247.1073,400.7215,141.4499
2020-07-16 16:00:00,249.54840000000002,248.7965,382.62440000000004,139.4208
2020-07-16 17:00:00,259.354,257.7369,383.2321,155.7566
2020-07-16 18:00:00,339.36440000000005,344.05089999999996,442.07599999999996,187.9853
2020-07-16 19:00:00,335.2753,346.4714,432.7957,186.40939999999998
2020-07-16 20:00:00,320.42269999999996,330.2901,424.0819,178.5505
2020-07-16 21:00:00,290.43940000000003,294.7963,401.5661,165.0472
2020-07-16 22:00:00,251.0316,254.5645,367.7718,146.46599999999998
2020-07-16 23:00:00,220.8011,216.24849999999998,338.0357,132.49919999999997
2020-07-17 00:00:00,200.87060000000002,188.1604,309.92699999999996,127.98780000000001
2020-07-17 01:00:00,194.8039,169.8264,294.9508,124.5064
2020-07-17 02:00:00,195.5661,162.1426,288.1322,121.0353
2020-07-17 03:00:00,192.0641,159.07319999999999,284.7847,122.261
2020-07-17 04:00:00,193.7636,158.517,289.41970000000003,124.2386
2020-07-17 05:00:00,204.9803,163.4198,299.3489,126.3398
2020-07-17 06:00:00,193.4134,158.6406,293.8693,120.23190000000001
2020-07-17 07:00:00,214.7241,180.0131,345.5032,132.2211
2020-07-17 08:00:00,232.2032,210.1097,387.05339999999995,136.1351
2020-07-17 09:00:00,247.1588,230.3389,414.11150000000004,142.14
2020-07-17 10:00:00,250.43419999999998,245.5005,424.00980000000004,139.6062
2020-07-17 11:00:00,255.97560000000001,248.2918,427.14099999999996,140.72889999999998
2020-07-17 12:00:00,236.6013,245.5829,428.0886,145.46689999999998
2020-07-17 13:00:00,251.5363,247.4266,438.44010000000003,143.1288
2020-07-17 14:00:00,252.5663,248.8377,433.57849999999996,142.5211
2020-07-17 15:00:00,247.9416,253.4212,413.2669,143.0052
2020-07-17 16:00:00,244.4705,252.3912,397.7036,142.5932
2020-07-17 17:00:00,259.0244,261.4037,395.005,155.942
2020-07-17 18:00:00,340.53860000000003,347.6044,449.0285,192.49669999999998
2020-07-17 19:00:00,338.0357,348.3563,443.7446,190.6942
2020-07-17 20:00:00,317.86830000000003,330.3313,431.2507,183.19580000000002
2020-07-17 21:00:00,292.49940000000004,291.9226,406.335,172.937
2020-07-17 22:00:00,261.9805,251.4127,375.4041,151.36880000000002
2020-07-17 23:00:00,233.8409,211.3251,347.06879999999995,136.6913
2020-07-18 00:00:00,215.8468,183.99919999999997,320.62870000000004,132.5404
2020-07-18 01:00:00,204.72279999999998,168.89939999999999,300.5746,129.57399999999998
2020-07-18 02:00:00,197.245,160.6388,287.9056,122.3434
2020-07-18 03:00:00,189.7878,153.1198,284.1461,114.1652
2020-07-18 04:00:00,181.8259,155.6124,279.84069999999997,115.5248
2020-07-18 05:00:00,193.0529,159.69119999999998,282.37449999999995,117.523
2020-07-18 06:00:00,176.748,151.84259999999998,257.2425,108.1603
2020-07-18 07:00:00,188.8711,171.1345,282.8998,109.68469999999999
2020-07-18 08:00:00,206.21630000000002,198.70759999999999,312.7389,119.9435
2020-07-18 09:00:00,221.75900000000001,220.15220000000002,330.6712,125.29950000000001
2020-07-18 10:00:00,227.4652,234.63400000000001,346.7289,129.3474
2020-07-18 11:00:00,225.1374,239.68099999999998,354.6599,129.3886
2020-07-18 12:00:00,221.8414,239.4235,352.0334,129.0796
2020-07-18 13:00:00,222.1916,237.0442,357.9147,125.0317
2020-07-18 14:00:00,232.2238,240.6698,357.8117,128.4719
2020-07-18 15:00:00,234.7679,244.5529,358.76959999999997,129.5637
2020-07-18 16:00:00,238.2081,246.22150000000002,352.1673,129.88299999999998
2020-07-18 17:00:00,252.59720000000002,253.1534,365.48519999999996,143.3863
2020-07-18 18:00:00,330.9699,338.8185,430.3649,182.2894
2020-07-18 19:00:00,326.92199999999997,339.8279,423.5978,180.8577
2020-07-18 20:00:00,310.39050000000003,321.1437,410.69190000000003,174.3584
2020-07-18 21:00:00,284.49629999999996,284.66110000000003,390.6172,164.2541
2020-07-18 22:00:00,247.18970000000002,243.5229,362.354,142.90220000000002
2020-07-18 23:00:00,222.5727,207.8231,334.647,131.0984
2020-07-19 00:00:00,203.9503,180.1779,306.837,124.8257
2020-07-19 01:00:00,190.7972,165.83,289.13129999999995,113.506
2020-07-19 02:00:00,184.52450000000002,157.178,279.62440000000004,110.5808
2020-07-19 03:00:00,175.5738,153.2434,271.55949999999996,110.1276
2020-07-19 04:00:00,174.0391,151.4615,266.5331,109.6332
2020-07-19 05:00:00,177.6647,154.00560000000002,265.34860000000003,110.0349
2020-07-19 06:00:00,157.0029,140.5435,236.94119999999998,98.6637
2020-07-19 07:00:00,167.4574,155.6536,251.27880000000002,100.1778
2020-07-19 08:00:00,180.0749,184.1331,274.20660000000004,104.5141
2020-07-19 09:00:00,187.7999,204.8464,288.87379999999996,107.7071
2020-07-19 10:00:00,193.1765,221.3779,303.1908,112.064
2020-07-19 11:00:00,194.9584,234.5516,315.7156,112.7335
2020-07-19 12:00:00,200.2217,237.2193,320.3506,114.7626
2020-07-19 13:00:00,203.2396,236.2099,327.56059999999997,115.8441
2020-07-19 14:00:00,207.9879,246.05669999999998,331.7115,121.49879999999999
2020-07-19 15:00:00,216.2382,257.2734,336.8821,122.0859
2020-07-19 16:00:00,217.06220000000002,263.4019,334.2762,125.12440000000001
2020-07-19 17:00:00,230.6788,263.7315,348.43870000000004,138.226
2020-07-19 18:00:00,315.2418,351.23,417.6032,171.6392
2020-07-19 19:00:00,311.98699999999997,348.68589999999995,412.8343,175.9652
2020-07-19 20:00:00,297.0726,331.7836,406.2217,166.4377
2020-07-19 21:00:00,270.32349999999997,294.6933,384.83889999999997,155.0253
2020-07-19 22:00:00,230.4316,248.3433,351.88919999999996,141.1409
2020-07-19 23:00:00,207.6377,207.52439999999999,324.5633,129.1208
2020-07-20 00:00:00,187.7999,178.7462,300.6467,116.02950000000001
2020-07-20 01:00:00,177.37630000000001,163.0902,287.1434,111.31209999999999
2020-07-20 02:00:00,175.2648,155.7051,278.4605,109.0564
2020-07-20 03:00:00,173.658,153.4185,271.9921,109.7671
2020-07-20 04:00:00,178.38569999999999,155.53,277.46139999999997,113.2073
2020-07-20 05:00:00,194.6288,175.32659999999998,286.7726,117.2243
2020-07-20 06:00:00,194.2374,203.7649,284.31089999999995,115.4939
2020-07-20 07:00:00,208.6059,241.8234,336.45980000000003,121.7357
