,AGUAS CALIENTES II ARENALES,MOLINEROS,CACHUELA ESPERANZA,CHEPETE,EL BALA,MIGUILLAS - PALILLADA,MUNECAS,PH_MADERA,OQUITAS
2010-02-02 00:00:00,1.332546506,2.317552726,2.128508932,2.240717081,3.346556163,55.28445022,1.492376555,1.222087514,0.980088315
2010-02-03 00:00:00,1.145563419,1.699282407,2.124520852,2.081118543,3.625984664,51.4859424,1.386172762,1.21183129,0.84235349
2010-02-04 00:00:00,1.240308096,1.960090021,2.128799723,2.166316871,3.569534462,52.73031632,1.374501904,1.201312274,1.089752747
2010-02-05 00:00:00,1.362320279,3.298317901,2.164753898,2.476539395,3.2731709,63.98948036,1.385692017,1.221697935,1.920937873
2010-02-06 00:00:00,1.297395562,2.934256687,2.167051389,2.295156402,4.754988712,60.3838086,1.3000989,1.227080553,1.834051861
2010-02-07 00:00:00,1.303083889,1.928078704,2.134472069,2.061877311,5.58668836,53.57754159,1.211355366,1.213169702,1.336695571
2010-02-08 00:00:00,1.548661605,1.613042695,2.106652671,2.169110835,3.857430494,61.12208225,1.222115878,1.209156675,1.162448205
2010-02-09 00:00:00,2.10128014,1.754212963,2.09137854,2.143729395,3.099116109,59.96249882,1.210076789,1.200696794,1.223559793
2010-02-10 00:00:00,3.681101137,1.631091821,2.080391006,1.989936962,3.306100184,53.04463757,1.142199646,1.194863902,1.253415965
2010-02-11 00:00:00,4.528199984,1.289814815,2.044607438,1.968541317,3.02761252,50.26429506,1.165950509,1.225865198,1.132984604
2010-02-12 00:00:00,5.149880642,1.189918981,2.079652724,1.922626518,3.620339644,48.00432297,1.188075021,1.251855965,1.127588607
2010-02-13 00:00:00,5.651668871,1.065717593,2.090859372,1.846582494,3.088766905,46.02099586,1.174961926,1.245187048,1.092759876
2010-02-14 00:00:00,5.004633832,0.987147634,2.097847732,1.799261595,3.597759563,44.50956591,1.1642321,1.248931038,0.987093756
2010-02-15 00:00:00,6.011516325,1.107937243,2.112567151,1.904341357,4.436045068,48.21218422,1.186898729,1.259469422,1.35983762
2010-02-16 00:00:00,7.32170333,1.254436728,2.122300757,1.902316547,3.29010596,48.46632915,1.167423431,1.256585335,1.747273678
2010-02-17 00:00:00,6.738892905,1.547345679,2.130322557,2.09933532,3.805684475,50.71316363,1.291363656,1.244995879,2.030012436
2010-02-18 00:00:00,5.376781685,1.513668981,2.132519504,2.177246547,4.139681506,51.58107687,1.397373105,1.241963105,1.878823021
2010-02-19 00:00:00,4.149075421,1.349597479,2.13160727,2.253383053,3.842377107,62.11034814,1.408645047,1.232868331,1.468103855
2010-02-20 00:00:00,3.27086094,1.258253601,2.136733815,2.22832269,3.466983261,63.86557904,1.354443574,1.231707937,1.215954141
2010-02-21 00:00:00,2.646384736,1.13347608,2.166343589,2.060908867,3.579883666,56.26327817,1.291690972,1.2646532,1.029378879
2010-02-22 00:00:00,2.230623944,1.029358282,2.227236561,1.964138055,3.44158067,52.42550851,1.269003886,1.261758553,0.920818784
2010-02-23 00:00:00,2.156401001,1.130550412,2.254595646,1.958356047,3.43029063,51.09755217,1.258908235,1.243615753,0.934424475
2010-02-24 00:00:00,2.274088597,1.523490226,2.250806648,1.965598862,2.996564908,49.36376428,1.278669935,1.240172175,1.279366761
2010-02-25 00:00:00,2.659244244,2.380810185,2.251610575,1.995739811,3.334325286,47.56980007,1.266917247,1.240650814,1.83866495
2010-02-26 00:00:00,2.803834709,2.715677726,2.233834582,2.042537737,4.397470763,50.4847654,1.274486428,1.234647603,2.070053944
2010-02-27 00:00:00,2.48310058,5.098585391,2.237880129,2.387370902,3.5243743,55.59688388,1.593527408,1.231524853,2.292432688
2010-02-28 00:00:00,2.136705777,6.743576389,2.239225842,2.929506796,6.296079236,76.01621343,1.672390092,1.234175981,2.453363243
2010-03-01 00:00:00,1.785016453,6.03190072,2.233944467,2.702147784,10.58441294,75.14414749,1.528473366,1.231230399,2.223222924
2010-03-02 00:00:00,1.504924691,4.356293724,2.212873844,2.357586851,6.882220504,64.01673714,1.378470609,1.231207581,1.696494222
2010-03-03 00:00:00,1.516646534,4.071405607,2.191071465,2.36114997,4.689130142,58.28699966,1.305131382,1.234928638,1.485722152
2010-03-04 00:00:00,2.687783115,3.831590792,2.17668796,2.778247167,4.088876324,66.54640789,1.490197859,1.232212614,1.734031317
2010-03-05 00:00:00,3.749312442,3.817601595,2.204340537,2.738292825,5.137909251,64.59169663,1.60681439,1.236392476,1.953186827
2010-03-06 00:00:00,3.338658991,3.235249486,2.202539975,2.499442739,5.955496348,58.82473591,1.463644353,1.237692832,1.634439758
2010-03-07 00:00:00,2.776292511,2.226974023,2.169675719,2.28283821,4.035248632,54.12350772,1.328759501,1.226715491,1.268013289
2010-03-08 00:00:00,2.316277022,1.596163837,2.140170869,2.10442242,3.663618133,49.54112211,1.230759064,1.211030434,1.012241838
2010-03-09 00:00:00,2.001996956,1.279354424,2.118018907,1.971198514,3.307041021,46.34377351,1.154341022,1.19569092,0.841101881
2010-03-10 00:00:00,3.265196922,1.086548354,2.108782659,1.906844202,2.696437999,45.25833456,1.138967401,1.175689622,0.77494649
2010-03-11 00:00:00,4.198398564,0.952210648,2.109256263,2.047691918,2.616466879,48.37602691,1.249518359,1.177898531,0.727708473
2010-03-12 00:00:00,3.412485696,0.862001929,2.106525305,2.041611626,3.071831845,48.17163882,1.251645913,1.194275699,0.655092424
2010-03-13 00:00:00,2.771333456,0.797369856,2.109010986,1.879178744,2.960813113,44.74521247,1.156028745,1.188925872,0.595531452
2010-03-14 00:00:00,2.485725962,0.733723508,2.119246974,1.809295769,2.541199943,42.402413,1.080101676,1.177774909,0.574583158
2010-03-15 00:00:00,2.742478567,0.664321245,2.122574635,1.782938721,2.394429416,40.49443843,1.06722384,1.199773051,0.558120646
2010-03-16 00:00:00,2.834342617,0.679956019,2.139110974,1.856709149,2.833800158,39.5181776,1.189680914,1.205683119,0.588726327
2010-03-17 00:00:00,2.47670729,0.698998971,2.139731369,1.831075666,3.155566312,38.43198361,1.204614704,1.192741471,0.610511117
2010-03-18 00:00:00,2.068346186,0.660002058,2.121031077,1.702057035,2.966458134,36.6593869,1.114480078,1.189015314,0.555120543
2010-03-19 00:00:00,1.71526152,0.618969779,2.103948811,1.603699069,2.679502938,35.09661454,1.043534349,1.170028974,0.501272308
2010-03-20 00:00:00,1.442892756,0.575723894,2.086640049,1.545196451,2.827214301,34.08154489,1.003667268,1.153848348,0.454821272
2010-03-21 00:00:00,1.433779278,0.549335262,2.070944871,1.488359141,2.671976245,33.02811944,0.969323643,1.126632833,0.42197362
2010-03-22 00:00:00,1.815179171,0.528401878,2.05923304,1.42731395,2.131935976,31.79575059,0.930283035,1.100577656,0.408661845
2010-03-23 00:00:00,2.59125172,0.519591564,2.052588243,1.372386825,2.042556488,30.61910335,0.888891889,1.087934068,0.59579254
2010-03-24 00:00:00,2.827414526,0.539404192,2.055666235,1.449636358,2.351150928,31.65629554,0.915303216,1.114561936,0.754993406
2010-03-25 00:00:00,2.365323041,0.534066872,2.073062995,1.478175173,3.615635461,31.95393051,0.926816554,1.137371869,0.653264875
2010-03-26 00:00:00,1.950252628,0.510555298,2.073304827,1.393875602,2.530850739,30.28416963,0.892722508,1.161850481,0.560326827
2010-03-27 00:00:00,1.616483965,0.507047197,2.038033297,1.330636922,2.042556488,29.09408276,0.862285195,1.176682289,0.498115532
2010-03-28 00:00:00,1.490390286,0.671063786,2.041562578,1.342708932,2.036911468,28.68560859,0.836440533,1.184168104,0.51712182
2010-03-29 00:00:00,1.486746354,1.133503086,2.065004151,1.41492998,2.264593951,28.86757213,0.859441637,1.177270039,0.65893115
2010-03-30 00:00:00,1.366644866,2.277700617,2.065871767,1.532113664,2.071722426,30.98824018,0.880787751,1.162480988,0.865546217
2010-03-31 00:00:00,1.388729674,2.310648148,2.063087128,1.547701901,2.109355895,32.26704371,0.887679797,1.160293508,0.889045247
2010-04-01 00:00:00,1.395480308,1.587494856,2.035816787,1.446376081,1.958822022,30.58135158,0.864482303,1.14725748,0.758704968
2010-04-02 00:00:00,1.708459837,1.197408693,1.984103379,1.346183477,1.861915841,28.58005463,0.818498505,1.121229028,0.664057644
2010-04-03 00:00:00,2.098613433,0.961770833,1.968460897,1.29136251,1.703855274,27.70466654,0.78566258,1.098989871,0.616920355
2010-04-04 00:00:00,1.964419966,0.854168338,2.033291765,1.358377276,1.655872602,29.43369771,0.859459026,1.094480937,0.586483124
2010-04-05 00:00:00,1.756815478,0.792365612,2.077688219,1.380336924,1.938123614,29.68580404,0.894500243,1.096035114,0.558362433
2010-04-06 00:00:00,1.545217007,0.70638696,2.036823721,1.301394731,1.945650308,27.91668049,0.844086428,1.064907563,0.508757436
2010-04-07 00:00:00,1.328598709,0.631327803,1.973825815,1.231934432,1.723612845,26.5577677,0.803075787,1.062630277,0.457919488
2010-04-08 00:00:00,1.139819181,0.600777521,1.922607494,1.172364507,1.521332953,25.41034034,0.762314725,0.994957559,0.422061054
2010-04-09 00:00:00,0.986603851,0.571384002,1.879912281,1.128952944,1.470527771,24.35329072,0.742230823,0.96668761,0.392693995
2010-04-10 00:00:00,0.963872421,0.5263134,1.845389761,1.08654278,1.345396489,23.411384,0.720055169,0.936268652,0.364821163
2010-04-11 00:00:00,0.988244714,0.491271091,1.814666954,1.048730152,1.265425369,22.60961186,0.69937187,0.913358897,0.342245076
2010-04-12 00:00:00,0.917697305,0.463322402,1.787382805,1.017301765,1.200507637,21.85231131,0.685487537,0.936479031,0.320819375
2010-04-13 00:00:00,0.817665401,0.650465278,1.76347539,0.985970809,1.144998271,21.164021,0.661779635,0.876151046,0.340675341
2010-04-14 00:00:00,0.725431853,0.785510545,1.741326356,0.95374129,1.076317192,20.5270731,0.635621977,0.857866962,0.355939716
2010-04-15 00:00:00,0.648165412,0.671281636,1.722111919,0.920927449,1.030216193,19.94471426,0.612781462,0.839625766,0.328355862
2010-04-16 00:00:00,0.608347123,0.59167644,1.704865912,0.891359946,1.158169985,19.39995619,0.593060677,0.821647217,0.307025159
2010-04-17 00:00:00,0.566632725,0.541311728,1.687883964,0.861322029,1.283301267,18.8312635,0.572401927,0.850545996,0.291399739
2010-04-18 00:00:00,0.504168088,0.504023405,1.670604156,0.833040011,1.080080538,18.29616988,0.552336437,0.792211072,0.277191231
2010-04-19 00:00:00,0.450396382,0.47302482,1.654399882,0.808411052,0.993523561,17.83997746,0.535083819,0.778612854,0.26362317
2010-04-20 00:00:00,0.494349647,0.451541409,1.643021299,0.784797039,0.952126746,17.39518608,0.518934869,0.76643787,0.259958529
2010-04-21 00:00:00,0.600874509,0.447134902,1.631709518,0.760939188,0.913364274,16.93197184,0.50269693,0.756499798,0.266342835
2010-04-22 00:00:00,0.995977436,0.437478395,1.622786235,0.742355483,0.865381602,16.58374949,0.491366684,0.787614881,0.335386558
2010-04-23 00:00:00,1.311375719,0.426904578,1.618568771,0.744345319,0.838285505,16.71874983,0.499429907,0.786861638,0.423492847
2010-04-24 00:00:00,1.282776075,0.420470808,1.616338096,0.746044232,1.054677947,16.85329714,0.505515938,0.794764035,0.431746556
2010-04-25 00:00:00,1.243784296,0.402404578,1.514434147,0.726047132,1.368917407,16.47162673,0.490668069,0.767542088,0.412766199
2010-04-26 00:00:00,1.120670911,0.38394946,1.072074091,0.708179046,1.088548069,16.04019947,0.480192936,0.636788799,0.38221752
2010-04-27 00:00:00,1.02663606,0.368842207,1.084285688,0.690487195,1.371739917,15.62402394,0.469287178,0.626874136,0.348886515
2010-04-28 00:00:00,0.960563954,0.356223122,1.122836038,0.708761481,1.391497488,15.34315075,0.504382607,0.625614683,0.327163983
2010-04-29 00:00:00,0.880183518,0.348545267,1.134055415,0.792813893,1.324698082,16.08134891,0.617903956,0.619381102,0.320100799
2010-04-30 00:00:00,0.785869112,0.45198341,1.258092061,0.862280444,2.781113303,17.35282859,0.697100093,0.647062208,0.345386139
2010-05-01 00:00:00,0.708580792,0.696678241,1.329213144,0.863924845,2.639987797,17.57979225,0.680257642,0.659182692,0.373076987
2010-05-02 00:00:00,0.653425899,0.719536265,1.256830637,0.827329382,1.663399296,16.86741631,0.640201332,0.630096807,0.354127476
2010-05-03 00:00:00,0.659279528,0.607131173,1.20092357,0.806854508,1.347278163,16.27886618,0.626084809,0.610176776,0.321338612
2010-05-04 00:00:00,0.667111916,0.541194702,1.190939801,0.782888546,1.542972198,15.92664214,0.601446102,0.608150301,0.298941715
2010-05-05 00:00:00,0.737012704,0.491245885,1.162560549,0.742597301,1.812992332,15.37946796,0.563220715,0.599026961,0.283642852
2010-05-06 00:00:00,0.950942416,0.462724666,1.100662922,0.722427418,1.378325774,15.01954256,0.533056506,0.583801603,0.280097616
2010-05-07 00:00:00,1.029985852,0.443741127,1.076993827,0.711617055,1.19674429,14.87623683,0.511381031,0.602328119,0.276776289
2010-05-08 00:00:00,0.945397513,0.421164866,1.066664516,0.706161335,1.180750066,15.22377965,0.503456916,0.623935157,0.266587723
2010-05-09 00:00:00,0.850995594,0.399704861,1.056328077,0.697996382,1.303999674,15.26047437,0.495375281,0.626567525,0.255753136
2010-05-10 00:00:00,0.753360566,0.378059414,1.033190645,0.677386694,1.418781752,14.64444095,0.485216213,0.608409056,0.244943776
2010-05-11 00:00:00,0.670568669,0.359633102,0.988087562,0.653517706,1.240022778,14.08050498,0.471934346,0.577338742,0.234420608
2010-05-12 00:00:00,0.600964453,0.344551955,0.948055034,0.62847571,1.11112815,13.59645176,0.452954113,0.549734299,0.224898241
2010-05-13 00:00:00,0.541387736,0.333324588,0.912220697,0.61905738,0.983174358,13.17234835,0.455574686,0.524349343,0.216133571
2010-05-14 00:00:00,0.4892496,0.330072145,0.882661683,0.611680532,0.919479713,12.96848878,0.456172038,0.503428482,0.209860328
2010-05-15 00:00:00,0.443667626,0.327012346,0.856099652,0.596951391,0.892101365,12.89615638,0.442014601,0.485201953,0.207405304
2010-05-16 00:00:00,0.454256666,0.328838863,0.830924093,0.657206065,0.860865586,15.62009775,0.45716626,0.470651764,0.210790874
2010-05-17 00:00:00,0.492329562,0.328698431,0.825357448,0.713762677,0.811095324,17.69569019,0.479503527,0.463947511,0.21494238
2010-05-18 00:00:00,0.477863223,0.323759002,0.864169599,0.689627774,0.944600053,16.81086415,0.474529348,0.473723151,0.211796064
2010-05-19 00:00:00,0.435431707,0.317383745,0.893519255,0.655286761,1.270129553,15.77306793,0.455736298,0.480912289,0.204367552
2010-05-20 00:00:00,0.395579385,0.308092721,0.871151569,0.624474284,1.098897272,14.92191648,0.435925501,0.46860143,0.196975509
2010-05-21 00:00:00,0.360071098,0.299778421,0.837587515,0.599222838,0.992582725,14.24857587,0.41946867,0.452043084,0.190330973
2010-05-22 00:00:00,0.330756767,0.290715149,0.807838958,0.578543985,0.936885192,13.65224888,0.407414238,0.436981409,0.18468015
2010-05-23 00:00:00,0.317834054,0.417382202,0.786706477,0.587070526,0.889655189,13.49822165,0.413705864,0.427350474,0.200931804
2010-05-24 00:00:00,0.308966099,0.51590072,0.786337526,0.594018119,1.147820781,13.31444602,0.418266807,0.431259977,0.216790958
2010-05-25 00:00:00,0.298136399,0.4493125,0.891952455,0.577989751,1.660576786,12.86180227,0.408221276,0.483776317,0.207741574
2010-05-26 00:00:00,0.362922554,0.437444187,0.989919194,0.590108848,1.459237731,13.63714817,0.413083963,0.522929649,0.22177408
2010-05-27 00:00:00,0.464879738,0.517240226,0.965423162,0.679267637,1.263543696,16.44716358,0.495416196,0.51647108,0.246839958
2010-05-28 00:00:00,0.470604528,0.532692258,0.93670348,0.741259975,1.335988122,17.21390207,0.582245954,0.503707396,0.242301793
2010-05-29 00:00:00,0.434357245,0.650265432,0.909015963,0.73713865,1.338810632,16.02343769,0.585047573,0.491805285,0.254797087
2010-05-30 00:00:00,0.402524492,0.706680427,0.877452147,0.831881069,1.223087718,17.96720093,0.647486157,0.483777574,0.259459947
2010-05-31 00:00:00,0.36670991,0.587728138,0.977096017,0.896437146,1.688801887,20.12297813,0.696298169,0.514789989,0.235471322
2010-06-01 00:00:00,0.335081354,0.512615869,1.055600691,0.843201965,2.035970632,19.21769064,0.656355396,0.536736226,0.21828043
2010-06-02 00:00:00,0.30602713,0.457815844,0.999338042,0.780105067,1.567433952,17.57193988,0.609268953,0.512272618,0.204256252
2010-06-03 00:00:00,0.285930805,0.41510018,0.939186864,0.759994516,1.195803453,16.41288497,0.611065099,0.484492817,0.194627494
2010-06-04 00:00:00,0.272964337,0.382364198,0.89676452,0.77104344,1.084784722,16.64641743,0.62827578,0.465438095,0.188922386
2010-06-05 00:00:00,0.256006316,0.357729167,0.892681609,0.753883158,1.162874168,16.71640922,0.605324796,0.459466716,0.18238029
2010-06-06 00:00:00,0.235998233,0.337287294,0.88161734,0.709005904,1.270129553,15.78137332,0.562216264,0.449577338,0.174834627
2010-06-07 00:00:00,0.218007805,0.319311085,0.840966646,0.667080156,1.261662023,14.85947505,0.525157963,0.431317498,0.169142395
2010-06-08 00:00:00,0.202021662,0.304197531,0.803531425,0.633692282,1.155347475,14.13131887,0.496042187,0.415118345,0.164210954
2010-06-09 00:00:00,0.187407766,0.291411008,0.771402679,0.605631437,1.044328744,13.52970662,0.471729773,0.400785162,0.158929383
2010-06-10 00:00:00,0.173903824,0.280536523,0.743078977,0.581268328,0.9483634,13.01280936,0.450817354,0.387867861,0.154246381
2010-06-11 00:00:00,0.161591027,0.271137474,0.71962661,0.559976496,0.875260387,12.56144917,0.432703485,0.376832075,0.150069602
2010-06-12 00:00:00,0.149961316,0.262898791,0.701217397,0.541029119,0.843460107,12.15818474,0.416768313,0.368019248,0.14625361
2010-06-13 00:00:00,0.139056744,0.255689943,0.680353966,0.523951029,0.793125343,11.7951637,0.402509613,0.35891111,0.142804714
2010-06-14 00:00:00,0.129135232,0.249326389,0.65689342,0.508342276,0.759819724,11.4649867,0.389521307,0.348801752,0.139681669
2010-06-15 00:00:00,0.143571914,0.243591178,0.635801602,0.493865112,0.740814822,11.15942386,0.377526201,0.339397867,0.137460882
2010-06-16 00:00:00,0.198385265,0.238377186,0.618307698,0.480343041,0.711554801,10.87507751,0.366355522,0.331317169,0.136270941
2010-06-17 00:00:00,0.227117151,0.233644805,0.612996115,0.470166173,0.683894202,10.61625136,0.357168173,0.327186993,0.135213422
2010-06-18 00:00:00,0.210407812,0.229333719,0.60809387,0.461221514,0.721904004,10.37660311,0.349026189,0.323751366,0.133258129
2010-06-19 00:00:00,0.193294213,0.225351209,0.596496986,0.450145106,0.773461856,10.14239111,0.340096601,0.318566459,0.131171253
2010-06-20 00:00:00,0.198027435,0.221633359,0.584476762,0.438883671,0.739968069,9.914823431,0.331093367,0.313092077,0.129170621
2010-06-21 00:00:00,0.205200318,0.218160365,0.575579119,0.428183634,0.713436474,9.697524231,0.322541215,0.308319988,0.127607984
2010-06-22 00:00:00,0.192279551,0.214893519,0.564672244,0.418026955,0.696971832,9.490115994,0.314440146,0.302987776,0.125997217
2010-06-23 00:00:00,0.176549868,0.211810314,0.548658296,0.408349548,0.656045435,9.29169268,0.306719581,0.296336471,0.123857443
2010-06-24 00:00:00,0.162827144,0.208899949,0.537564576,0.399094493,0.619729138,9.101423748,0.299336561,0.291129588,0.121984925
2010-06-25 00:00:00,0.152285021,0.206159722,0.526782249,0.392119416,0.588963778,8.924896461,0.294186449,0.286107622,0.120360559
2010-06-26 00:00:00,0.143217002,0.203641847,0.513651873,0.394403563,0.570617462,9.287766495,0.291316298,0.280847385,0.118722045
2010-06-27 00:00:00,0.143219433,0.201416538,0.503981847,0.404911084,0.55415282,10.00089747,0.296154436,0.276618426,0.118248276
2010-06-28 00:00:00,0.143751802,0.199837577,0.500462027,0.407275272,0.584635929,10.02120793,0.302792813,0.274137268,0.11854478
2010-06-29 00:00:00,0.134956287,0.198073174,0.494802804,0.398864267,0.985056031,9.685896685,0.298450762,0.271049553,0.117417149
2010-06-30 00:00:00,0.125482791,0.195744342,0.483258601,0.387402566,0.761607313,9.355644182,0.289708358,0.266023665,0.115693948
2010-07-01 00:00:00,0.116559654,0.193522634,0.471446724,0.376925981,0.663383961,9.076507578,0.281479431,0.260951186,0.114049209
2010-07-02 00:00:00,0.108735773,0.19136394,0.460432502,0.367366976,0.637699119,8.828704946,0.274011513,0.256165265,0.11247297
2010-07-03 00:00:00,0.101463223,0.189286265,0.450095416,0.358501838,0.623022067,8.604383915,0.267088781,0.251639501,0.110965901
2010-07-04 00:00:00,0.094187026,0.18729231,0.440278662,0.350206499,0.606651508,8.399089778,0.260594629,0.247315178,0.109514628
2010-07-05 00:00:00,0.087471154,0.185365869,0.430908609,0.342366596,0.588117025,8.208216818,0.254453363,0.243160553,0.108180553
2010-07-06 00:00:00,0.094662512,0.183684285,0.421971155,0.334951323,0.564031605,8.030103957,0.24864862,0.240162902,0.109479489
2010-07-07 00:00:00,0.110266274,0.182037809,0.425965572,0.332537052,0.546814293,7.863467635,0.243145621,0.250612217,0.114850442
2010-07-08 00:00:00,0.116731762,0.180842335,0.481303274,0.331704528,0.525739551,7.71170551,0.239218852,0.283879228,0.119156142
2010-07-09 00:00:00,0.129623359,0.179633359,0.52411704,0.336052757,0.489611422,7.698794404,0.246437191,0.317501776,0.12188228
2010-07-10 00:00:00,0.140521367,0.177872557,0.551158038,0.355960893,0.495444609,8.183904677,0.260180369,0.345611948,0.120263371
2010-07-11 00:00:00,0.135796409,0.176187371,0.569379221,0.360927442,0.607968679,8.372814545,0.261375073,0.347287551,0.117035323
2010-07-12 00:00:00,0.134563938,0.174531893,0.552482785,0.3491769,0.798958531,8.065817133,0.255005709,0.333200425,0.117916922
2010-07-13 00:00:00,0.142493806,0.172907922,0.555330137,0.344339174,0.775813948,7.848215919,0.24989958,0.328371354,0.119599423
2010-07-14 00:00:00,0.149655264,0.171914995,0.555627626,0.344403715,0.634029856,7.678710461,0.250546029,0.328727622,0.118959374
2010-07-15 00:00:00,0.168170525,0.172095936,0.535696568,0.387961554,0.582848339,8.295574419,0.276179981,0.329945389,0.1239566
2010-07-16 00:00:00,0.198435585,0.176155864,0.532769541,0.503998606,0.870932539,10.54195587,0.314037138,0.346953385,0.136450212
2010-07-17 00:00:00,0.228037979,0.204504244,0.55046165,0.655412197,1.185454249,17.3146238,0.324753666,0.369089567,0.150582158
2010-07-18 00:00:00,0.262389883,0.227398277,0.567747544,0.638357747,1.102660619,18.36540663,0.311199718,0.390650435,0.176597678
2010-07-19 00:00:00,0.268625164,0.217790381,0.547106537,0.555371665,1.203330147,15.4548205,0.293098124,0.388125055,0.189809757
2010-07-20 00:00:00,0.245728433,0.207204861,0.514906254,0.501662031,0.994464398,13.61630919,0.279050133,0.360774297,0.171923464
2010-07-21 00:00:00,0.224024062,0.19919393,0.48996232,0.464462317,0.650400415,12.38877257,0.267351657,0.334883172,0.15839375
2010-07-22 00:00:00,0.204287512,0.192563915,0.469555914,0.436274473,0.595455551,11.49284751,0.25712508,0.314952195,0.147772342
2010-07-23 00:00:00,0.186785697,0.186927726,0.452338903,0.414352339,0.558951087,10.82041294,0.248598499,0.29914047,0.139335228
2010-07-24 00:00:00,0.170706206,0.181995499,0.437496196,0.401121647,0.526492221,10.28071361,0.240881003,0.286141327,0.132263832
2010-07-25 00:00:00,0.157156563,0.17766821,0.424926181,0.388645782,0.511909252,9.816819831,0.233581858,0.274830939,0.126327234
2010-07-26 00:00:00,0.14543472,0.173925154,0.41367247,0.373665575,0.502312717,9.431525244,0.227253409,0.265314881,0.121436163
2010-07-27 00:00:00,0.133912698,0.171380273,0.404946841,0.364524882,0.508992658,9.246843574,0.223135365,0.258606581,0.118237404
2010-07-28 00:00:00,0.123352829,0.168971322,0.397314787,0.355840668,0.490646342,9.059141763,0.218969247,0.253953188,0.115322706
2010-07-29 00:00:00,0.113682187,0.166016847,0.387923561,0.344985302,0.474463951,8.760600749,0.21388869,0.249045212,0.111690705
2010-07-30 00:00:00,0.104644067,0.163315329,0.378392855,0.335163183,0.473805365,8.495054783,0.20906794,0.243122281,0.108443745
2010-07-31 00:00:00,0.124742094,0.16095409,0.369549531,0.325873805,0.471265106,8.24959276,0.204115241,0.236964562,0.115653273
2010-08-01 00:00:00,0.144782021,0.160057485,0.362510884,0.331772,0.471265106,8.588679178,0.206965958,0.232847627,0.119861338
2010-08-02 00:00:00,0.134256185,0.160393261,0.360085425,0.361479722,0.491963514,9.745393478,0.229367665,0.231367339,0.11536176
2010-08-03 00:00:00,0.123767785,0.159756816,0.362149851,0.379665238,0.536841424,10.20573859,0.251786761,0.230707008,0.111903545
2010-08-04 00:00:00,0.114787764,0.158240869,0.360454842,0.36909487,0.546626126,9.750678726,0.248701809,0.227756182,0.108718338
2010-08-05 00:00:00,0.106722008,0.156191101,0.352428573,0.35181013,0.558386585,9.218076724,0.235990699,0.222786112,0.105821061
2010-08-06 00:00:00,0.099255228,0.153761445,0.343528838,0.338014589,0.515578515,8.804468308,0.226142581,0.21757567,0.102843463
2010-08-07 00:00:00,0.092343668,0.151539738,0.335586745,0.326233308,0.491775346,8.460021139,0.217850236,0.213046898,0.100100376
2010-08-08 00:00:00,0.085603244,0.149480067,0.32821364,0.315875125,0.474840285,8.164500266,0.210619622,0.208678767,0.097602928
2010-08-09 00:00:00,0.079263676,0.147592335,0.321326259,0.306714504,0.461856739,7.908392243,0.204267647,0.204367031,0.095377892
2010-08-10 00:00:00,0.073519681,0.145864841,0.314896356,0.298536199,0.456964388,7.683693695,0.198623493,0.200408841,0.09339148
2010-08-11 00:00:00,0.06821009,0.144247171,0.308849091,0.291027599,0.452166121,7.480543859,0.19344781,0.196732131,0.091576851
2010-08-12 00:00:00,0.074537017,0.142715021,0.303086397,0.284229929,0.451977954,7.306508189,0.188654677,0.193287486,0.08987343
2010-08-13 00:00:00,0.080106715,0.141254887,0.297582428,0.277946375,0.452260205,7.14868313,0.184258415,0.190041183,0.088309975
2010-08-14 00:00:00,0.074148801,0.139851466,0.292327093,0.271822187,0.457434806,6.988147494,0.180096388,0.186994819,0.086903674
2010-08-15 00:00:00,0.068782569,0.138504758,0.287254204,0.265964957,0.454047794,6.833576638,0.176118477,0.184100141,0.085613042
2010-08-16 00:00:00,0.063725063,0.137214763,0.282364668,0.260453748,0.448402774,6.689093056,0.172387075,0.181333289,0.084390583
2010-08-17 00:00:00,0.059068414,0.13597698,0.277665875,0.255220047,0.443040005,6.552869561,0.168846949,0.17870493,0.083209083
2010-08-18 00:00:00,0.05475744,0.134782407,0.273136022,0.250219372,0.436171897,6.42354709,0.16546332,0.176181502,0.082076993
2010-08-19 00:00:00,0.050856074,0.133630144,0.268745317,0.245426909,0.430150542,6.30040081,0.16222187,0.173751808,0.081009719
2010-08-20 00:00:00,0.04738425,0.132512088,0.264489447,0.242356414,0.42855112,6.18602049,0.159097025,0.171419245,0.080004985
2010-08-21 00:00:00,0.044139716,0.131430041,0.260663537,0.23941702,0.42958604,6.076502599,0.15610413,0.169258272,0.079056457
2010-08-22 00:00:00,0.040980993,0.130379501,0.256930101,0.23485602,0.427328032,5.96809461,0.15327387,0.167255627,0.078145097
2010-08-23 00:00:00,0.03793871,0.129354167,0.252958477,0.230491248,0.423564685,5.863537302,0.150534645,0.165213121,0.077263755
2010-08-24 00:00:00,0.03510816,0.128354038,0.249107405,0.226269887,0.430809128,5.762415405,0.147836334,0.163141317,0.076426548
2010-08-25 00:00:00,0.032455795,0.127375514,0.245365038,0.222211996,0.432502634,5.664895027,0.145229058,0.161137492,0.075628327
2010-08-26 00:00:00,0.029968975,0.126434799,0.241736293,0.21832324,0.432032215,5.571119625,0.142718954,0.159245379,0.074902769
2010-08-27 00:00:00,0.027655236,0.125514789,0.244729774,0.217854975,0.433349387,5.507220975,0.140471726,0.159369134,0.074203484
