,CARABUCO,CHOQUETANGA,KANATA,SAN JOSE 1,SAN JOSE 2,SANTA ISABEL,QOLLPANA I,QOLLPANA II,ORURO I,ORURO II
1998-10-04 13:00:00+00:00,0.253345703,0.248632792,0.319234847,0.178345594,0.155249109,0.214309172,0.649439333,0.438213748,0.57144486,0.57144486
1998-10-04 14:00:00+00:00,0.253345703,0.248632792,0.319234847,0.178345594,0.155249109,0.214309172,0.681091667,0.471125241,0.54751764,0.54751764
1998-10-04 15:00:00+00:00,0.253345703,0.248632792,0.319234847,0.178345594,0.155249109,0.214309172,0.700022667,0.490499249,0.43354168,0.43354168
1998-10-04 16:00:00+00:00,0.253345703,0.248632792,0.319234847,0.178345594,0.155249109,0.214309172,0.697049333,0.487782749,0.26706246,0.26706246
1998-10-04 17:00:00+00:00,0.253345703,0.248632792,0.319234847,0.178345594,0.155249109,0.214309172,0.605544667,0.397718084,0.11718246,0.11718246
1998-10-04 18:00:00+00:00,0.253345703,0.248632792,0.319234847,0.178345594,0.155249109,0.214309172,0.304283914,0.211556833,0.007139,0.007139
1998-10-04 19:00:00+00:00,0.253345703,0.248632792,0.319234847,0.178345594,0.155249109,0.214309172,0.190020903,0.122267306,0,0
1998-10-04 20:00:00+00:00,0.253345703,0.248632792,0.319234847,0.178345594,0.155249109,0.214309172,0.137383453,0.079571472,0,0
1998-10-04 21:00:00+00:00,0.253345703,0.248632792,0.319234847,0.178345594,0.155249109,0.214309172,0.132465938,0.075756667,0,0
1998-10-04 22:00:00+00:00,0.253345703,0.248632792,0.319234847,0.178345594,0.155249109,0.214309172,0.116699186,0.063927711,0,0
1998-10-04 23:00:00+00:00,0.253345703,0.248632792,0.319234847,0.178345594,0.155249109,0.214309172,0.100957824,0.052901002,0,0
1998-10-05 00:00:00+00:00,0.247850135,0.243125103,0.319234847,0.181076244,0.157626129,0.216095082,0.095386197,0.049226743,0,0
1998-10-05 01:00:00+00:00,0.247850135,0.243125103,0.319234847,0.181076244,0.157626129,0.216095082,0.086012761,0.043352138,0,0
1998-10-05 02:00:00+00:00,0.247850135,0.243125103,0.319234847,0.181076244,0.157626129,0.216095082,0.086326317,0.043542107,0,0
1998-10-05 03:00:00+00:00,0.247850135,0.243125103,0.319234847,0.181076244,0.157626129,0.216095082,0.09831934,0.051144862,0,0
1998-10-05 04:00:00+00:00,0.247850135,0.243125103,0.319234847,0.181076244,0.157626129,0.216095082,0.107039883,0.057054547,0,0
1998-10-05 05:00:00+00:00,0.247850135,0.243125103,0.319234847,0.181076244,0.157626129,0.216095082,0.085751885,0.043194442,0,0
1998-10-05 06:00:00+00:00,0.247850135,0.243125103,0.319234847,0.181076244,0.157626129,0.216095082,0.060567498,0.029583281,0.00616098,0.00616098
1998-10-05 07:00:00+00:00,0.247850135,0.243125103,0.319234847,0.181076244,0.157626129,0.216095082,0.099999393,0.052259783,0.1168558,0.1168558
1998-10-05 08:00:00+00:00,0.247850135,0.243125103,0.319234847,0.181076244,0.157626129,0.216095082,0.223281278,0.149400979,0.29031652,0.29031652
1998-10-05 09:00:00+00:00,0.247850135,0.243125103,0.319234847,0.181076244,0.157626129,0.216095082,0.396831422,0.274646183,0.46855422,0.46855422
1998-10-05 10:00:00+00:00,0.247850135,0.243125103,0.319234847,0.181076244,0.157626129,0.216095082,0.658613,0.448343969,0.6574883,0.6574883
1998-10-05 11:00:00+00:00,0.247850135,0.243125103,0.319234847,0.181076244,0.157626129,0.216095082,0.813707,0.619634708,0.7516906,0.7516906
1998-10-05 12:00:00+00:00,0.247850135,0.243125103,0.319234847,0.181076244,0.157626129,0.216095082,0.886089,0.714729208,0.77079388,0.77079388
1998-10-05 13:00:00+00:00,0.247850135,0.243125103,0.319234847,0.181076244,0.157626129,0.216095082,0.913805667,0.7584965,0.75373494,0.75373494
1998-10-05 14:00:00+00:00,0.247850135,0.243125103,0.319234847,0.181076244,0.157626129,0.216095082,0.928165667,0.78366875,0.64783922,0.64783922
1998-10-05 15:00:00+00:00,0.247850135,0.243125103,0.319234847,0.181076244,0.157626129,0.216095082,0.929073,0.785268292,0.50384582,0.50384582
1998-10-05 16:00:00+00:00,0.247850135,0.243125103,0.319234847,0.181076244,0.157626129,0.216095082,0.91201,0.755508917,0.30525588,0.30525588
1998-10-05 17:00:00+00:00,0.247850135,0.243125103,0.319234847,0.181076244,0.157626129,0.216095082,0.865620333,0.685430625,0.12059756,0.12059756
1998-10-05 18:00:00+00:00,0.247850135,0.243125103,0.319234847,0.181076244,0.157626129,0.216095082,0.720080667,0.512677953,0.00518152,0.00518152
1998-10-05 19:00:00+00:00,0.247850135,0.243125103,0.319234847,0.181076244,0.157626129,0.216095082,0.540432796,0.360406803,0,0
1998-10-05 20:00:00+00:00,0.247850135,0.243125103,0.319234847,0.181076244,0.157626129,0.216095082,0.324149599,0.225775325,0,0
1998-10-05 21:00:00+00:00,0.247850135,0.243125103,0.319234847,0.181076244,0.157626129,0.216095082,0.159797929,0.097477438,0,0
1998-10-05 22:00:00+00:00,0.247850135,0.243125103,0.319234847,0.181076244,0.157626129,0.216095082,0.073048327,0.035920043,0,0
1998-10-05 23:00:00+00:00,0.247850135,0.243125103,0.319234847,0.181076244,0.157626129,0.216095082,0.046973667,0.023835182,0,0
1998-10-06 00:00:00+00:00,0.242904123,0.238404228,0.319234847,0.179085145,0.155892885,0.213933191,0.035307667,0.020152163,0,0
1998-10-06 01:00:00+00:00,0.242904123,0.238404228,0.319234847,0.179085145,0.155892885,0.213933191,0.028534333,0.018078891,0,0
1998-10-06 02:00:00+00:00,0.242904123,0.238404228,0.319234847,0.179085145,0.155892885,0.213933191,0.029545333,0.018387769,0,0
1998-10-06 03:00:00+00:00,0.242904123,0.238404228,0.319234847,0.179085145,0.155892885,0.213933191,0.049902,0.024819073,0,0
1998-10-06 04:00:00+00:00,0.242904123,0.238404228,0.319234847,0.179085145,0.155892885,0.213933191,0.06483109,0.031655392,0,0
1998-10-06 05:00:00+00:00,0.242904123,0.238404228,0.319234847,0.179085145,0.155892885,0.213933191,0.056316783,0.027613216,0,0
1998-10-06 06:00:00+00:00,0.242904123,0.238404228,0.319234847,0.179085145,0.155892885,0.213933191,0.039115,0.021324387,0.0089821,0.0089821
1998-10-06 07:00:00+00:00,0.242904123,0.238404228,0.319234847,0.179085145,0.155892885,0.213933191,0.028948667,0.018204066,0.1444564,0.1444564
1998-10-06 08:00:00+00:00,0.242904123,0.238404228,0.319234847,0.179085145,0.155892885,0.213933191,0.023914,0.016628655,0.32217544,0.32217544
1998-10-06 09:00:00+00:00,0.242904123,0.238404228,0.319234847,0.179085145,0.155892885,0.213933191,0.008298333,0.010239215,0.47391408,0.47391408
1998-10-06 10:00:00+00:00,0.242904123,0.238404228,0.319234847,0.179085145,0.155892885,0.213933191,0,0,0.59921842,0.59921842
1998-10-06 11:00:00+00:00,0.242904123,0.238404228,0.319234847,0.179085145,0.155892885,0.213933191,0,0,0.68101124,0.68101124
1998-10-06 12:00:00+00:00,0.242904123,0.238404228,0.319234847,0.179085145,0.155892885,0.213933191,0.013305667,0.01289233,0.74705322,0.74705322
1998-10-06 13:00:00+00:00,0.242904123,0.238404228,0.319234847,0.179085145,0.155892885,0.213933191,0.037456,0.020807821,0.77848034,0.77848034
1998-10-06 14:00:00+00:00,0.242904123,0.238404228,0.319234847,0.179085145,0.155892885,0.213933191,0.063334208,0.030916915,0.68959334,0.68959334
1998-10-06 15:00:00+00:00,0.242904123,0.238404228,0.319234847,0.179085145,0.155892885,0.213933191,0.102717555,0.054087935,0.4823034,0.4823034
1998-10-06 16:00:00+00:00,0.242904123,0.238404228,0.319234847,0.179085145,0.155892885,0.213933191,0.100788351,0.052787349,0.21119216,0.21119216
1998-10-06 17:00:00+00:00,0.242904123,0.238404228,0.319234847,0.179085145,0.155892885,0.213933191,0.082702387,0.041375272,0.06744498,0.06744498
1998-10-06 18:00:00+00:00,0.242904123,0.238404228,0.319234847,0.179085145,0.155892885,0.213933191,0.060523364,0.029562336,0.0027639,0.0027639
1998-10-06 19:00:00+00:00,0.242904123,0.238404228,0.319234847,0.179085145,0.155892885,0.213933191,0.035223667,0.02012648,0,0
1998-10-06 20:00:00+00:00,0.242904123,0.238404228,0.319234847,0.179085145,0.155892885,0.213933191,0.012137667,0.012300993,0,0
1998-10-06 21:00:00+00:00,0.242904123,0.238404228,0.319234847,0.179085145,0.155892885,0.213933191,0.004247667,0.006206348,0,0
1998-10-06 22:00:00+00:00,0.242904123,0.238404228,0.319234847,0.179085145,0.155892885,0.213933191,0.004518667,0.006603489,0,0
1998-10-06 23:00:00+00:00,0.242904123,0.238404228,0.319234847,0.179085145,0.155892885,0.213933191,0.003915333,0.005829371,0,0
1998-10-07 00:00:00+00:00,0.238507669,0.232896539,0.319234847,0.176752715,0.153862514,0.211019338,0.002527333,0.002991828,0,0
1998-10-07 01:00:00+00:00,0.238507669,0.232896539,0.319234847,0.176752715,0.153862514,0.211019338,0,0,0,0
1998-10-07 02:00:00+00:00,0.238507669,0.232896539,0.319234847,0.176752715,0.153862514,0.211019338,0,0,0,0
1998-10-07 03:00:00+00:00,0.238507669,0.232896539,0.319234847,0.176752715,0.153862514,0.211019338,0,0,0,0
1998-10-07 04:00:00+00:00,0.238507669,0.232896539,0.319234847,0.176752715,0.153862514,0.211019338,0,0,0,0
1998-10-07 05:00:00+00:00,0.238507669,0.232896539,0.319234847,0.176752715,0.153862514,0.211019338,0,0,0,0
1998-10-07 06:00:00+00:00,0.238507669,0.232896539,0.319234847,0.176752715,0.153862514,0.211019338,0,0,0.0052976,0.0052976
1998-10-07 07:00:00+00:00,0.238507669,0.232896539,0.319234847,0.176752715,0.153862514,0.211019338,0,0,0.09584606,0.09584606
1998-10-07 08:00:00+00:00,0.238507669,0.232896539,0.319234847,0.176752715,0.153862514,0.211019338,0,0,0.26474252,0.26474252
1998-10-07 09:00:00+00:00,0.238507669,0.232896539,0.319234847,0.176752715,0.153862514,0.211019338,0,0,0.4679991,0.4679991
1998-10-07 10:00:00+00:00,0.238507669,0.232896539,0.319234847,0.176752715,0.153862514,0.211019338,0,0,0.62776662,0.62776662
1998-10-07 11:00:00+00:00,0.238507669,0.232896539,0.319234847,0.176752715,0.153862514,0.211019338,0,0,0.66132932,0.66132932
1998-10-07 12:00:00+00:00,0.238507669,0.232896539,0.319234847,0.176752715,0.153862514,0.211019338,0.010288,0.011439617,0.63519084,0.63519084
1998-10-07 13:00:00+00:00,0.238507669,0.232896539,0.319234847,0.176752715,0.153862514,0.211019338,0.025927333,0.017280398,0.59155716,0.59155716
1998-10-07 14:00:00+00:00,0.238507669,0.232896539,0.319234847,0.176752715,0.153862514,0.211019338,0.050145813,0.024920337,0.53482792,0.53482792
1998-10-07 15:00:00+00:00,0.238507669,0.232896539,0.319234847,0.176752715,0.153862514,0.211019338,0.058944927,0.028820029,0.45836682,0.45836682
1998-10-07 16:00:00+00:00,0.238507669,0.232896539,0.319234847,0.176752715,0.153862514,0.211019338,0.059468821,0.029064944,0.36307386,0.36307386
1998-10-07 17:00:00+00:00,0.238507669,0.232896539,0.319234847,0.176752715,0.153862514,0.211019338,0.042951333,0.02254153,0.2001537,0.2001537
1998-10-07 18:00:00+00:00,0.238507669,0.232896539,0.319234847,0.176752715,0.153862514,0.211019338,0.014261333,0.01329425,0.00858002,0.00858002
1998-10-07 19:00:00+00:00,0.238507669,0.232896539,0.319234847,0.176752715,0.153862514,0.211019338,0,0,0,0
1998-10-07 20:00:00+00:00,0.238507669,0.232896539,0.319234847,0.176752715,0.153862514,0.211019338,0,0,0,0
1998-10-07 21:00:00+00:00,0.238507669,0.232896539,0.319234847,0.176752715,0.153862514,0.211019338,0,0,0,0
1998-10-07 22:00:00+00:00,0.238507669,0.232896539,0.319234847,0.176752715,0.153862514,0.211019338,0.000100041,0,0,0
1998-10-07 23:00:00+00:00,0.238507669,0.232896539,0.319234847,0.176752715,0.153862514,0.211019338,0,0,0,0
1998-10-08 00:00:00+00:00,0.234660771,0.229749289,0.559864129,0.174363396,0.151782621,0.208105486,0,0,0,0
1998-10-08 01:00:00+00:00,0.234660771,0.229749289,0.559864129,0.174363396,0.151782621,0.208105486,0.002122,0.001648994,0,0
1998-10-08 02:00:00+00:00,0.234660771,0.229749289,0.559864129,0.174363396,0.151782621,0.208105486,0.004517667,0.006588425,0,0
1998-10-08 03:00:00+00:00,0.234660771,0.229749289,0.559864129,0.174363396,0.151782621,0.208105486,0.009255667,0.010850423,0,0
1998-10-08 04:00:00+00:00,0.234660771,0.229749289,0.559864129,0.174363396,0.151782621,0.208105486,0.016988333,0.014347964,0,0
1998-10-08 05:00:00+00:00,0.234660771,0.229749289,0.559864129,0.174363396,0.151782621,0.208105486,0.026791667,0.017454897,0,0
1998-10-08 06:00:00+00:00,0.234660771,0.229749289,0.559864129,0.174363396,0.151782621,0.208105486,0.039109667,0.021324387,0.01758736,0.01758736
1998-10-08 07:00:00+00:00,0.234660771,0.229749289,0.559864129,0.174363396,0.151782621,0.208105486,0.012256,0.012342179,0.25543082,0.25543082
1998-10-08 08:00:00+00:00,0.234660771,0.229749289,0.559864129,0.174363396,0.151782621,0.208105486,0.004273,0.00625276,0.51078624,0.51078624
1998-10-08 09:00:00+00:00,0.234660771,0.229749289,0.559864129,0.174363396,0.151782621,0.208105486,0.009944,0.011256264,0.69597918,0.69597918
1998-10-08 10:00:00+00:00,0.234660771,0.229749289,0.559864129,0.174363396,0.151782621,0.208105486,0.029367333,0.018341659,0.8224857,0.8224857
1998-10-08 11:00:00+00:00,0.234660771,0.229749289,0.559864129,0.174363396,0.151782621,0.208105486,0.059250257,0.028962592,0.89191244,0.89191244
1998-10-08 12:00:00+00:00,0.234660771,0.229749289,0.559864129,0.174363396,0.151782621,0.208105486,0.093419101,0.047961116,0.9,0.9
1998-10-08 13:00:00+00:00,0.234660771,0.229749289,0.559864129,0.174363396,0.151782621,0.208105486,0.129788708,0.073702361,0.87967396,0.87967396
1998-10-08 14:00:00+00:00,0.234660771,0.229749289,0.559864129,0.174363396,0.151782621,0.208105486,0.155888072,0.094307072,0.79789194,0.79789194
1998-10-08 15:00:00+00:00,0.234660771,0.229749289,0.559864129,0.174363396,0.151782621,0.208105486,0.166522145,0.102960296,0.6548271,0.6548271
1998-10-08 16:00:00+00:00,0.234660771,0.229749289,0.559864129,0.174363396,0.151782621,0.208105486,0.162794998,0.099917011,0.4572028,0.4572028
1998-10-08 17:00:00+00:00,0.234660771,0.229749289,0.559864129,0.174363396,0.151782621,0.208105486,0.141317013,0.082657956,0.21015444,0.21015444
1998-10-08 18:00:00+00:00,0.234660771,0.229749289,0.559864129,0.174363396,0.151782621,0.208105486,0.094236257,0.048484819,0.0068976,0.0068976
1998-10-08 19:00:00+00:00,0.234660771,0.229749289,0.559864129,0.174363396,0.151782621,0.208105486,0.038126333,0.02102334,0,0
1998-10-08 20:00:00+00:00,0.234660771,0.229749289,0.559864129,0.174363396,0.151782621,0.208105486,0.003825,0.005685347,0,0
1998-10-08 21:00:00+00:00,0.234660771,0.229749289,0.559864129,0.174363396,0.151782621,0.208105486,0,0,0,0
1998-10-08 22:00:00+00:00,0.234660771,0.229749289,0.559864129,0.174363396,0.151782621,0.208105486,0,0,0,0
1998-10-08 23:00:00+00:00,0.234660771,0.229749289,0.559864129,0.174363396,0.151782621,0.208105486,0,0,0,0
1998-10-09 00:00:00+00:00,0.233561657,0.228962476,0.48927954,0.172030965,0.14975225,0.205285628,0,0,0,0
1998-10-09 01:00:00+00:00,0.233561657,0.228962476,0.48927954,0.172030965,0.14975225,0.205285628,0,0,0,0
1998-10-09 02:00:00+00:00,0.233561657,0.228962476,0.48927954,0.172030965,0.14975225,0.205285628,0,0,0,0
1998-10-09 03:00:00+00:00,0.233561657,0.228962476,0.48927954,0.172030965,0.14975225,0.205285628,0,0,0,0
1998-10-09 04:00:00+00:00,0.233561657,0.228962476,0.48927954,0.172030965,0.14975225,0.205285628,0.000154318,0,0,0
1998-10-09 05:00:00+00:00,0.233561657,0.228962476,0.48927954,0.172030965,0.14975225,0.205285628,0.001699667,0.000238072,0,0
1998-10-09 06:00:00+00:00,0.233561657,0.228962476,0.48927954,0.172030965,0.14975225,0.205285628,0.000887949,0,0.015243,0.015243
1998-10-09 07:00:00+00:00,0.233561657,0.228962476,0.48927954,0.172030965,0.14975225,0.205285628,0,0,0.22238724,0.22238724
1998-10-09 08:00:00+00:00,0.233561657,0.228962476,0.48927954,0.172030965,0.14975225,0.205285628,0,0,0.49658344,0.49658344
1998-10-09 09:00:00+00:00,0.233561657,0.228962476,0.48927954,0.172030965,0.14975225,0.205285628,0.001626046,0.000124863,0.68373368,0.68373368
1998-10-09 10:00:00+00:00,0.233561657,0.228962476,0.48927954,0.172030965,0.14975225,0.205285628,0.019397333,0.015104477,0.8079661,0.8079661
1998-10-09 11:00:00+00:00,0.233561657,0.228962476,0.48927954,0.172030965,0.14975225,0.205285628,0.067595652,0.033050491,0.87673066,0.87673066
1998-10-09 12:00:00+00:00,0.233561657,0.228962476,0.48927954,0.172030965,0.14975225,0.205285628,0.104895973,0.055574151,0.89528182,0.89528182
1998-10-09 13:00:00+00:00,0.233561657,0.228962476,0.48927954,0.172030965,0.14975225,0.205285628,0.135043701,0.077749985,0.86624742,0.86624742
1998-10-09 14:00:00+00:00,0.233561657,0.228962476,0.48927954,0.172030965,0.14975225,0.205285628,0.157945068,0.095973161,0.78817272,0.78817272
1998-10-09 15:00:00+00:00,0.233561657,0.228962476,0.48927954,0.172030965,0.14975225,0.205285628,0.173375381,0.108576836,0.65661706,0.65661706
1998-10-09 16:00:00+00:00,0.233561657,0.228962476,0.48927954,0.172030965,0.14975225,0.205285628,0.164841039,0.101586466,0.4668641,0.4668641
1998-10-09 17:00:00+00:00,0.233561657,0.228962476,0.48927954,0.172030965,0.14975225,0.205285628,0.134645121,0.077440829,0.22026554,0.22026554
1998-10-09 18:00:00+00:00,0.233561657,0.228962476,0.48927954,0.172030965,0.14975225,0.205285628,0.089439036,0.045453,0.00615802,0.00615802
1998-10-09 19:00:00+00:00,0.233561657,0.228962476,0.48927954,0.172030965,0.14975225,0.205285628,0.039379,0.021407456,0,0
1998-10-09 20:00:00+00:00,0.233561657,0.228962476,0.48927954,0.172030965,0.14975225,0.205285628,0.006168,0.008549173,0,0
1998-10-09 21:00:00+00:00,0.233561657,0.228962476,0.48927954,0.172030965,0.14975225,0.205285628,0,0,0,0
1998-10-09 22:00:00+00:00,0.233561657,0.228962476,0.48927954,0.172030965,0.14975225,0.205285628,0,0,0,0
1998-10-09 23:00:00+00:00,0.233561657,0.228962476,0.48927954,0.172030965,0.14975225,0.205285628,0.00117055,0,0,0
1998-10-10 00:00:00+00:00,0.23136343,0.227388851,0.349714556,0.170324309,0.148266613,0.203405723,0.002707667,0.003315699,0,0
1998-10-10 01:00:00+00:00,0.23136343,0.227388851,0.349714556,0.170324309,0.148266613,0.203405723,0.004254,0.006221836,0,0
1998-10-10 02:00:00+00:00,0.23136343,0.227388851,0.349714556,0.170324309,0.148266613,0.203405723,0.006914333,0.009210369,0,0
1998-10-10 03:00:00+00:00,0.23136343,0.227388851,0.349714556,0.170324309,0.148266613,0.203405723,0.010939667,0.011790527,0,0
1998-10-10 04:00:00+00:00,0.23136343,0.227388851,0.349714556,0.170324309,0.148266613,0.203405723,0.018715667,0.014874754,0,0
1998-10-10 05:00:00+00:00,0.23136343,0.227388851,0.349714556,0.170324309,0.148266613,0.203405723,0.028512667,0.018056228,0,0
1998-10-10 06:00:00+00:00,0.23136343,0.227388851,0.349714556,0.170324309,0.148266613,0.203405723,0.033889333,0.019608777,0.01402572,0.01402572
1998-10-10 07:00:00+00:00,0.23136343,0.227388851,0.349714556,0.170324309,0.148266613,0.203405723,0.014473333,0.013384198,0.21422692,0.21422692
1998-10-10 08:00:00+00:00,0.23136343,0.227388851,0.349714556,0.170324309,0.148266613,0.203405723,0.002357,0.002523216,0.4990893,0.4990893
1998-10-10 09:00:00+00:00,0.23136343,0.227388851,0.349714556,0.170324309,0.148266613,0.203405723,0.011208,0.011916628,0.68609178,0.68609178
1998-10-10 10:00:00+00:00,0.23136343,0.227388851,0.349714556,0.170324309,0.148266613,0.203405723,0.056444664,0.027671099,0.80872886,0.80872886
1998-10-10 11:00:00+00:00,0.23136343,0.227388851,0.349714556,0.170324309,0.148266613,0.203405723,0.107740085,0.057541763,0.87791416,0.87791416
1998-10-10 12:00:00+00:00,0.23136343,0.227388851,0.349714556,0.170324309,0.148266613,0.203405723,0.137921809,0.079992148,0.8970428,0.8970428
1998-10-10 13:00:00+00:00,0.23136343,0.227388851,0.349714556,0.170324309,0.148266613,0.203405723,0.155303851,0.093834679,0.86864072,0.86864072
1998-10-10 14:00:00+00:00,0.23136343,0.227388851,0.349714556,0.170324309,0.148266613,0.203405723,0.165832893,0.102396807,0.79079008,0.79079008
1998-10-10 15:00:00+00:00,0.23136343,0.227388851,0.349714556,0.170324309,0.148266613,0.203405723,0.172035102,0.107476737,0.65893804,0.65893804
1998-10-10 16:00:00+00:00,0.23136343,0.227388851,0.349714556,0.170324309,0.148266613,0.203405723,0.175440715,0.110273277,0.467796,0.467796
1998-10-10 17:00:00+00:00,0.23136343,0.227388851,0.349714556,0.170324309,0.148266613,0.203405723,0.161966775,0.099242115,0.22307336,0.22307336
1998-10-10 18:00:00+00:00,0.23136343,0.227388851,0.349714556,0.170324309,0.148266613,0.203405723,0.127080237,0.07164168,0.00588672,0.00588672
1998-10-10 19:00:00+00:00,0.23136343,0.227388851,0.349714556,0.170324309,0.148266613,0.203405723,0.078052946,0.038689339,0,0
1998-10-10 20:00:00+00:00,0.23136343,0.227388851,0.349714556,0.170324309,0.148266613,0.203405723,0.052670415,0.025998501,0,0
1998-10-10 21:00:00+00:00,0.23136343,0.227388851,0.349714556,0.170324309,0.148266613,0.203405723,0.052752883,0.026034264,0,0
1998-10-10 22:00:00+00:00,0.23136343,0.227388851,0.349714556,0.170324309,0.148266613,0.203405723,0.041341,0.022029652,0,0
1998-10-10 23:00:00+00:00,0.23136343,0.227388851,0.349714556,0.170324309,0.148266613,0.203405723,0.0367,0.020463573,0,0
1998-10-11 00:00:00+00:00,0.226966975,0.222667975,0.349714556,0.168219433,0.146434327,0.200961847,0.035089,0.020088033,0,0
1998-10-11 01:00:00+00:00,0.226966975,0.222667975,0.349714556,0.168219433,0.146434327,0.200961847,0.036865,0.020516062,0,0
1998-10-11 02:00:00+00:00,0.226966975,0.222667975,0.349714556,0.168219433,0.146434327,0.200961847,0.045474,0.023207363,0,0
1998-10-11 03:00:00+00:00,0.226966975,0.222667975,0.349714556,0.168219433,0.146434327,0.200961847,0.049904,0.024819073,0,0
1998-10-11 04:00:00+00:00,0.226966975,0.222667975,0.349714556,0.168219433,0.146434327,0.200961847,0.04994492,0.024835913,0,0
1998-10-11 05:00:00+00:00,0.226966975,0.222667975,0.349714556,0.168219433,0.146434327,0.200961847,0.050065407,0.024886523,0,0
1998-10-11 06:00:00+00:00,0.226966975,0.222667975,0.349714556,0.168219433,0.146434327,0.200961847,0.051685806,0.025574191,0.01452362,0.01452362
1998-10-11 07:00:00+00:00,0.226966975,0.222667975,0.349714556,0.168219433,0.146434327,0.200961847,0.059075689,0.028881023,0.21460886,0.21460886
1998-10-11 08:00:00+00:00,0.226966975,0.222667975,0.349714556,0.168219433,0.146434327,0.200961847,0.118291957,0.065090755,0.5059483,0.5059483
1998-10-11 09:00:00+00:00,0.226966975,0.222667975,0.349714556,0.168219433,0.146434327,0.200961847,0.145950928,0.086329112,0.69254958,0.69254958
1998-10-11 10:00:00+00:00,0.226966975,0.222667975,0.349714556,0.168219433,0.146434327,0.200961847,0.18150586,0.115260993,0.8118582,0.8118582
1998-10-11 11:00:00+00:00,0.226966975,0.222667975,0.349714556,0.168219433,0.146434327,0.200961847,0.221336388,0.147832468,0.8790172,0.8790172
1998-10-11 12:00:00+00:00,0.226966975,0.222667975,0.349714556,0.168219433,0.146434327,0.200961847,0.263853241,0.181359758,0.89670832,0.89670832
1998-10-11 13:00:00+00:00,0.226966975,0.222667975,0.349714556,0.168219433,0.146434327,0.200961847,0.294458893,0.204375639,0.86698876,0.86698876
1998-10-11 14:00:00+00:00,0.226966975,0.222667975,0.349714556,0.168219433,0.146434327,0.200961847,0.321416497,0.223842683,0.78822874,0.78822874
1998-10-11 15:00:00+00:00,0.226966975,0.222667975,0.349714556,0.168219433,0.146434327,0.200961847,0.360254596,0.250634798,0.65603096,0.65603096
1998-10-11 16:00:00+00:00,0.226966975,0.222667975,0.349714556,0.168219433,0.146434327,0.200961847,0.391469789,0.271194403,0.46421822,0.46421822
1998-10-11 17:00:00+00:00,0.226966975,0.222667975,0.349714556,0.168219433,0.146434327,0.200961847,0.385689018,0.267447513,0.21911396,0.21911396
1998-10-11 18:00:00+00:00,0.226966975,0.222667975,0.349714556,0.168219433,0.146434327,0.200961847,0.282134031,0.195225027,0.0060757,0.0060757
1998-10-11 19:00:00+00:00,0.226966975,0.222667975,0.349714556,0.168219433,0.146434327,0.200961847,0.193965891,0.125510487,0,0
1998-10-11 20:00:00+00:00,0.226966975,0.222667975,0.349714556,0.168219433,0.146434327,0.200961847,0.15039936,0.089884556,0,0
1998-10-11 21:00:00+00:00,0.226966975,0.222667975,0.349714556,0.168219433,0.146434327,0.200961847,0.126568186,0.071254177,0,0
1998-10-11 22:00:00+00:00,0.226966975,0.222667975,0.349714556,0.168219433,0.146434327,0.200961847,0.10186413,0.05351076,0,0
1998-10-11 23:00:00+00:00,0.226966975,0.222667975,0.349714556,0.168219433,0.146434327,0.200961847,0.094837744,0.048872171,0,0
1998-10-12 00:00:00+00:00,0.22257052,0.217947099,0.349714556,0.173453179,0.150990282,0.206225581,0.092280982,0.047236634,0,0
1998-10-12 01:00:00+00:00,0.22257052,0.217947099,0.349714556,0.173453179,0.150990282,0.206225581,0.083318323,0.041739085,0,0
1998-10-12 02:00:00+00:00,0.22257052,0.217947099,0.349714556,0.173453179,0.150990282,0.206225581,0.078602092,0.039000964,0,0
1998-10-12 03:00:00+00:00,0.22257052,0.217947099,0.349714556,0.173453179,0.150990282,0.206225581,0.082753631,0.04140547,0,0
1998-10-12 04:00:00+00:00,0.22257052,0.217947099,0.349714556,0.173453179,0.150990282,0.206225581,0.08280489,0.04143569,0,0
1998-10-12 05:00:00+00:00,0.22257052,0.217947099,0.349714556,0.173453179,0.150990282,0.206225581,0.080412138,0.04003881,0,0
1998-10-12 06:00:00+00:00,0.22257052,0.217947099,0.349714556,0.173453179,0.150990282,0.206225581,0.070083565,0.034340476,0.013863,0.013863
1998-10-12 07:00:00+00:00,0.22257052,0.217947099,0.349714556,0.173453179,0.150990282,0.206225581,0.108677435,0.058196802,0.208737,0.208737
1998-10-12 08:00:00+00:00,0.22257052,0.217947099,0.349714556,0.173453179,0.150990282,0.206225581,0.188495242,0.121012317,0.49055768,0.49055768
1998-10-12 09:00:00+00:00,0.22257052,0.217947099,0.349714556,0.173453179,0.150990282,0.206225581,0.220949216,0.147519883,0.67604444,0.67604444
1998-10-12 10:00:00+00:00,0.22257052,0.217947099,0.349714556,0.173453179,0.150990282,0.206225581,0.274026515,0.189118816,0.79916122,0.79916122
1998-10-12 11:00:00+00:00,0.22257052,0.217947099,0.349714556,0.173453179,0.150990282,0.206225581,0.384732484,0.266824952,0.86634582,0.86634582
1998-10-12 12:00:00+00:00,0.22257052,0.217947099,0.349714556,0.173453179,0.150990282,0.206225581,0.533773522,0.35665134,0.88477238,0.88477238
1998-10-12 13:00:00+00:00,0.22257052,0.217947099,0.349714556,0.173453179,0.150990282,0.206225581,0.638519333,0.427634321,0.85584668,0.85584668
